2	3137323	1.747
2	3142065	1.75
2	3145795	1.753
2	3145829	1.753
2	3146036	1.753
2	3147285	1.754
2	3153815	1.758
2	3161208	1.763
2	3178965	1.774
2	3181465	1.776
2	3185501	1.778
2	3192313	1.783
2	3192370	1.783
2	3194127	1.784
2	3196366	1.785
2	3226171	1.804
2	3231979	1.808
2	3352816	1.886
2	3386947	1.907
2	3393661	1.912
2	3394748	1.912
2	3395221	1.913
2	3397057	1.914
2	3397161	1.914
2	3398135	1.915
2	3400447	1.916
2	3416690	1.927
2	3419246	1.928
2	3419520	1.928
2	3434688	1.938
2	3438819	1.941
2	3439142	1.941
2	3445282	1.945
2	3445300	1.945
2	3445313	1.945
2	3452148	1.949
2	3454602	1.951
2	3465929	1.958
2	3466108	1.958
2	3477334	1.965
2	3477439	1.966
2	3482754	1.969
2	3492370	1.975
2	3493541	1.976
2	3493638	1.976
2	3499016	1.979
2	3499171	1.979
2	3554994	2.015
2	3663956	2.085
2	3664206	2.085
2	3664234	2.085
2	3664314	2.085
2	3664364	2.085
2	3664431	2.085
2	3664558	2.085
2	3672986	2.091
2	3673152	2.091
2	3673228	2.091
2	3673244	2.091
2	3678811	2.095
2	3678884	2.095
2	3679598	2.095
2	3682264	2.097
2	3682267	2.097
2	3682276	2.097
2	3682286	2.097
2	3683305	2.098
2	3690279	2.102
2	3698297	2.107
2	3698482	2.107
2	3702909	2.11
2	3702925	2.11
2	3703068	2.11
2	3707432	2.113
2	3713945	2.117
2	3713983	2.117
2	3715520	2.118
2	3718518	2.12
2	3723958	2.124
2	3726526	2.125
2	3726541	2.125
2	3726549	2.125
2	3726660	2.125
2	3727241	2.126
2	3731531	2.128
2	3731563	2.128
2	3731869	2.129
2	3734239	2.13
2	3749455	2.14
2	3749540	2.14
2	3753728	2.143
2	3756009	2.144
2	3756164	2.144
2	3757488	2.145
2	3759033	2.146
2	3759679	2.146
2	3773460	2.155
2	3775897	2.157
2	3777343	2.158
2	3777358	2.158
2	3777768	2.158
2	3778059	2.158
2	3778108	2.158
2	3778127	2.158
2	3778168	2.158
2	3778198	2.158
2	3778199	2.158
2	3891864	2.231
2	3908388	2.242
2	3909032	2.242
2	3925585	2.253
2	3925701	2.253
2	3958470	2.274
2	3963431	2.277
2	3964380	2.278
2	3964402	2.278
2	3964487	2.278
2	3978815	2.287
2	3979523	2.287
2	3979559	2.287
2	3979739	2.288
2	3982896	2.29
2	3982899	2.29
2	3983013	2.29
2	3986455	2.292
2	3986503	2.292
2	3986556	2.292
2	3986764	2.292
2	3986800	2.292
2	3993260	2.296
2	3993266	2.296
2	3993397	2.296
2	4006350	2.305
2	4016756	2.311
2	4018613	2.312
2	4018669	2.313
2	4026948	2.318
2	4027748	2.318
2	4028288	2.319
2	4033015	2.322
2	4033049	2.322
2	4033052	2.322
2	4033142	2.322
2	4033160	2.322
2	4033388	2.322
2	4033756	2.322
2	4034956	2.323
2	4034988	2.323
2	4036223	2.324
2	4036619	2.324
2	4036624	2.324
2	4065413	2.343
2	4077970	2.351
2	4078014	2.351
2	4078019	2.351
2	4078053	2.351
2	4081897	2.353
2	4089618	2.358
2	4091513	2.359
2	4091577	2.359
2	4091595	2.359
2	4091889	2.359
2	4091980	2.36
2	4097861	2.363
2	4098294	2.364
2	4100894	2.365
2	4100947	2.365
2	4101076	2.365
2	4102349	2.366
2	4102454	2.366
2	4107141	2.369
2	4119203	2.377
2	4119289	2.377
2	4119352	2.377
2	4119353	2.377
2	4121912	2.379
2	4121917	2.379
2	4122060	2.379
2	4125711	2.381
2	4137840	2.389
2	4137978	2.389
2	4138010	2.389
2	4167393	2.408
2	4167947	2.408
2	4172717	2.411
2	4175381	2.413
2	4175460	2.413
2	4175528	2.413
2	4175853	2.413
2	4175874	2.413
2	4175888	2.413
2	4175943	2.413
2	4175957	2.413
2	4175973	2.413
2	4175985	2.413
2	4176224	2.414
2	4176268	2.414
2	4179597	2.416
2	4179620	2.416
2	4180512	2.416
2	4185083	2.419
2	4185087	2.419
2	4185105	2.419
2	4185295	2.419
2	4186948	2.42
2	4186958	2.42
2	4187007	2.42
2	4189859	2.422
2	4191213	2.423
2	4228738	2.447
2	4232063	2.449
2	4232079	2.449
2	4256240	2.467
2	4270020	2.479
2	4270164	2.479
2	4270197	2.479
2	4277215	2.485
2	4279230	2.487
2	4283865	2.491
2	4285435	2.493
2	4286545	2.494
2	4292333	2.499
2	4292352	2.499
2	4295214	2.501
2	4295713	2.502
2	4295939	2.502
2	4296031	2.502
2	4296103	2.502
2	4300431	2.506
2	4300628	2.506
2	4300896	2.506
2	4313641	2.518
2	4315353	2.519
2	4315369	2.519
