11	3199987	2.239
11	3339980	2.34
11	3370877	2.363
11	3516037	2.468
11	3541620	2.486
11	3715638	2.612
11	3787750	2.664
11	3811978	2.681
11	3956814	2.786
11	4138559	2.866
11	4138604	2.866
11	4164398	2.873
11	4371358	2.923
11	4457937	2.945
11	4668798	3.031
11	4674080	3.033
11	4687535	3.039
11	4687627	3.039
11	4687724	3.039
11	4688326	3.039
11	4689393	3.04
11	4695267	3.042
11	4704802	3.046
11	4720293	3.052
11	4720353	3.052
11	4720588	3.052
11	4721178	3.053
11	4722732	3.053
11	4724269	3.054
11	4726422	3.055
11	4735369	3.059
11	4735473	3.059
11	4736202	3.059
11	4738746	3.06
11	4745209	3.063
11	4750287	3.065
11	4752187	3.065
11	4753106	3.066
11	4755349	3.067
11	4756597	3.067
11	4757475	3.068
11	4763545	3.07
11	4768946	3.072
11	4782295	3.078
11	4787506	3.08
11	4793139	3.082
11	4805906	3.087
11	4815566	3.091
11	4818444	3.093
11	4825173	3.095
11	4847212	3.104
11	4847260	3.104
11	4850571	3.106
11	4850882	3.106
11	4850903	3.106
11	4861986	3.11
11	4866409	3.112
11	4872071	3.114
11	4872219	3.115
11	4873880	3.115
11	4875814	3.116
11	4875848	3.116
11	4882836	3.119
11	4882838	3.119
11	4882849	3.119
11	4882909	3.119
11	4882912	3.119
11	4883339	3.119
11	4887262	3.121
11	4899956	3.126
11	4900082	3.126
11	4902620	3.127
11	4902891	3.127
11	4902923	3.127
11	4902931	3.127
11	4902990	3.127
11	4903686	3.127
11	4903913	3.128
11	4920306	3.134
11	4921509	3.135
11	4921701	3.135
11	4921766	3.135
11	4921767	3.135
11	4926144	3.137
11	4927439	3.137
11	4927804	3.137
11	4928036	3.137
11	4954325	3.148
11	4955038	3.148
11	4956686	3.149
11	4958369	3.15
11	4959168	3.15
11	4963441	3.152
11	4965160	3.153
11	4966076	3.153
11	4966195	3.153
11	4968521	3.154
11	4968921	3.154
11	4982620	3.16
11	4984151	3.16
11	4999199	3.167
11	5103915	3.255
11	5104262	3.256
11	5104376	3.256
11	5105219	3.257
11	5105282	3.257
11	5105790	3.257
11	5106402	3.258
11	5115012	3.267
11	5115113	3.267
11	5119463	3.272
11	5119470	3.272
11	5131623	3.284
11	5137413	3.291
11	5139321	3.293
11	5142148	3.295
11	5142473	3.296
11	5142563	3.296
11	5142609	3.296
11	5281389	3.442
11	5283542	3.444
11	5289828	3.45
11	5291533	3.452
11	5294943	3.456
11	5295801	3.457
11	5314379	3.476
11	5340070	3.503
11	5348190	3.512
11	5367065	3.531
11	5379550	3.545
11	5391122	3.557
11	5398755	3.565
11	5420999	3.575
11	5439885	3.581
11	5442866	3.582
11	5454100	3.585
11	5455780	3.586
11	5459115	3.587
11	5462269	3.588
11	5462411	3.588
11	5467985	3.59
11	5468025	3.59
11	5484285	3.595
11	5484289	3.595
11	5484301	3.595
11	5484437	3.595
11	5484522	3.595
11	5484670	3.595
11	5485448	3.595
11	5495773	3.598
11	5498812	3.599
11	5498826	3.599
11	5501190	3.6
11	5501319	3.6
11	5509610	3.603
11	5509713	3.603
11	5510980	3.603
11	5512175	3.603
11	5530253	3.61
11	5545998	3.632
11	5563049	3.656
11	5564236	3.658
11	5565798	3.66
11	5567025	3.662
11	5572428	3.67
11	5572482	3.67
11	5588900	3.693
11	5593878	3.7
11	5593906	3.7
11	5599650	3.709
11	5599756	3.709
11	5603165	3.714
11	5604220	3.715
11	5604671	3.716
11	5605860	3.717
11	5605918	3.718
11	5605932	3.718
11	5605953	3.718
11	5606905	3.719
11	5606939	3.719
11	5607042	3.719
11	5608416	3.721
11	5624406	3.744
11	5628810	3.75
11	5635235	3.759
11	5635263	3.759
11	5638300	3.764
11	5638470	3.764
11	5638503	3.764
11	5641604	3.768
11	5641700	3.769
11	5641864	3.769
11	5653063	3.785
11	5676483	3.818
11	5685836	3.832
11	5693470	3.842
11	5701873	3.854
11	5704745	3.859
11	5710482	3.866
11	5716878	3.867
11	5724450	3.868
11	5730629	3.869
11	5733242	3.869
11	5736941	3.87
11	5755640	3.872
11	5755716	3.872
11	5756759	3.872
11	5756788	3.872
11	5760945	3.873
11	5772061	3.874
11	5777012	3.875
11	5779003	3.875
11	5779156	3.875
11	5784111	3.876
11	5791729	3.877
11	5793786	3.877
11	5793889	3.877
11	5793892	3.877
11	5794006	3.877
11	5794130	3.877
11	5796245	3.877
11	5796272	3.877
11	5800469	3.878
11	5800472	3.878
11	5800527	3.878
11	5800530	3.878
11	5801884	3.878
11	5801893	3.878
11	5817032	3.88
11	5822009	3.881
11	5828265	3.882
11	5828266	3.882
11	5830088	3.882
11	5834083	3.882
11	5835180	3.882
11	5836180	3.883
11	5839366	3.883
11	5839457	3.883
11	5847955	3.884
11	5849562	3.884
11	5851903	3.885
11	5852007	3.885
11	5852531	3.885
11	5856020	3.885
11	5867622	3.887
11	5867719	3.887
11	5867814	3.887
11	5868573	3.887
11	5873570	3.887
11	5874168	3.888
11	5874186	3.888
11	5874264	3.888
11	5875199	3.888
11	5876398	3.888
11	5887662	3.889
11	5887696	3.889
11	5892407	3.89
11	5893671	3.89
11	5893739	3.89
11	5893864	3.89
11	5893950	3.89
11	5894023	3.89
11	5894026	3.89
11	5894230	3.89
11	5905125	3.892
11	5961636	3.899
11	5961670	3.899
11	5970302	3.9
11	5975360	3.901
11	5991140	3.903
11	5991155	3.903
11	5991734	3.903
11	5991777	3.903
11	5999789	3.904
11	5999874	3.904
11	6000961	3.904
11	6004154	3.905
11	6004191	3.905
11	6004520	3.905
11	6004712	3.905
11	6014292	3.906
11	6014369	3.906
11	6015721	3.906
11	6016742	3.906
11	6018720	3.906
11	6025315	3.907
11	6027888	3.908
11	6030881	3.908
11	6030886	3.908
11	6030956	3.908
11	6033471	3.908
11	6033514	3.908
11	6037388	3.909
11	6051473	3.911
11	6053723	3.911
11	6053726	3.911
11	6053735	3.911
11	6053755	3.911
11	6053850	3.911
11	6054621	3.911
11	6055126	3.911
11	6055386	3.911
11	6055402	3.911
11	6055420	3.911
11	6085266	3.915
11	6085541	3.915
11	6087971	3.916
11	6106742	3.918
11	6122178	3.92
11	6122287	3.92
11	6122312	3.92
11	6126058	3.921
11	6126067	3.921
11	6128956	3.921
11	6136871	3.922
11	6136977	3.922
11	6137001	3.922
11	6138109	3.922
11	6154590	3.924
11	6160207	3.925
11	6169467	3.926
11	6193130	3.929
11	6193352	3.929
11	6199952	3.93
11	6245644	3.936
11	6249000	3.937
11	6263516	3.939
11	6267654	3.939
11	6267722	3.939
11	6273025	3.94
11	6275312	3.94
11	6277114	3.94
11	6296618	3.943
11	6301053	3.943
11	6328614	3.947
11	6345453	3.949
11	6400805	3.957
11	6406812	3.957
11	6416365	3.972
11	6416400	3.972
11	6420255	3.985
11	6422130	3.992
11	6422714	3.994
11	6427076	4.008
11	6427077	4.008
11	6427520	4.01
11	6430643	4.021
11	6435158	4.036
11	6480924	4.191
11	6482536	4.197
11	6483260	4.199
11	6486602	4.211
11	6493291	4.233
11	6497425	4.247
11	6497429	4.247
11	6497638	4.248
11	6504550	4.271
11	6508110	4.284
11	6514873	4.306
11	6515075	4.307
11	6515178	4.307
11	6518152	4.318
11	6518282	4.318
11	6519462	4.322
11	6519828	4.323
11	6519830	4.323
11	6520444	4.325
11	6521707	4.33
11	6529339	4.356
11	6530002	4.358
11	6530076	4.358
11	6530091	4.358
11	6552606	4.435
11	6552647	4.435
11	6556860	4.449
11	6561163	4.464
11	6561846	4.466
11	6567983	4.487
11	6569216	4.491
11	6569243	4.491
11	6572565	4.502
11	6573582	4.506
11	6593749	4.574
11	6618045	4.605
11	6621205	4.606
11	6621260	4.606
11	6622033	4.607
11	6622039	4.607
11	6623034	4.607
11	6632758	4.61
11	6636415	4.611
11	6643464	4.613
