19	2.912	
19	3.014	
19	3.014	
19	3.014	
19	3.015	
19	3.025	
19	3.027	
19	3.034	
19	3.040	
19	3.048	
19	3.049	
19	3.067	
19	3.070	
19	3.078	
19	3.082	
19	3.091	
19	3.094	
19	3.095	
19	3.105	
19	3.107	
19	3.163	
19	3.168	
19	3.203	
19	3.313	
19	3.345	
19	3.351	
19	3.367	
19	4.042	
19	4.043	
19	4.088	
19	4.088	
19	4.088	
19	4.142	
19	4.143	
19	4.143	
19	4.146	
19	4.147	
19	4.147	
19	4.148	
19	4.148	
19	4.157	
19	4.164	
19	4.182	
19	4.193	
19	4.220	
19	4.234	
19	4.235	
19	4.235	
19	4.235	
19	4.235	
19	4.242	
19	4.245	
19	4.246	
19	4.246	
19	4.246	
19	4.246	
19	4.251	
19	4.280	
19	4.287	
19	4.298	
19	4.306	
19	4.306	
19	4.307	
19	4.310	
19	4.311	
19	4.311	
19	4.311	
19	4.311	
19	4.311	
19	4.312	
19	4.312	
19	4.313	
19	4.313	
19	4.313	
19	4.313	
19	4.314	
19	4.314	
19	4.315	
19	4.317	
19	4.317	
19	4.317	
19	4.319	
19	4.320	
19	4.320	
19	4.320	
19	4.320	
19	4.320	
19	4.320	
19	4.320	
19	4.321	
19	4.321	
19	4.321	
19	4.321	
19	4.321	
19	4.321	
19	4.321	
19	4.322	
19	4.322	
19	4.322	
19	4.322	
19	4.322	
19	4.322	
19	4.322	
19	4.322	
19	4.323	
19	4.323	
19	4.325	
19	4.326	
19	4.327	
19	4.327	
19	4.327	
19	4.327	
19	4.327	
19	4.327	
19	4.328	
19	4.328	
19	4.328	
19	4.329	
19	4.329	
19	4.329	
19	4.329	
19	4.330	
19	4.333	
19	4.333	
19	4.333	
19	4.336	
19	4.336	
19	4.336	
19	4.337	
19	4.337	
19	4.337	
19	4.337	
19	4.339	
19	4.342	
19	4.343	
19	4.343	
19	4.344	
19	4.345	
19	4.345	
19	4.345	
19	4.346	
19	4.348	
19	4.350	
19	4.354	
19	4.357	
19	4.357	
19	4.360	
19	4.364	
19	4.365	
19	4.368	
19	4.368	
19	4.368	
19	4.368	
19	4.383	
19	4.383	
19	4.387	
19	4.387	
19	4.392	
19	4.392	
19	4.397	
19	4.540	
19	4.553	
19	4.561	
19	4.561	
19	4.567	
19	4.567	
19	4.568	
19	4.640	
19	4.785	
19	5.207	
19	6.035	
19	6.036	
19	6.036	
19	6.036	
19	6.037	
19	6.037	
19	6.038	
19	6.038	
19	6.038	
19	6.038	
19	6.038	
19	6.038	
19	6.039	
19	6.040	
19	6.040	
19	6.041	
19	6.050	
19	6.051	
19	6.052	
19	6.053	
19	6.055	
19	6.055	
19	6.056	
19	6.056	
19	6.056	
19	6.056	
19	6.056	
19	6.056	
19	6.056	
19	6.077	
19	6.078	
19	6.078	
19	6.078	
19	6.078	
19	6.079	
19	6.080	
19	6.080	
19	6.081	
19	6.081	
19	6.081	
19	6.081	
19	6.081	
19	6.085	
19	6.085	
19	6.085	
19	6.085	
19	6.085	
19	6.085	
19	6.085	
19	6.085	
19	6.278	
19	6.280	
19	6.286	
19	6.286	
19	6.295	
19	6.320	
19	6.329	
19	6.333	
19	6.334	
19	6.334	
19	6.335	
19	6.337	
19	6.337	
19	6.341	
19	6.341	
19	6.341	
19	6.353	
19	6.357	
19	6.357	
19	6.357	
19	6.358	
19	6.361	
19	6.362	
19	6.377	
19	6.381	
19	6.381	
