sex cpp.age
0 49
1 50
0 48
1 47
1 49
0 50
1 53
0 47
1 57
0 49
1 47
1 57
0 47
0 47
1 50
0 48
1 49
0 58
1 49
1 47
1 62
1 55
1 50
1 48
1 52
0 50
0 49
0 62
1 58
1 50
1 47
1 48
1 53
1 53
1 49
1 49
0 55
1 53
0 54
1 51
0 52
1 50
0 58
0 52
0 49
1 48
0 53
1 47
0 50
0 55
0 47
1 47
0 57
1 55
0 47
0 55
1 54
0 57
1 50
1 47
0 48
0 50
1 47
0 52
1 50
0 58
0 50
0 52
1 47
0 57
0 49
0 47
0 48
1 47
1 57
0 47
1 54
0 49
0 53
1 58
0 57
0 51
1 45
0 48
1 49
1 47
1 51
0 54
0 47
0 50
1 63
1 49
0 53
1 53
1 57
0 47
0 53
0 66
0 50
0 48
1 52
0 47
0 47
0 52
1 47
1 54
1 55
0 57
0 58
0 49
1 58
1 58
1 48
0 49
0 47
0 45
0 54
1 58
1 58
0 46
1 52
0 47
1 48
0 55
1 57
1 50
1 48
1 53
1 52
1 48
1 58
1 55
1 54
0 47
1 47
0 47
0 48
1 53
1 54
0 54
1 54
1 65
0 63
1 53
1 60
1 76
1 75
0 48
1 100
1 56
1 48
1 55
1 46
1 53
0 50
0 61
0 54
0 58
0 53
1 61
0 61
1 73
0 61
1 63
0 69
0 53
1 64
1 52
1 49
0 56
1 52
1 53
0 57
0 71
0 53
1 56
1 62
0 54
1 51
0 63
1 53
0 52
0 61
1 52
0 63
1 59
1 58
1 70
1 63
1 54
0 68
1 59
1 53
0 53
0 52
0 54
0 55
0 66
0 49
1 60
1 54
0 59
1 61
0 62
1 68
0 49
1 62
1 50
0 63
1 46
1 52
1 49
1 52
0 54
1 66
1 48
0 98
1 54
0 68
1 69
1 84
1 61
0 60
1 52
0 64
0 76
1 53
0 62
1 52
0 52
1 52
1 57
0 61
1 60
1 62
0 53
0 63
0 53
1 60
1 52
1 63
1 60
1 88
1 61
0 50
0 50
1 48
1 49
1 49
0 48
1 49
0 49
0 48
1 57
0 48
0 53
0 54
0 48
1 46
1 47
0 55
1 58
1 47
0 58
1 55
0 51
0 47
0 53
1 53
1 54
1 57
0 51
0 49
1 54
0 57
1 48
1 50
1 48
0 50
1 51
0 63
1 47
0 58
1 66
0 49
1 54
0 57
1 48
0 54
0 47
0 49
0 53
0 58
0 56
1 52
1 68
1 51
1 68
0 68
0 60
1 56
1 52
0 71
1 52
1 57
0 64
0 53
0 55
0 59
0 55
0 56
1 54
0 69
0 53
1 50
0 54
0 55
1 NA
1 54
0 63
0 49
1 60
0 53
0 53
0 54
1 40
1 77
0 54
0 54
1 61
0 67
1 73
0 56
1 54
1 54
1 53
0 56
1 66
0 49
1 66
0 54
0 75
1 75
0 55
0 51
1 62
0 64
0 62
1 76
0 49
0 53
0 54
1 74
1 62
1 63
1 51
0 56
1 62
0 66
1 49
1 67
0 54
1 62
0 75
1 48
0 68
0 61
1 63
1 52
1 50
1 63
0 69
1 57
1 48
1 52
0 61
0 59
1 66
1 61
0 55
1 55
0 50
0 62
0 51
0 55
0 52
1 63
0 54
0 54
1 53
1 54
1 58
0 48
1 50
1 48
1 53
1 54
0 49
0 57
0 59
1 53
0 55
0 61
1 51
0 54
0 49
1 51
1 50
1 66
0 48
1 55
0 61
1 53
0 49
1 61
1 59
0 69
1 52
0 55
0 52
1 49
1 54
0 54
0 70
0 53
1 55
1 55
0 61
1 54
0 75
0 57
0 52
0 53
0 73
0 57
0 50
1 63
1 56
0 59
1 53
0 53
0 49
1 66
0 54
1 53
1 55
1 61
0 63
1 63
0 54
0 75
0 66
0 90
0 54
0 88
0 53
0 50
1 46
0 58
0 49
0 72
1 53
1 53
0 52
1 45
0 53
1 56
0 63
0 57
1 55
0 45
0 63
0 51
0 52
1 56
0 54
0 74
1 67
0 54
0 63
1 53
1 54
0 60
1 55
1 54
1 74
1 50
1 52
0 61
0 63
0 54
0 61
0 84
0 57
1 54
1 51
1 53
0 53
0 74
0 54
0 54
1 66
0 65
0 53
1 53
0 75
1 62
0 100
0 54
1 75
1 57
0 54
1 65
0 62
1 53
0 68
1 52
1 57
1 59
0 57
1 53
1 52
1 50
0 40
0 54
0 60
0 50
0 60
0 61
1 75
1 63
1 68
1 105
1 48
1 54
1 43
1 54
1 48
1 51
1 54
1 50
1 53
1 62
0 55
0 53
0 65
0 57
1 52
1 53
0 52
0 48
1 58
1 90
1 63
0 54
0 53
0 50
1 56
1 55
1 55
1 68
0 62
0 68
1 51
1 60
0 52
1 66
0 56
0 54
1 61
1 39
1 55
0 53
0 53
1 56
1 54
1 63
0 49
1 52
0 61
0 53
0 67
0 54
0 54
1 52
1 54
1 62
1 55
1 75
1 60
0 52
1 58
1 55
0 54
0 98
0 50
1 52
0 66
1 78
0 61
1 49
0 52
1 52
1 52
1 69
0 62
0 59
1 63
1 45
0 71
1 62
0 53
1 65
1 58
0 54
1 66
0 52
1 62
0 43
1 75
1 63
0 61
0 54
1 54
0 58
1 56
1 54
1 50
0 92
0 75
1 53
0 66
0 53
1 54
1 50
0 101
0 61
0 48
0 62
1 53
0 55
0 73
1 54
0 53
1 69
1 57
1 52
1 59
0 52
0 52
1 54
0 67
0 52
1 53
1 55
0 69
0 62
1 54
1 101
0 52
0 54
1 54
1 51
1 NA
1 50
0 62
1 NA
0 59
0 45
1 61
1 49
1 50
0 53
1 88
0 70
1 63
1 61
1 61
0 68
0 63
1 52
1 73
1 54
1 55
0 64
1 55
1 64
1 67
1 55
0 78
0 56
0 57
1 54
0 51
0 62
0 77
0 53
0 59
0 49
0 53
0 54
0 48
0 58
0 56
0 50
1 66
0 63
1 70
1 57
1 54
0 59
1 68
0 63
0 52
0 55
1 50
1 71
0 60
1 50
1 57
0 63
1 54
1 59
1 66
0 54
0 50
0 53
0 35
1 63
0 73
0 58
0 55
0 53
0 61
1 61
1 77
0 53
1 50
1 71
0 69
1 53
1 53
0 52
0 56
0 66
1 68
0 53
0 52
1 54
0 60
1 59
1 53
1 94
0 61
1 56
0 68
0 54
0 55
0 52
1 53
0 53
1 56
1 68
1 54
0 52
1 63
1 52
0 62
1 54
1 101
0 50
1 67
0 66
0 73
1 54
1 60
0 52
0 46
0 61
0 56
1 75
0 54
1 54
0 67
0 54
0 52
0 53
0 59
1 77
0 56
0 67
0 53
1 53
0 52
0 53
0 55
0 60
0 62
0 54
1 92
1 64
1 52
0 50
0 52
0 49
0 66
0 70
1 53
1 53
0 68
1 57
0 67
0 61
1 70
1 63
0 74
0 53
0 55
0 52
1 53
1 53
1 49
0 61
1 53
0 77
1 44
0 75
1 52
0 51
0 51
0 84
1 54
0 76
1 54
0 57
0 52
1 52
0 66
1 60
0 54
1 66
0 64
1 53
0 56
1 73
1 57
1 62
0 53
1 56
0 54
0 98
1 61
1 88
1 69
1 52
0 NA
1 52
0 53
1 59
1 53
1 53
0 73
1 67
0 54
0 50
0 57
1 53
0 75
0 51
1 52
0 63
0 53
1 52
1 53
0 65
1 59
0 54
1 54
1 56
1 61
1 52
0 75
0 54
0 60
0 70
0 54
1 72
0 53
1 54
1 49
0 53
1 69
0 53
1 61
1 49
0 94
1 54
0 52
0 61
1 72
1 53
1 98
1 61
1 54
0 53
1 49
1 63
1 64
0 50
1 54
0 54
0 54
0 60
0 55
0 61
1 53
1 50
1 70
1 61
1 49
0 54
1 71
1 57
1 56
1 52
0 60
1 98
0 53
0 52
0 52
1 52
0 70
0 NA
1 63
1 89
1 55
0 53
0 78
0 52
1 53
0 52
0 52
1 53
1 88
1 67
0 54
1 98
1 75
1 61
0 66
1 52
1 69
1 49
1 54
1 56
0 88
1 68
0 56
0 52
0 68
0 54
0 72
0 89
1 53
1 53
1 53
0 69
0 46
1 71
0 52
0 55
1 51
0 50
1 61
1 59
0 50
0 51
1 69
0 62
0 53
1 54
1 63
0 55
1 52
0 50
0 52
0 53
1 49
0 63
1 73
1 53
1 60
1 53
1 62
0 62
0 50
0 76
0 52
1 50
1 56
0 52
0 78
0 45
1 61
1 57
1 62
1 67
0 67
1 51
1 54
0 63
0 52
1 101
0 54
1 64
1 52
0 68
0 66
1 56
1 50
1 50
1 53
1 51
1 48
1 54
0 68
1 52
1 74
1 61
0 60
0 48
