sex cpp.age
1 58
1 49
0 57
0 48
1 47
1 55
1 49
0 57
1 55
1 57
1 48
0 51
0 47
1 47
1 49
0 55
0 50
0 50
1 48
1 47
0 47
1 57
1 55
0 47
0 47
0 53
1 57
0 50
1 50
1 48
1 52
0 58
0 48
0 57
0 58
1 51
0 51
1 50
0 47
0 49
1 48
1 48
0 48
1 47
0 50
1 48
0 53
0 47
1 58
0 49
0 48
0 47
1 47
0 58
1 50
1 49
1 57
0 47
1 49
1 48
1 53
0 47
0 52
1 66
0 63
1 47
0 55
1 58
1 47
0 51
1 55
0 47
0 49
1 54
0 52
1 49
1 48
1 48
0 49
1 47
1 48
0 47
0 58
0 50
0 48
0 58
1 54
0 49
1 54
1 49
0 66
0 57
0 49
1 58
1 49
0 47
0 54
1 62
0 52
0 48
1 51
1 47
0 49
1 58
1 57
0 47
0 50
1 55
0 53
0 55
1 50
0 49
0 49
0 47
1 50
0 57
1 54
1 47
1 47
1 47
0 50
0 55
1 54
1 52
1 49
1 52
1 47
0 58
1 51
1 57
0 47
0 57
1 58
0 62
0 50
1 57
0 54
1 53
1 56
1 55
0 54
1 55
0 52
1 55
1 54
0 55
1 60
0 58
1 57
0 52
0 68
1 53
1 69
1 49
1 62
0 63
1 67
1 56
1 53
0 60
1 88
0 53
1 56
0 54
0 66
0 54
0 62
1 75
0 53
0 56
0 49
0 54
0 57
0 71
0 54
0 55
1 54
0 53
0 57
0 54
0 73
0 63
1 69
1 61
1 63
0 53
0 54
0 52
1 55
0 61
1 92
0 56
0 56
1 66
0 63
1 54
1 66
0 53
0 59
1 54
0 54
0 61
0 61
1 50
1 59
0 50
1 77
1 88
1 49
0 49
0 77
1 54
1 61
1 63
0 54
1 63
0 66
0 49
0 66
1 101
0 50
1 60
1 53
0 52
1 54
1 53
1 59
0 52
1 56
1 NA
1 50
1 68
1 62
0 63
0 75
0 59
0 63
1 58
0 49
0 57
1 53
1 52
0 54
0 53
0 54
0 52
0 48
0 62
1 53
0 50
1 50
1 53
0 50
1 50
1 53
0 58
1 47
0 48
1 55
1 63
1 53
1 54
0 49
1 49
1 53
0 48
0 47
0 55
1 47
0 49
0 52
1 47
1 50
0 54
1 53
0 48
1 58
0 47
1 63
1 50
1 57
0 54
1 48
1 52
0 55
0 60
1 62
1 50
0 61
0 52
1 54
0 54
1 88
0 66
0 64
0 60
0 59
0 52
1 54
1 61
1 70
1 50
0 68
1 62
0 58
1 84
0 50
0 53
0 69
0 53
1 54
0 61
1 68
0 56
1 53
0 61
0 74
1 53
1 63
0 56
0 61
1 65
1 61
1 63
1 55
0 71
1 66
0 49
0 98
1 53
0 54
1 53
1 61
0 98
1 75
1 67
1 49
1 70
0 53
1 89
0 54
1 61
1 52
0 53
0 52
1 54
1 53
0 75
0 59
1 73
0 66
0 52
0 54
1 57
1 56
1 53
0 70
0 61
1 53
0 48
1 52
0 52
1 61
1 54
0 54
0 52
1 57
0 55
1 50
1 51
1 68
1 56
0 54
0 53
1 60
0 69
0 57
1 52
1 70
0 62
0 49
0 101
1 54
0 53
0 67
1 49
0 53
0 67
1 64
0 78
1 54
1 50
0 73
1 52
1 52
1 53
1 57
0 55
0 52
1 54
0 56
0 63
1 62
0 50
0 52
1 50
1 54
0 51
0 52
1 63
1 54
0 68
1 71
1 57
1 52
0 49
1 71
1 50
0 50
0 68
1 62
1 53
1 62
1 66
0 62
0 61
1 52
1 54
0 55
0 77
1 54
1 69
1 62
1 55
1 63
0 52
0 52
0 53
1 50
1 73
0 61
0 54
1 62
0 61
0 52
0 61
0 52
0 56
1 67
0 74
1 58
1 53
0 56
1 68
1 54
0 53
1 49
0 89
0 53
1 48
0 54
0 58
1 66
0 50
0 53
0 90
0 61
0 51
1 63
1 52
1 51
0 53
0 55
1 49
0 52
1 55
0 55
0 54
1 NA
1 66
1 51
0 49
0 50
1 54
0 52
1 53
0 78
0 60
0 53
0 53
1 52
1 53
0 51
0 50
0 53
1 52
1 54
1 74
1 53
0 50
1 64
0 98
1 52
1 68
1 54
1 51
0 57
1 54
0 52
0 53
1 61
0 57
1 54
1 53
1 57
1 53
1 59
1 57
0 56
0 55
0 69
0 55
0 54
1 53
1 68
1 63
0 60
1 60
0 59
1 58
0 54
1 52
0 63
0 61
0 54
1 57
1 54
1 67
0 54
0 59
1 54
0 68
1 62
0 74
1 61
1 71
1 49
1 55
0 75
1 51
1 62
1 75
1 52
1 56
1 71
0 52
1 64
1 53
1 69
0 84
1 67
1 54
1 60
1 68
0 62
0 54
0 52
0 61
1 54
0 53
0 57
1 52
0 63
1 74
0 50
0 72
0 60
0 63
0 53
1 54
1 61
0 57
0 49
1 50
1 66
1 53
0 59
1 75
1 48
1 54
0 50
0 60
1 53
0 59
1 63
1 68
0 61
0 56
0 50
0 59
1 53
1 54
1 61
1 52
0 54
0 63
0 48
1 53
1 53
1 54
0 52
1 53
0 61
1 63
1 56
1 52
0 54
1 55
0 62
0 54
0 52
1 61
0 53
0 88
0 54
1 75
1 66
1 58
1 52
1 52
1 94
1 50
0 57
0 53
1 52
0 75
1 59
0 70
0 64
0 60
0 69
1 51
0 75
1 53
0 51
1 53
0 54
1 50
1 52
1 56
1 56
1 62
0 54
1 53
0 66
1 53
1 52
1 51
0 55
1 52
1 51
0 53
0 54
1 52
1 61
1 61
1 48
0 75
0 70
0 88
1 54
0 54
0 54
0 51
1 54
0 48
1 48
0 48
0 55
0 58
1 54
0 52
0 67
1 55
0 54
0 50
0 53
1 60
1 53
0 53
1 53
1 51
1 53
0 53
0 51
0 75
1 53
1 59
1 54
1 50
1 54
0 66
0 53
0 67
0 71
0 94
0 63
1 49
0 53
1 50
1 101
1 63
1 63
1 63
0 70
0 64
0 56
0 67
1 98
1 49
0 73
1 63
0 66
1 49
1 52
0 56
0 66
1 61
1 52
0 72
1 66
0 54
1 105
0 57
0 60
1 66
1 75
1 61
1 56
0 76
0 48
1 64
0 54
0 84
1 75
1 51
1 64
0 73
0 49
0 56
1 61
0 62
0 58
1 62
0 53
0 61
0 70
1 56
1 52
1 98
1 48
0 60
0 49
0 56
0 59
0 55
0 54
1 52
1 50
1 78
1 77
1 100
0 51
1 52
0 52
0 52
0 54
1 54
0 92
1 52
1 61
1 62
1 49
1 56
1 54
1 66
1 63
0 54
1 54
1 48
0 54
1 55
1 90
1 50
0 68
0 53
0 54
0 55
1 50
0 66
0 67
0 76
1 54
0 52
0 54
1 69
1 60
1 53
0 63
1 68
0 48
1 65
0 78
0 53
1 56
0 53
1 57
1 53
1 54
1 63
0 48
0 62
0 54
1 55
0 66
0 63
0 54
0 53
1 76
0 54
0 67
1 53
0 75
0 50
1 60
1 NA
0 52
1 53
1 55
1 52
0 65
1 66
0 62
0 75
1 52
1 58
1 52
0 52
1 57
1 52
0 49
0 54
1 53
0 54
0 50
1 54
0 64
0 NA
0 68
0 61
1 65
1 72
0 53
0 62
0 55
1 54
0 63
1 62
1 61
0 55
0 64
0 53
0 63
0 50
0 58
0 55
1 61
1 72
1 63
0 53
0 61
0 49
0 73
0 50
1 52
1 52
1 53
1 54
1 53
1 84
1 55
0 49
0 63
0 51
0 68
0 55
1 62
0 53
0 68
0 53
1 53
1 54
1 52
1 70
1 60
0 57
1 59
1 101
1 75
1 76
0 54
0 63
0 52
1 76
0 51
1 61
1 56
1 54
1 53
0 68
0 53
0 57
0 67
1 53
1 53
1 73
0 63
0 68
1 60
1 59
0 53
1 61
1 73
1 69
1 66
1 55
0 52
0 57
0 68
0 69
0 53
0 54
1 54
0 52
0 73
0 52
0 49
0 53
1 63
1 61
0 51
0 62
1 53
1 74
1 59
0 54
1 54
1 53
0 56
0 54
1 55
1 54
0 61
1 50
1 54
1 67
0 76
1 56
1 59
0 63
0 53
0 69
0 54
1 66
0 52
0 50
0 60
0 65
1 54
1 50
0 52
0 62
1 57
0 62
1 69
1 52
0 62
1 55
0 53
0 53
1 55
1 53
1 49
0 52
1 60
0 52
1 59
1 88
1 52
0 53
1 51
0 53
0 54
1 52
0 53
0 52
0 48
1 53
1 67
1 75
0 53
1 52
0 50
0 54
0 53
1 52
1 61
1 57
1 62
1 50
0 61
1 53
1 54
1 52
0 52
1 60
0 52
0 68
1 54
1 63
1 54
0 101
0 61
0 54
1 58
1 58
0 53
0 54
0 53
1 73
0 62
0 63
0 56
0 52
1 48
0 60
1 49
1 53
0 69
0 65
1 52
1 54
0 57
0 53
1 53
0 62
1 55
0 54
1 53
0 62
0 54
0 54
1 48
1 54
1 57
1 74
0 55
1 52
0 NA
1 98
0 55
0 48
0 55
0 56
0 53
0 100
0 61
0 53
0 66
1 56
0 68
0 55
1 61
1 48
