sex cpp.age
1 47
0 52
1 58
1 55
0 50
1 47
0 48
0 47
1 48
1 50
0 52
1 50
1 55
1 52
0 50
0 54
0 58
1 57
0 52
0 49
0 49
0 50
0 49
0 58
1 49
0 53
0 57
1 53
1 58
0 54
0 50
0 50
0 47
0 57
0 57
1 57
1 52
0 49
1 63
1 57
0 58
0 51
1 49
1 66
0 54
1 48
1 57
0 54
0 63
0 48
0 55
0 48
1 48
0 47
1 48
1 53
1 53
0 51
1 57
1 58
0 47
0 49
0 49
1 54
0 49
0 48
0 53
0 50
1 55
1 49
1 49
0 49
1 53
1 47
0 57
1 48
0 53
0 66
0 53
1 49
0 49
1 58
1 47
1 50
1 49
0 58
0 53
1 50
0 49
1 47
0 58
1 47
0 51
1 55
0 55
1 49
0 52
0 48
1 47
1 50
1 48
1 52
0 55
0 47
1 47
0 47
0 48
1 49
1 51
1 53
1 47
1 51
0 55
1 48
1 58
0 54
1 48
1 51
0 48
0 47
0 47
1 54
1 58
1 54
1 53
0 47
0 48
0 55
1 50
1 62
0 48
1 47
0 47
0 75
1 49
1 53
1 76
0 59
0 54
1 52
1 70
0 54
0 66
1 61
1 49
1 66
1 73
1 48
0 63
1 53
0 49
0 53
1 49
0 50
0 54
0 63
1 66
0 53
0 52
0 67
1 54
1 105
1 62
1 74
1 61
1 52
1 54
1 52
1 57
1 75
1 50
0 63
1 50
0 66
1 54
0 54
1 66
0 53
1 55
1 68
1 61
0 52
1 53
1 75
0 49
0 52
0 73
1 63
1 54
1 53
1 53
0 48
1 55
0 48
0 53
1 68
0 60
0 53
0 52
1 59
1 53
1 88
1 58
0 88
1 63
1 48
0 60
0 54
0 50
1 50
1 52
0 100
1 66
1 54
0 49
0 57
0 56
0 68
0 84
0 68
0 61
1 52
0 52
1 49
0 54
0 54
1 53
1 88
0 73
1 52
0 56
1 70
1 52
0 68
0 61
0 53
0 54
0 58
1 47
1 50
1 57
0 50
0 47
0 48
1 54
0 58
1 54
0 62
1 47
1 53
1 50
1 48
1 49
0 52
1 58
0 57
1 47
0 47
0 47
1 52
1 55
0 47
1 58
1 54
1 47
1 55
1 53
0 47
0 47
1 48
0 50
0 57
1 47
1 50
0 49
0 57
0 50
1 57
0 53
1 47
1 48
0 47
0 49
0 61
0 67
1 57
1 52
0 63
1 62
0 61
1 50
1 54
1 52
1 60
0 53
0 53
1 52
0 52
1 52
1 63
1 50
1 54
1 53
1 64
0 76
1 54
1 50
0 55
0 92
0 88
0 56
0 75
0 55
0 54
1 67
0 52
1 66
1 54
1 50
1 61
0 60
0 52
1 53
1 53
1 50
0 52
0 75
1 54
1 63
0 73
1 55
0 53
1 62
0 52
0 61
1 48
0 66
0 52
1 61
1 52
0 53
1 52
1 53
0 52
0 52
1 60
1 61
1 56
0 53
0 52
1 53
0 53
0 54
1 68
0 70
1 57
0 68
0 56
1 54
1 53
0 63
1 66
1 51
1 56
0 50
0 49
0 66
1 54
1 61
1 77
1 56
1 58
0 61
1 51
1 54
0 63
1 54
0 55
0 59
1 52
0 52
0 54
1 59
1 62
0 60
1 51
1 98
0 50
1 50
0 76
1 54
1 62
1 71
0 53
1 55
1 53
1 68
0 50
1 67
0 52
0 63
0 61
0 52
1 53
1 72
1 71
0 61
0 71
0 53
1 54
0 62
0 54
1 69
0 61
0 48
0 55
0 50
1 50
1 63
0 57
0 55
0 53
0 62
0 54
0 71
1 52
1 84
1 54
1 63
0 53
0 60
1 49
1 67
0 53
1 62
1 53
1 51
1 65
1 56
0 53
1 56
0 54
1 55
0 57
1 53
0 51
1 62
1 64
0 49
0 66
1 53
1 58
0 55
0 54
0 90
0 49
1 70
1 60
0 55
1 62
1 53
0 49
1 53
0 58
1 63
1 51
1 50
1 66
0 75
0 52
1 73
1 54
0 89
1 69
1 54
0 54
1 52
0 54
1 55
1 74
1 94
0 75
1 53
0 55
0 52
1 54
1 67
0 53
0 52
1 61
1 53
1 54
1 53
0 61
0 53
1 59
0 54
1 55
0 54
0 55
1 52
1 51
0 52
0 69
0 101
0 59
1 54
1 84
1 54
0 76
1 52
1 71
0 48
1 49
0 57
1 53
0 63
1 77
1 62
0 49
0 55
1 54
1 63
1 48
0 69
1 53
1 63
1 65
0 66
0 55
0 53
0 74
1 52
1 54
0 61
0 57
0 62
0 56
1 57
1 55
0 54
0 52
1 51
1 53
1 60
1 48
1 63
1 56
0 54
1 63
1 63
0 54
0 54
1 62
1 53
0 68
1 63
1 NA
1 52
1 62
1 52
0 61
1 54
0 57
1 75
0 84
0 53
0 53
1 53
0 50
1 50
0 61
1 55
1 53
1 52
1 54
0 53
0 55
0 66
0 69
1 63
0 54
1 53
0 48
1 NA
0 54
1 52
0 68
0 75
1 53
1 88
1 54
0 54
1 54
0 69
0 52
0 60
1 54
0 50
1 49
1 54
1 54
1 72
0 60
0 51
1 65
1 92
0 52
0 62
0 98
0 53
0 53
1 49
1 52
0 50
1 50
0 62
1 55
0 98
1 61
0 53
1 64
1 69
0 56
0 52
0 53
0 59
0 53
1 59
0 60
1 52
0 63
0 48
0 51
1 49
0 50
1 63
1 73
0 66
1 60
0 54
0 101
1 56
0 50
1 64
0 56
1 67
0 52
0 54
1 68
1 49
1 61
0 53
0 54
1 63
0 54
1 54
1 61
0 61
1 54
1 NA
1 54
1 49
0 55
1 57
0 61
1 53
0 68
1 54
1 53
0 59
0 62
0 53
0 53
0 66
0 53
0 64
0 54
1 53
1 66
0 63
0 50
0 58
1 59
1 55
1 52
1 52
1 62
1 55
0 53
0 52
1 52
1 68
0 62
0 61
1 60
0 50
0 61
1 50
0 60
1 52
1 59
0 53
1 49
0 54
1 71
0 49
1 57
0 52
0 55
1 59
0 61
0 57
0 58
0 50
1 53
1 56
1 53
1 54
1 63
1 54
0 52
0 68
1 68
1 64
1 48
1 50
0 49
0 54
0 55
1 56
1 67
1 52
1 56
0 73
1 59
0 52
0 54
1 52
0 62
1 54
0 53
0 49
1 52
1 101
0 50
0 75
0 54
1 52
1 54
0 54
1 54
1 59
0 52
0 51
0 56
1 54
1 53
1 61
0 49
0 55
1 56
0 56
0 54
1 54
1 52
1 52
1 52
0 64
0 53
1 57
1 53
0 53
1 48
1 55
1 54
0 54
0 52
0 59
0 63
0 52
0 50
0 71
1 70
0 59
0 52
0 52
0 52
0 56
1 56
0 53
0 55
1 53
1 55
1 54
0 60
0 63
0 63
1 66
1 51
1 75
1 78
0 54
1 61
0 53
1 58
0 59
0 65
1 52
0 52
0 61
1 54
1 61
0 67
1 53
0 53
0 54
1 98
0 54
0 72
0 54
1 69
0 54
0 53
0 61
1 56
0 51
0 70
1 100
1 57
0 53
1 53
0 50
0 54
0 59
1 76
1 50
1 55
1 53
1 56
0 55
0 54
0 50
0 98
1 51
1 75
1 52
1 54
0 63
0 63
1 51
1 63
0 54
0 54
0 72
1 61
0 62
0 68
1 57
1 54
0 69
1 48
0 66
0 60
0 57
0 53
0 62
0 67
0 62
1 50
0 67
1 75
1 53
0 66
1 53
0 56
0 57
1 53
1 53
0 53
1 51
0 53
0 56
1 58
0 54
0 75
0 54
0 58
0 64
1 62
1 63
0 77
0 65
1 53
1 57
0 70
0 54
1 75
1 50
1 54
0 54
0 54
1 54
0 51
1 60
1 63
1 69
0 52
1 60
1 61
1 61
0 52
0 48
0 49
1 75
1 68
1 69
0 74
0 49
1 52
0 51
0 73
0 64
0 54
1 61
0 67
1 53
1 57
1 56
1 61
0 67
1 89
0 65
1 62
1 67
1 66
0 54
1 53
0 52
0 59
0 53
1 57
0 54
1 54
1 98
0 63
0 53
0 61
1 56
0 57
0 53
0 55
0 62
0 94
1 74
0 54
1 52
1 68
1 90
1 61
0 69
0 66
0 58
1 77
1 60
0 51
0 56
0 71
0 62
0 74
1 52
0 52
1 54
0 68
0 56
1 53
0 51
0 55
0 63
0 53
1 61
0 63
0 61
0 62
0 63
0 53
1 58
1 52
1 88
1 55
1 60
1 66
0 57
1 57
0 56
1 49
0 52
0 52
1 55
1 61
0 69
0 53
1 63
1 55
1 53
1 62
0 68
1 61
0 58
1 59
1 49
0 56
1 60
1 54
1 52
0 54
1 50
1 62
0 70
0 73
1 73
1 56
1 74
1 75
1 54
1 52
1 54
1 49
0 55
1 53
0 48
1 50
0 77
0 61
0 52
0 56
0 63
1 50
0 78
0 64
0 57
1 54
1 48
0 57
0 68
0 54
1 66
1 61
0 50
0 53
0 67
1 66
0 NA
1 69
0 62
1 57
1 52
0 75
0 54
0 78
0 60
1 53
0 54
0 62
0 53
0 50
0 68
1 76
1 101
1 53
0 50
0 NA
0 48
0 53
1 61
0 61
0 61
0 62
1 66
1 62
1 54
1 55
0 55
0 52
1 53
1 52
0 51
1 54
1 101
0 53
0 52
1 73
1 60
0 70
0 78
0 68
