sex cpp.age
1 47
1 48
0 47
1 53
1 57
1 49
0 50
0 47
1 55
0 57
1 50
1 62
1 47
1 48
0 57
0 54
1 53
0 49
0 50
0 50
1 54
0 47
1 51
1 48
0 50
0 47
0 50
0 53
1 48
1 57
0 50
1 53
0 57
0 48
0 47
0 50
1 49
0 53
0 51
1 48
1 46
0 52
0 55
0 57
0 50
0 48
1 47
1 57
1 51
1 45
1 47
0 53
0 47
0 47
0 58
0 54
1 55
1 52
1 47
0 57
1 54
1 48
1 49
0 58
1 55
0 49
0 48
0 49
1 48
1 57
1 50
1 52
1 58
0 49
0 57
1 47
1 48
0 48
0 48
0 49
1 50
0 47
1 50
0 55
1 57
0 53
1 47
1 54
0 49
1 48
1 47
0 52
1 63
1 58
0 58
1 47
0 58
1 53
1 49
0 49
1 49
1 49
1 53
0 52
1 66
0 47
1 50
0 47
1 47
1 50
0 57
0 47
0 51
1 58
1 58
0 47
1 58
0 62
1 47
1 49
0 49
1 52
0 49
1 54
1 48
0 48
1 53
1 57
0 46
1 47
0 58
1 50
0 54
1 55
0 54
0 53
0 54
1 47
0 66
0 72
1 51
1 53
1 54
1 62
0 63
1 54
1 76
0 50
1 53
0 62
0 53
1 51
1 61
0 61
1 64
1 51
0 73
0 50
0 52
1 57
1 54
0 54
0 52
1 56
0 54
1 61
1 75
0 53
1 54
0 63
0 76
1 54
1 51
1 66
1 54
1 52
1 62
1 52
0 50
0 53
1 63
0 66
0 76
0 53
1 84
1 52
0 54
1 52
0 53
1 53
0 70
1 49
0 52
0 46
1 67
0 55
0 66
0 53
1 54
1 49
0 56
0 54
1 75
1 60
0 52
1 54
0 54
0 56
0 54
0 55
0 59
1 52
1 54
0 68
0 55
0 55
1 58
0 56
1 75
1 54
0 61
0 61
1 53
1 59
0 63
1 49
1 75
1 53
0 52
1 50
1 63
1 54
0 51
0 56
1 54
0 66
1 53
1 NA
1 64
1 53
0 62
0 46
1 53
1 66
1 55
1 53
0 49
1 47
0 47
0 48
0 48
0 55
1 55
1 51
1 49
0 50
1 57
0 47
0 51
0 50
1 54
0 58
0 58
1 54
1 48
1 50
0 55
0 49
1 53
0 47
0 45
0 49
1 47
1 47
0 54
0 52
0 63
0 52
1 52
0 66
0 53
1 49
0 48
1 58
0 55
0 62
1 58
1 58
1 50
1 49
0 48
0 75
0 47
0 88
0 70
0 88
0 62
1 56
1 75
1 63
0 67
1 50
1 53
1 52
1 61
0 50
0 59
1 61
1 62
1 55
0 53
1 56
0 54
1 78
0 54
1 63
1 60
0 100
0 53
0 67
1 68
0 53
1 54
0 54
0 73
0 63
1 52
0 52
0 43
1 52
0 66
1 69
1 56
1 98
1 45
1 63
1 62
0 63
1 66
1 55
1 56
0 57
1 52
0 52
0 59
0 54
0 65
0 53
0 55
1 49
1 53
0 56
0 54
1 53
0 53
0 53
1 61
1 53
0 52
1 40
0 66
1 52
0 48
1 54
1 52
0 53
1 61
0 54
1 52
1 58
0 49
1 54
0 59
1 45
1 62
0 48
1 49
0 54
1 52
1 63
0 63
1 54
1 50
1 84
0 53
0 50
1 68
1 50
1 52
0 56
0 52
1 61
0 61
0 55
0 NA
1 54
0 61
1 53
0 52
0 54
1 53
1 61
1 63
0 66
1 57
0 62
1 62
1 48
1 57
0 50
0 51
1 66
1 53
0 52
0 52
0 53
1 50
0 62
1 58
0 57
1 52
1 55
1 68
0 52
1 54
0 71
1 63
1 56
1 53
0 53
0 66
0 52
1 90
1 62
0 61
1 68
0 50
0 53
0 59
0 55
0 52
0 53
1 53
1 57
1 56
1 61
0 50
1 61
0 64
0 52
1 71
0 51
1 60
0 54
0 68
0 53
0 54
0 52
1 61
0 54
1 76
1 54
0 52
0 71
0 70
1 50
0 50
0 52
0 75
0 54
1 39
1 52
0 63
1 61
1 55
1 49
0 53
0 75
0 63
0 56
1 74
0 54
0 56
1 69
1 53
1 88
1 88
0 60
1 69
0 59
1 48
0 61
1 62
1 49
1 54
1 53
1 57
0 48
0 61
1 53
1 69
0 53
1 54
0 54
1 62
0 67
0 55
1 60
1 51
0 50
