sex cpp.age
1 49
0 47
0 50
0 54
0 49
0 58
1 52
1 49
0 55
1 57
0 49
1 48
0 58
1 47
0 57
0 49
0 49
0 57
0 57
1 51
0 50
0 48
1 49
1 53
1 48
0 57
1 52
0 48
0 47
1 49
1 49
1 48
1 51
1 50
0 54
0 66
0 47
1 50
1 55
0 47
1 53
1 50
0 50
1 55
1 54
0 49
1 49
0 57
1 54
0 47
0 58
0 50
1 50
1 55
0 47
1 50
1 47
1 58
1 47
0 47
0 54
0 57
0 48
0 48
0 55
0 49
1 54
0 49
1 58
0 50
0 51
1 47
1 50
1 57
1 50
0 55
0 47
1 53
1 66
1 49
0 63
0 53
1 57
1 47
0 47
1 58
0 47
0 48
1 57
0 55
1 48
0 48
0 52
0 48
1 49
1 58
1 47
1 48
1 57
1 47
1 48
0 54
1 47
0 58
0 54
1 57
0 50
1 53
0 49
1 53
1 50
0 53
1 47
0 53
0 51
0 53
0 47
1 49
1 55
0 58
1 58
1 47
0 52
0 55
1 53
0 52
0 50
0 52
1 54
0 50
0 50
1 57
0 47
1 58
0 48
0 53
0 54
1 76
1 61
0 52
0 66
1 54
1 53
1 48
1 73
1 50
0 62
0 62
0 54
0 55
0 54
1 70
0 60
0 76
1 52
0 75
1 57
0 52
1 88
1 55
1 59
1 52
1 73
1 53
1 61
0 53
0 52
0 56
1 50
1 56
1 54
0 60
0 73
1 52
1 53
0 53
1 68
1 63
0 61
0 52
0 55
1 92
0 68
0 54
1 63
1 51
1 53
1 60
1 62
1 53
0 53
0 64
0 71
1 54
1 52
0 69
0 94
1 59
0 53
0 59
1 51
0 63
0 53
0 68
1 53
1 63
1 55
1 67
0 52
1 49
1 54
1 72
0 52
1 54
1 54
0 62
1 54
1 56
0 63
1 63
0 54
1 50
0 64
0 50
0 50
1 NA
1 50
0 68
0 52
0 52
0 50
0 54
0 68
1 50
0 62
0 74
1 50
1 50
0 53
0 47
0 48
0 52
1 47
1 62
0 47
1 47
1 63
0 51
1 52
1 54
1 48
0 58
1 48
1 48
1 47
1 51
1 55
1 58
1 58
0 49
1 55
1 48
1 49
0 50
0 62
1 58
0 47
0 47
0 49
1 54
1 47
0 49
0 47
1 52
1 53
1 48
1 47
0 57
1 59
0 58
0 48
1 47
1 53
1 54
1 63
1 53
1 69
1 63
0 54
0 55
1 53
0 61
0 62
1 56
0 53
0 54
0 52
1 55
1 64
0 50
1 54
0 61
1 52
1 53
1 62
0 67
0 52
1 54
1 50
1 63
0 53
1 60
0 69
0 56
0 75
1 61
1 55
0 53
0 55
0 52
1 74
1 76
0 66
0 48
1 68
0 60
1 63
1 53
1 56
0 51
0 50
0 55
1 88
1 66
1 59
0 53
1 73
1 55
0 52
0 52
1 53
0 75
1 52
0 52
0 49
0 49
0 53
1 53
0 49
1 62
0 90
0 48
1 55
1 52
1 68
0 49
0 62
1 NA
0 52
0 54
0 53
1 53
0 77
1 64
0 56
1 67
1 65
0 63
0 52
0 52
0 62
0 54
0 51
1 61
1 60
1 52
0 51
1 66
0 57
0 61
0 73
0 52
0 69
1 56
0 54
0 61
0 59
1 54
0 63
1 75
1 56
1 55
0 53
0 58
1 77
1 49
0 70
0 54
1 53
0 48
0 50
0 55
1 52
1 71
1 53
0 66
0 54
1 51
0 53
0 72
0 63
0 54
0 61
0 56
1 66
0 92
0 54
0 49
0 54
1 61
0 57
1 54
0 58
1 61
1 53
0 55
1 59
0 53
1 56
1 64
1 53
1 54
1 52
0 61
1 68
1 73
0 61
0 63
1 49
0 53
1 49
1 54
1 50
0 52
0 78
0 68
0 54
1 53
0 66
0 57
0 56
1 48
0 61
0 53
0 52
1 71
0 60
1 57
0 57
1 75
0 59
1 52
1 58
1 94
0 54
1 67
0 49
0 51
1 53
0 55
0 56
1 61
1 56
0 65
1 55
0 66
0 60
1 75
0 54
1 66
0 53
1 52
1 101
0 68
0 52
1 54
0 53
0 54
1 53
0 49
0 88
0 53
1 77
0 76
1 84
1 51
0 75
0 54
0 50
1 61
1 49
0 60
1 75
1 66
0 64
1 69
1 50
0 60
1 49
0 54
0 63
0 53
1 65
1 55
0 53
0 63
0 98
1 61
1 54
0 52
0 54
1 76
0 55
1 54
1 69
1 52
1 78
0 63
1 101
0 53
0 62
0 59
1 53
0 66
0 53
0 53
0 61
0 63
0 66
0 54
1 52
1 53
0 69
1 61
1 61
1 54
1 50
1 53
0 55
0 65
1 54
0 57
0 62
1 101
0 61
0 54
0 52
0 84
1 61
0 54
0 57
0 62
1 53
0 54
1 61
1 75
1 52
1 68
1 64
0 49
1 63
1 53
0 61
1 53
1 56
0 73
0 75
1 54
1 62
0 78
1 53
0 60
0 67
1 56
0 54
1 60
0 73
1 NA
1 68
0 56
1 52
1 48
0 53
1 69
0 88
0 52
1 50
0 63
0 55
1 75
0 52
1 53
1 66
0 54
1 89
1 54
1 50
1 57
0 54
0 62
0 61
1 67
0 54
0 53
1 77
1 54
1 70
1 51
1 59
0 48
0 73
0 54
1 54
1 54
0 52
1 63
0 58
0 55
0 56
0 53
0 52
0 52
1 52
1 52
0 55
1 61
0 54
0 70
1 63
1 67
1 53
0 63
0 78
0 57
1 54
1 50
0 48
1 53
0 63
1 69
0 54
0 68
1 75
0 69
0 50
1 52
1 62
0 50
0 52
1 72
0 51
0 66
1 61
1 62
0 49
1 53
0 49
0 61
0 54
1 53
1 60
0 53
1 63
1 62
1 61
0 70
1 54
1 52
0 50
1 49
0 70
0 61
1 51
0 61
1 52
1 54
0 73
1 60
1 54
0 53
0 53
0 57
1 54
1 61
0 55
1 56
1 63
0 56
0 60
1 56
0 59
0 84
1 50
0 53
0 77
0 53
0 62
1 61
1 66
0 52
0 71
1 49
1 58
0 64
0 53
0 69
0 67
0 53
0 63
0 62
1 52
1 55
0 53
1 53
0 60
1 49
0 59
1 53
0 54
0 72
0 53
1 63
1 56
0 53
1 57
1 59
1 61
0 67
0 53
1 54
1 51
0 54
1 105
1 63
0 53
1 62
1 66
0 50
0 59
1 54
0 55
1 48
0 NA
0 53
1 59
1 52
0 53
0 53
