sex cpp.age
1 49
0 48
1 49
0 49
0 57
1 47
1 66
0 55
0 49
0 49
1 49
0 63
0 49
0 48
0 47
0 57
1 48
0 48
1 53
0 53
0 55
1 55
0 50
0 55
1 53
1 48
0 48
0 49
0 48
1 58
1 52
1 50
1 47
1 47
0 48
0 51
0 53
0 52
0 52
0 47
1 48
1 47
0 57
0 54
1 55
0 49
1 55
1 47
1 50
0 49
0 49
0 48
1 47
1 54
0 50
0 47
1 47
1 53
1 53
0 48
1 50
1 53
1 47
0 47
1 57
1 47
1 48
1 48
0 57
1 57
1 54
1 47
0 52
0 50
1 50
0 47
1 49
1 58
1 50
1 48
1 47
1 54
1 48
0 58
1 53
1 51
0 50
0 53
1 57
0 66
0 57
0 47
0 57
1 48
0 53
1 58
1 52
0 57
0 47
0 51
1 49
0 47
1 50
1 55
1 49
1 50
1 51
1 57
0 47
1 57
1 58
1 49
0 52
0 49
1 63
0 48
1 47
1 53
1 50
1 58
1 52
0 50
0 50
0 48
0 62
1 58
1 47
0 47
1 48
1 54
1 57
0 47
0 50
0 52
1 58
0 73
1 55
1 55
1 50
1 55
1 60
1 74
1 57
1 49
0 55
1 59
1 66
0 52
1 66
1 68
0 54
0 61
1 54
0 66
0 52
1 53
1 51
0 101
0 54
0 56
0 52
0 59
1 53
0 54
0 54
1 49
1 53
1 75
0 54
0 54
0 57
0 75
0 53
1 52
1 52
0 50
1 67
0 61
0 54
0 51
1 52
1 61
0 49
1 70
1 56
1 62
1 70
0 53
1 60
1 53
1 69
0 56
1 61
1 61
1 63
1 69
1 68
1 49
1 56
0 60
0 63
0 54
0 53
1 52
1 55
1 48
0 52
0 50
0 70
0 49
1 52
0 55
0 68
1 50
0 53
0 54
1 52
0 49
1 50
1 49
1 54
1 59
0 75
1 50
1 54
0 52
1 49
0 53
1 49
0 54
1 61
1 52
1 72
0 50
1 53
1 54
0 66
1 49
0 47
0 52
0 50
1 62
1 49
1 54
0 53
0 54
0 54
0 54
0 58
1 53
1 50
1 55
0 47
0 51
1 54
1 58
0 58
0 49
1 48
0 47
0 58
1 47
1 51
1 48
0 58
1 47
0 49
0 47
0 49
0 55
0 58
0 58
0 54
1 55
0 50
0 47
1 49
1 47
0 55
0 47
0 55
1 52
0 50
0 66
0 62
0 53
0 51
0 54
0 68
1 53
0 89
0 57
1 51
1 54
1 76
0 53
1 67
1 63
1 53
1 53
0 52
1 54
0 66
1 78
0 63
0 54
1 61
0 54
0 52
1 76
0 90
0 53
1 63
0 75
0 54
1 101
1 63
1 50
0 78
0 57
0 70
1 66
1 53
1 53
1 63
1 54
0 52
1 51
0 53
0 75
0 54
0 55
0 100
0 64
1 61
1 66
1 58
1 52
1 57
1 61
1 66
1 71
1 52
1 50
0 52
1 56
1 71
0 98
0 68
0 54
0 53
0 53
0 53
0 64
1 56
1 55
1 92
1 55
0 48
1 67
1 53
0 53
1 52
0 63
1 53
1 62
1 62
1 59
0 54
1 66
0 54
0 67
1 54
1 51
1 60
1 54
1 61
0 54
0 50
1 52
0 53
0 63
0 61
0 63
1 61
1 56
1 52
0 62
0 52
0 98
1 63
0 52
0 54
1 75
1 62
0 71
1 66
0 48
0 54
1 55
1 48
0 63
1 66
1 53
1 52
0 61
0 52
1 54
0 69
1 67
0 64
1 71
0 76
1 53
1 53
1 54
1 53
0 48
0 48
1 54
0 52
0 69
1 75
1 63
0 66
0 57
0 54
0 56
0 64
1 49
0 61
0 51
0 53
1 54
1 56
0 52
0 49
0 68
1 50
1 49
1 50
0 54
1 53
0 61
0 60
0 63
0 71
0 61
0 60
0 75
1 57
0 63
0 65
0 77
1 105
0 57
1 88
0 54
0 68
1 55
0 52
1 68
0 53
1 64
1 51
1 73
1 62
0 50
1 66
0 66
1 54
1 63
1 68
1 59
0 49
1 53
1 52
1 52
1 49
0 67
1 54
1 53
1 52
0 48
1 73
0 53
1 62
1 51
0 61
0 62
0 57
1 75
0 71
0 60
1 57
0 52
1 57
0 77
1 57
0 70
1 49
0 63
0 60
0 61
0 53
0 63
0 52
0 53
0 56
1 61
0 50
1 51
1 53
1 55
0 61
1 94
1 53
0 61
0 53
1 68
1 53
1 50
1 65
1 60
0 55
0 54
1 52
1 53
0 61
0 51
0 52
0 63
0 69
1 54
1 61
1 52
1 56
0 66
1 52
1 52
1 54
1 54
0 52
0 50
0 63
1 52
1 53
0 61
1 54
0 52
0 52
0 53
1 57
1 53
1 50
0 54
1 56
1 54
1 54
1 60
0 55
0 55
0 50
0 65
0 54
1 64
0 53
0 53
0 68
1 57
0 66
0 56
0 49
1 54
0 53
1 53
1 53
0 52
0 55
1 56
1 52
1 67
0 58
0 52
0 53
0 66
0 76
0 54
0 59
1 53
1 56
1 59
0 51
1 55
0 55
0 55
1 54
1 61
0 52
1 50
0 65
1 88
0 60
1 55
1 62
0 52
0 75
1 68
1 53
1 54
1 52
1 63
0 57
0 55
0 76
1 53
0 57
1 63
1 73
0 59
0 62
0 60
0 50
0 56
0 98
1 66
0 54
0 68
1 49
1 63
1 60
0 54
1 51
0 61
1 74
0 53
0 62
0 67
0 63
1 57
0 54
1 50
1 53
0 56
1 61
1 64
1 52
0 54
0 58
1 57
1 54
0 69
0 55
0 54
0 88
0 52
0 51
1 61
0 58
0 54
0 52
1 54
1 75
1 52
0 53
0 56
0 52
0 62
0 62
0 52
1 53
1 52
0 55
0 53
1 101
0 53
1 60
0 54
1 54
1 55
1 68
0 54
0 59
1 54
1 50
1 63
0 50
0 62
1 58
1 54
1 60
1 63
0 54
1 48
1 65
0 49
1 52
1 56
0 56
1 63
0 56
0 54
1 61
0 52
0 59
1 68
1 55
1 54
1 52
0 53
1 54
1 49
1 62
1 52
1 77
1 56
0 48
0 53
0 52
1 69
0 62
0 84
1 70
1 84
1 56
0 68
1 63
0 54
1 77
1 52
0 53
1 54
1 54
0 51
1 54
0 53
0 50
1 53
0 52
1 61
0 62
1 53
1 54
0 63
1 50
0 59
1 52
0 61
0 54
0 61
0 52
1 52
1 69
1 55
0 61
1 50
0 73
1 52
0 49
1 66
0 53
1 53
0 55
0 68
0 70
0 55
0 50
1 59
1 54
0 52
1 57
1 59
0 75
0 101
0 60
0 63
0 53
1 90
0 50
1 100
0 62
0 53
0 53
0 62
1 50
0 66
0 57
0 71
0 59
0 69
0 56
0 75
0 52
1 52
1 NA
0 73
0 70
0 53
