sex cpp.age
0 54
0 57
1 49
0 49
0 49
1 48
0 47
0 50
0 58
0 55
0 57
0 47
0 48
1 47
0 50
1 54
1 48
1 47
1 48
0 52
1 58
1 47
1 50
1 53
0 49
0 50
0 51
1 55
1 48
0 50
1 52
0 53
0 49
1 47
0 49
1 53
1 49
0 48
0 50
1 47
0 48
0 50
0 54
1 53
1 47
1 48
1 58
1 54
0 66
1 52
0 53
1 48
1 53
0 50
0 55
1 55
1 54
0 49
1 47
1 57
1 49
1 54
0 51
0 49
0 47
1 51
0 53
0 47
0 47
0 48
0 47
0 53
0 50
0 57
1 47
0 48
1 49
1 51
0 52
0 52
0 50
1 49
0 49
0 49
1 58
1 57
1 58
0 49
0 52
1 47
1 50
1 47
1 49
1 50
0 57
1 58
0 54
1 50
0 58
0 50
1 51
0 48
1 55
0 47
1 57
0 52
0 48
0 47
0 57
1 47
0 54
1 47
1 58
1 48
0 57
1 57
1 63
1 48
1 55
0 58
1 49
0 58
1 50
1 52
1 49
1 50
0 47
1 47
1 47
0 48
1 47
1 66
0 48
0 59
0 47
1 60
1 49
0 54
1 61
1 49
1 61
0 75
0 53
0 60
0 52
0 62
0 72
0 73
1 68
1 61
0 74
1 67
1 63
0 61
0 48
0 54
1 76
1 58
0 55
0 56
0 68
1 52
1 54
0 55
1 69
1 53
1 61
0 53
1 NA
0 84
0 56
1 101
1 54
0 60
0 84
0 52
1 63
0 64
0 58
0 73
1 51
1 59
1 51
0 53
0 63
1 66
1 57
0 54
0 52
0 62
0 53
1 54
0 61
1 63
0 98
0 53
0 54
0 53
0 61
1 68
1 52
0 64
1 59
1 51
1 62
1 50
1 55
0 62
0 54
1 52
0 68
0 89
1 53
0 61
1 71
1 68
0 52
1 75
1 78
0 94
0 54
0 53
1 52
0 77
1 65
0 52
0 53
0 52
1 56
0 51
1 55
1 51
1 55
1 54
1 57
0 53
1 60
0 47
0 58
0 62
1 57
1 48
1 58
1 55
0 47
0 47
1 49
1 50
1 53
1 53
1 47
0 47
0 49
0 58
0 55
1 48
0 54
0 57
0 55
0 51
1 57
0 47
0 55
0 63
1 48
1 57
0 47
1 53
1 52
1 50
1 49
1 62
1 54
0 58
0 49
1 54
0 47
1 50
0 63
1 58
1 53
0 53
1 55
0 54
1 49
1 53
0 54
1 76
1 61
0 56
1 69
0 49
0 53
0 65
0 54
1 54
1 55
0 75
0 48
1 60
