sex cpp.age
0 53
0 47
1 45
1 47
1 50
1 58
1 47
1 53
0 57
1 57
0 47
0 50
0 55
0 49
1 48
0 47
1 48
1 53
0 54
1 47
0 49
0 47
0 49
0 55
1 48
0 50
1 47
1 52
0 48
0 47
1 50
1 58
1 52
1 58
0 49
1 51
0 50
0 48
1 57
1 48
0 62
0 51
1 66
0 57
1 47
1 53
0 48
1 47
0 58
1 48
0 55
1 54
0 53
0 58
1 55
0 57
0 48
0 52
0 45
0 58
1 50
0 51
1 55
1 47
0 51
0 48
1 50
0 50
1 57
1 57
1 49
0 54
1 49
1 53
0 48
0 49
0 54
0 66
0 52
1 54
1 49
0 50
1 53
1 48
1 49
1 48
1 51
1 53
0 49
0 47
1 53
1 48
1 48
0 47
1 51
0 47
1 50
1 58
1 54
1 50
0 58
1 55
1 48
1 55
1 54
1 57
1 55
1 47
0 47
0 54
0 49
1 54
0 46
1 47
0 49
0 52
1 49
0 52
0 52
1 54
0 48
0 47
0 58
1 58
0 50
1 47
1 58
0 57
0 48
1 46
0 54
0 48
0 53
0 50
1 49
1 47
0 68
1 62
1 53
0 52
1 59
1 53
1 NA
1 50
0 54
1 59
0 63
0 78
1 68
1 53
0 54
1 71
1 60
1 49
0 54
1 69
1 58
1 57
0 56
0 55
1 61
1 60
0 50
1 51
1 54
0 61
0 52
0 53
1 53
0 64
0 56
0 55
1 60
1 52
0 52
1 61
1 62
0 63
1 54
0 62
1 51
1 55
1 54
1 61
0 55
1 70
0 63
1 49
0 64
0 53
1 98
0 60
1 66
1 49
0 53
0 46
1 61
1 50
0 56
0 52
1 50
1 52
0 76
1 52
0 70
0 57
0 61
1 53
0 75
0 53
1 55
1 59
1 NA
0 52
0 55
0 61
0 75
0 75
0 73
0 53
1 50
1 63
0 52
0 84
1 71
1 51
1 55
1 75
0 54
0 54
1 56
1 49
1 56
1 57
1 55
1 53
0 54
0 54
1 65
0 57
0 54
0 53
0 77
1 53
1 50
0 47
1 49
0 58
0 53
0 50
1 49
0 47
1 57
0 47
1 53
0 55
0 57
1 58
0 53
0 50
0 58
1 47
1 57
0 55
0 50
0 57
0 49
1 49
0 49
0 48
1 63
1 47
1 47
0 47
1 55
1 52
1 52
0 47
0 49
0 63
0 49
1 49
0 47
0 53
1 50
1 55
1 58
0 47
1 47
0 57
1 47
0 53
1 50
0 66
0 66
1 68
1 56
1 54
0 52
0 52
0 49
1 53
1 64
1 67
1 51
0 52
1 61
0 52
0 53
0 56
0 51
1 61
0 54
1 66
1 57
1 52
0 67
