sex cpp.age
0 58
0 48
0 66
0 50
0 57
1 58
1 58
0 58
0 47
1 58
1 48
1 51
0 48
1 53
1 63
0 55
0 53
1 62
1 49
0 54
1 47
0 52
1 55
1 48
1 58
0 49
1 53
1 47
1 47
0 55
0 53
1 48
0 47
0 47
0 57
1 46
1 50
1 55
0 50
0 49
0 47
1 49
0 63
1 58
1 50
0 47
1 47
0 50
1 58
1 48
1 48
1 54
1 47
0 50
0 54
1 47
0 46
1 47
0 57
1 47
0 52
1 48
1 50
0 49
1 58
0 57
0 47
0 49
1 57
0 57
1 47
1 53
1 50
0 47
0 47
1 54
1 48
1 47
1 50
1 49
1 48
1 53
0 47
0 55
0 47
0 48
0 54
1 47
1 53
0 52
1 48
0 54
0 50
1 45
1 52
0 50
1 52
1 57
0 47
0 55
0 52
1 50
0 49
1 47
0 53
0 48
1 47
0 49
1 55
0 48
1 50
0 57
1 57
1 53
1 54
0 57
1 49
1 47
0 54
1 50
0 51
1 49
0 49
0 48
1 58
0 51
1 49
1 54
0 53
1 52
1 57
0 53
1 55
1 55
1 66
1 48
0 53
0 58
0 53
0 53
1 53
1 56
1 48
1 75
1 51
0 70
0 61
1 54
1 88
1 73
0 57
1 72
1 52
1 62
0 49
0 56
1 56
1 66
1 60
1 53
1 66
0 55
0 98
0 54
1 54
0 62
1 50
1 98
0 52
0 46
0 67
1 61
1 49
1 69
0 50
0 63
0 52
1 75
1 46
1 105
1 53
0 61
1 54
0 57
1 89
0 54
1 56
1 92
0 75
0 54
0 49
0 48
1 70
1 NA
1 52
1 63
0 52
1 98
0 57
0 64
1 63
0 54
0 54
1 54
0 72
1 57
1 66
1 54
1 50
1 53
1 54
0 54
0 54
1 52
1 51
1 61
0 55
1 54
1 63
1 53
1 63
1 90
0 69
0 92
1 46
0 54
1 59
0 76
0 60
1 59
1 51
0 53
1 76
1 59
0 44
0 59
0 66
0 62
1 48
0 70
1 54
0 89
0 54
0 62
1 51
1 51
1 53
1 49
1 47
0 47
0 58
0 58
1 55
1 57
0 47
0 49
0 53
0 62
0 48
1 54
0 48
1 52
0 49
1 48
0 45
0 47
1 57
0 50
0 48
0 48
0 58
1 47
0 50
1 54
0 47
0 50
1 49
1 53
0 47
0 50
1 49
0 52
0 51
0 47
0 49
0 61
1 49
0 49
0 49
0 55
1 57
1 58
1 50
1 55
0 52
1 54
1 48
0 53
1 54
0 53
0 61
0 54
0 63
1 52
0 61
1 88
1 52
0 53
0 52
0 58
0 65
1 100
0 88
1 52
1 62
0 68
0 66
0 61
0 74
0 77
0 68
1 62
1 58
0 50
0 53
0 51
0 60
1 58
0 94
0 63
1 53
1 53
0 57
1 53
1 66
1 69
0 60
0 60
1 58
1 55
1 63
0 63
0 53
1 54
1 53
1 64
1 52
1 70
1 94
1 52
1 54
0 55
0 55
0 52
0 54
