sex cpp.age
1 48
1 47
0 49
0 53
0 48
0 47
1 58
1 53
0 58
1 50
0 47
0 50
0 48
1 57
1 53
1 49
0 55
0 48
1 55
1 55
0 58
1 48
0 52
0 46
0 49
1 48
1 55
1 58
0 47
1 53
0 47
0 54
1 53
1 52
0 48
0 62
1 57
1 47
0 63
1 47
0 51
1 50
1 49
0 48
1 55
0 57
0 57
1 46
0 58
0 47
1 47
1 50
1 55
1 58
1 47
1 52
0 48
1 62
0 55
1 54
1 47
0 49
0 49
1 47
1 50
1 49
1 50
1 49
0 51
1 50
0 52
0 49
1 54
1 50
0 49
0 48
1 47
1 52
0 57
0 53
1 54
1 47
0 47
0 58
1 50
1 58
0 47
0 58
1 51
0 54
0 47
0 48
1 48
0 48
0 49
0 53
0 53
0 50
1 53
1 53
0 58
0 55
0 66
1 48
1 50
1 58
0 50
1 49
1 54
1 66
1 47
1 47
1 53
0 49
0 47
0 50
1 55
0 47
0 47
1 47
1 47
1 47
1 57
0 49
0 50
1 63
0 51
1 49
0 54
0 52
0 47
1 57
1 48
0 57
1 53
1 58
0 55
0 50
0 56
0 52
1 48
1 56
1 61
1 76
1 49
1 50
0 55
1 101
1 NA
1 59
0 67
1 52
0 52
0 48
1 62
1 55
1 67
1 53
1 56
1 53
0 59
1 62
0 70
1 88
1 52
1 60
0 61
0 54
0 54
0 52
1 66
1 53
1 53
1 54
0 60
0 88
0 65
1 55
1 52
0 69
0 54
1 66
1 59
1 77
1 45
1 56
1 52
0 54
1 52
0 46
1 55
0 51
0 57
0 54
1 59
1 52
1 54
0 53
1 77
0 54
0 61
0 70
1 63
1 49
0 53
1 61
1 53
1 63
0 62
0 52
0 63
0 63
0 48
0 55
1 NA
0 53
0 68
1 61
0 72
1 54
0 50
0 52
1 57
1 61
1 54
0 51
1 62
1 54
1 50
0 48
0 56
1 57
0 54
1 105
0 63
1 48
0 52
1 64
1 92
1 75
1 54
1 53
0 75
1 54
0 50
0 54
1 47
1 49
1 49
0 50
0 53
1 54
1 57
1 57
1 48
0 54
0 49
1 52
1 49
0 57
1 57
1 58
0 57
1 48
0 49
0 47
1 45
0 55
0 50
0 47
1 58
1 48
1 48
0 55
1 49
0 58
0 47
0 47
0 48
1 47
0 57
1 48
0 53
0 49
0 47
0 52
0 52
1 51
0 45
0 50
1 51
1 54
0 52
0 54
1 75
0 52
0 61
1 60
1 69
1 54
1 52
0 52
0 61
1 54
1 54
0 61
1 59
1 51
0 44
1 52
0 66
1 68
0 53
1 64
0 56
1 58
1 75
1 46
0 54
0 54
0 63
0 54
1 75
0 72
0 52
1 50
1 45
1 54
1 52
0 52
0 53
0 54
1 51
0 58
0 62
1 77
1 63
0 52
1 62
1 49
0 56
0 60
0 52
0 51
1 73
0 69
1 50
1 63
1 52
0 64
0 53
0 49
1 54
0 55
1 56
0 68
0 68
0 53
0 58
0 53
1 55
1 53
1 65
0 54
0 78
1 53
1 59
0 50
0 64
1 52
0 54
1 61
0 53
1 50
1 54
0 71
1 53
1 61
0 56
1 62
0 57
1 57
0 68
0 40
1 53
0 66
1 54
0 89
0 63
0 59
1 69
1 52
0 52
0 55
0 52
0 61
1 61
0 52
0 48
1 100
1 75
1 50
0 98
1 52
1 58
1 56
1 75
1 62
0 63
0 61
1 72
1 66
1 50
1 76
1 53
0 54
1 55
0 77
0 63
1 62
1 55
0 66
1 53
1 53
1 67
0 62
0 63
0 71
1 56
0 62
1 53
0 56
0 69
1 61
1 54
0 53
1 63
0 52
1 54
1 57
0 53
0 67
1 56
0 54
1 52
0 55
0 53
1 54
1 70
0 84
1 53
0 61
1 71
0 57
0 53
0 61
0 49
0 77
1 63
1 53
0 53
1 56
0 49
0 53
1 48
0 53
0 50
0 53
1 39
0 68
0 54
1 52
1 54
1 52
1 54
1 59
0 52
1 89
1 52
1 70
1 61
0 53
1 52
0 60
1 52
1 52
0 53
1 50
0 88
0 74
1 56
1 50
1 64
1 69
1 54
1 57
0 61
0 49
0 54
0 49
1 51
0 54
1 68
1 88
1 66
1 84
0 49
1 67
0 53
0 53
0 60
0 53
0 75
1 63
1 53
1 48
0 53
1 53
0 66
0 59
1 48
1 57
1 53
0 54
1 63
1 51
1 44
0 92
1 70
0 68
1 65
0 53
1 55
0 53
1 52
0 100
0 76
1 58
0 53
