sex cpp.age
0 48
0 47
1 53
1 50
1 58
0 48
0 57
0 54
0 47
1 52
1 48
0 47
1 47
1 49
0 55
1 54
1 63
1 51
1 48
0 47
1 55
1 57
1 52
0 49
0 48
0 55
1 51
1 58
0 66
0 57
0 49
0 58
0 53
1 55
0 47
1 47
1 47
1 47
0 63
0 47
0 53
1 47
1 54
1 47
1 50
0 49
1 50
0 50
0 54
0 62
0 54
0 50
1 47
0 51
0 52
0 47
0 58
0 50
1 48
0 49
0 55
1 55
0 52
0 58
1 47
1 57
1 50
1 54
1 55
1 52
0 50
1 47
0 49
1 57
0 49
0 58
1 55
1 55
1 49
1 48
1 53
0 49
1 58
1 50
0 50
1 49
0 55
0 47
0 57
1 53
0 52
1 49
1 58
0 48
0 57
0 54
0 47
0 52
0 48
0 50
0 47
0 53
0 57
1 47
0 47
1 57
0 50
1 48
1 49
1 58
1 49
1 57
0 47
1 47
1 57
0 52
0 49
0 48
1 47
0 47
1 58
1 48
1 53
0 50
1 52
1 58
1 54
1 53
0 51
1 47
1 53
0 48
1 51
1 50
0 47
1 57
1 52
1 69
0 63
0 67
0 72
0 52
1 66
1 48
1 52
1 52
1 53
1 52
1 60
1 62
0 62
0 61
0 54
0 52
0 61
1 62
1 55
0 57
0 55
0 52
0 53
1 63
1 54
1 66
0 61
0 53
0 61
0 88
1 63
1 60
0 54
1 60
1 53
1 68
0 52
1 92
0 61
1 57
0 73
0 75
1 52
1 75
1 60
0 75
1 61
0 62
1 55
1 52
1 88
1 89
1 54
1 55
0 49
1 54
0 88
0 63
1 53
1 73
0 58
1 55
1 65
0 60
0 52
1 52
0 60
1 64
0 53
1 61
1 55
1 54
1 98
0 59
1 51
1 54
1 53
1 57
0 84
1 61
1 52
0 54
0 50
0 56
1 53
1 57
1 53
0 78
0 59
0 50
0 54
1 NA
1 66
0 56
0 55
0 53
0 60
0 57
1 61
0 47
1 50
1 49
1 53
1 48
1 50
0 48
0 49
1 50
0 58
0 58
0 53
1 49
0 55
1 47
1 49
1 48
1 47
1 47
0 57
1 49
1 54
1 48
0 49
1 48
0 48
1 50
1 53
0 47
1 66
0 53
0 48
0 49
0 57
1 62
0 54
1 48
0 51
0 47
1 58
0 50
1 50
0 58
1 54
1 57
0 50
1 52
0 53
0 52
0 68
1 51
0 66
0 51
1 63
0 54
0 61
0 56
1 48
0 NA
1 52
1 75
0 74
1 53
0 54
1 62
1 52
0 57
1 52
0 57
1 54
1 61
1 61
0 49
0 68
1 56
0 56
0 55
0 57
1 63
0 52
0 68
1 49
0 50
1 55
1 58
0 50
1 54
0 50
0 53
0 48
1 53
1 53
0 66
0 54
0 64
0 48
0 63
0 75
1 54
1 50
0 73
0 75
1 62
0 55
1 57
1 53
1 52
0 77
1 53
1 54
1 61
1 55
1 76
0 62
1 52
0 53
1 52
0 63
0 69
1 52
0 57
0 59
0 68
0 78
0 50
1 67
0 54
1 69
1 66
0 53
1 52
1 50
0 52
1 50
0 54
1 65
1 66
1 62
1 71
0 60
0 61
1 68
1 52
1 61
1 53
1 50
1 54
1 52
0 68
1 57
1 54
1 59
0 55
1 63
0 53
0 55
0 60
1 54
0 78
0 50
1 71
0 63
1 56
1 76
0 69
0 58
0 52
0 66
1 54
0 59
1 54
1 84
0 63
1 59
1 54
1 61
1 63
0 54
0 52
1 62
0 53
1 53
0 49
1 67
1 61
0 63
1 51
1 56
0 74
0 55
0 53
0 51
1 54
1 55
1 74
0 62
1 88
1 71
1 66
0 63
1 66
1 49
1 67
0 50
1 56
0 52
1 54
1 49
0 63
1 73
1 NA
0 61
1 52
0 53
1 52
1 54
1 67
1 73
0 63
0 58
0 60
1 53
0 60
1 54
1 51
1 54
0 70
0 54
1 66
1 63
0 98
0 63
0 51
0 55
0 54
1 53
1 55
1 64
0 54
0 54
0 54
0 62
0 56
0 NA
1 61
1 67
0 51
1 60
1 66
1 63
0 52
1 55
0 62
0 61
0 57
0 62
0 65
0 50
0 52
0 72
1 50
1 57
1 62
1 51
0 52
1 50
1 73
1 53
1 50
1 68
1 66
0 71
1 57
0 67
1 61
0 51
1 51
1 50
1 69
0 56
0 56
0 56
0 55
0 49
0 64
0 69
1 75
1 52
0 50
0 54
1 61
0 52
1 56
1 58
1 54
0 53
1 NA
1 57
0 51
1 78
1 56
0 48
1 54
1 53
0 66
0 68
0 65
0 62
1 66
0 54
1 56
0 53
1 69
1 54
0 49
1 50
0 61
1 52
1 63
1 53
1 52
1 60
1 53
0 55
0 53
1 52
1 54
1 54
0 61
0 55
1 63
1 61
0 49
1 63
1 62
0 63
1 60
0 54
0 49
0 53
0 64
1 53
0 53
1 53
0 53
0 61
0 55
1 62
0 68
1 52
1 49
1 54
0 54
1 75
1 53
1 55
1 61
1 55
0 75
0 75
0 54
0 71
1 49
1 63
1 52
0 94
1 55
0 54
0 58
1 53
1 53
1 52
0 57
1 53
0 54
0 63
1 105
1 74
0 69
0 61
0 51
0 48
0 61
1 51
1 101
1 63
0 92
1 56
0 73
0 52
1 60
1 50
1 52
1 53
1 62
0 56
1 55
1 60
1 60
0 61
0 56
0 48
1 53
1 61
0 56
1 50
0 63
0 55
0 59
1 53
0 53
1 56
0 66
1 59
1 101
0 76
1 53
0 52
1 49
1 54
0 48
1 55
0 63
1 56
1 50
1 53
0 61
0 53
1 50
0 62
1 53
1 56
1 101
0 63
0 101
1 54
1 54
0 59
1 53
0 53
1 66
0 89
0 55
0 49
0 54
1 50
0 52
1 53
1 68
0 54
0 49
1 63
0 55
0 63
0 71
0 51
0 64
0 54
1 63
0 49
0 55
0 57
1 53
0 52
1 68
0 60
1 58
0 62
1 54
0 50
1 54
1 57
0 52
0 53
1 48
1 74
0 73
0 54
1 76
1 75
1 60
0 53
0 57
1 75
0 66
0 62
1 53
1 57
1 59
1 49
0 54
0 52
1 61
1 70
0 54
0 57
1 53
1 70
1 52
0 61
0 52
1 48
0 68
0 53
0 68
1 59
0 67
0 52
0 49
1 51
1 61
1 53
1 53
0 54
0 55
1 53
0 75
0 73
0 56
1 63
0 62
1 51
0 54
0 52
0 61
0 53
0 54
0 52
1 62
0 61
1 52
0 53
1 69
1 58
1 66
1 54
0 54
0 54
1 53
1 54
0 54
1 52
1 52
0 68
0 52
1 57
0 54
0 67
0 61
0 70
1 56
1 50
0 70
1 60
1 54
0 53
0 69
0 66
0 54
0 53
1 48
0 52
0 54
1 53
1 67
0 53
0 52
0 66
0 60
0 65
0 61
0 54
0 73
1 49
0 100
0 52
0 53
1 53
0 53
1 48
0 54
0 64
1 61
0 49
1 54
0 70
1 53
1 74
1 61
0 69
1 53
0 48
0 52
1 53
1 55
1 52
1 77
0 54
0 54
0 55
0 66
1 48
1 52
0 71
0 52
1 57
1 63
0 50
0 74
0 66
1 54
1 55
1 54
0 63
0 69
1 50
0 67
1 72
0 53
0 62
1 54
1 64
0 54
0 59
0 51
0 76
1 72
1 98
1 50
1 50
1 49
0 58
0 49
1 61
0 68
1 48
0 50
0 50
0 52
0 54
0 55
0 53
0 50
0 56
1 54
1 56
0 60
0 53
0 54
1 70
1 63
1 75
0 54
1 50
1 53
0 53
0 53
0 53
1 62
0 54
0 53
1 63
0 63
0 55
0 66
1 52
1 51
1 54
0 53
1 68
0 53
0 55
1 71
1 59
0 61
0 77
1 54
1 61
0 57
1 59
1 54
1 53
1 100
1 68
0 66
0 54
0 54
1 53
1 88
0 67
1 58
0 53
1 54
1 52
0 53
0 54
1 77
0 50
0 49
1 53
1 52
0 55
0 53
1 54
1 59
1 61
0 54
0 53
0 101
1 62
0 54
0 52
1 48
1 54
0 59
0 84
0 53
1 69
0 57
1 53
0 61
0 53
1 54
0 68
0 61
0 53
0 52
0 52
0 67
0 53
0 52
1 54
1 63
0 59
1 53
0 60
0 48
0 58
0 68
0 75
1 57
1 68
1 59
0 53
0 59
0 70
1 64
1 54
0 53
1 58
1 51
1 49
0 50
0 60
1 52
0 56
1 54
1 54
1 52
0 54
0 67
0 62
1 62
0 52
1 62
1 52
1 52
1 53
0 50
1 53
0 68
1 56
0 62
1 54
1 55
1 73
1 75
0 62
1 62
0 52
1 54
1 98
1 53
1 68
0 53
1 65
0 54
1 49
0 61
0 90
1 54
1 56
0 54
1 52
0 52
1 69
0 52
0 76
0 56
0 52
0 54
1 63
0 75
0 98
1 66
1 75
1 70
0 53
0 49
0 56
0 50
1 67
1 54
1 56
0 54
1 49
1 52
0 54
1 94
0 54
1 52
1 54
1 53
1 77
0 53
0 53
1 64
0 54
1 54
0 63
0 54
0 48
0 53
0 52
0 52
1 55
1 54
1 61
0 51
0 52
0 53
0 52
1 49
1 90
0 53
1 59
0 98
1 88
1 62
1 54
0 52
1 84
1 56
1 49
0 62
0 50
1 61
1 52
0 56
