sex cpp.age
0 50
0 47
1 53
0 49
1 48
0 52
0 49
0 58
1 50
0 47
1 53
1 49
1 47
1 50
1 49
0 48
1 53
0 54
1 55
1 58
0 50
0 47
0 53
0 57
0 47
1 47
1 48
0 58
0 58
0 47
1 47
0 48
0 47
1 58
0 58
1 47
1 58
0 47
1 48
0 48
1 49
1 52
0 49
1 57
0 49
1 50
0 54
0 49
1 47
0 47
0 50
1 50
1 49
1 63
0 49
1 50
1 47
0 49
0 49
1 53
0 55
0 57
0 50
1 57
0 58
0 55
0 54
1 58
1 47
1 53
0 58
1 50
1 62
1 55
1 47
0 47
0 49
1 51
1 58
0 48
0 48
0 48
1 66
1 48
1 51
0 47
1 48
0 47
0 62
0 55
0 52
1 58
1 53
0 50
0 51
1 55
1 54
0 49
0 55
1 54
1 54
1 49
1 55
1 47
1 48
0 57
0 48
1 49
0 52
1 53
0 53
0 50
0 47
1 52
0 55
0 58
1 48
0 50
1 57
1 47
1 47
0 57
1 53
0 50
1 47
0 52
1 58
1 49
0 47
1 48
1 57
1 47
1 55
0 100
1 50
1 53
1 61
1 52
1 62
1 75
1 66
0 60
0 55
1 71
1 52
1 68
0 49
0 55
0 76
1 50
0 63
0 69
1 62
1 50
1 49
1 53
0 66
0 53
0 67
1 65
0 55
0 71
0 73
0 50
0 75
1 54
0 61
0 54
1 70
0 50
1 54
1 61
1 50
0 62
0 52
1 67
0 56
1 53
0 60
1 70
1 54
0 65
1 52
1 49
0 50
1 55
0 68
0 52
0 63
1 100
0 57
0 56
1 84
1 62
1 54
1 54
1 53
0 63
1 50
1 48
1 63
0 54
1 53
0 53
0 63
1 71
1 69
0 53
1 52
0 49
1 61
1 52
0 53
0 53
1 53
0 61
1 89
1 61
0 56
0 54
0 51
0 57
1 77
1 56
0 98
0 60
1 55
0 50
1 52
0 53
0 52
1 75
1 59
0 55
0 65
0 55
1 52
0 53
1 57
0 49
0 57
1 51
0 48
1 52
1 52
0 54
0 63
0 51
0 50
0 57
1 57
1 49
0 47
1 54
1 54
1 47
0 50
0 47
1 48
1 50
1 54
1 47
0 48
0 49
1 48
0 54
0 53
0 47
1 49
0 48
0 52
0 66
1 58
1 48
0 51
1 47
1 57
0 57
0 54
0 47
1 55
1 50
0 53
0 70
0 54
0 69
1 61
1 56
0 60
1 78
0 53
1 63
0 84
0 53
1 75
0 62
0 70
0 61
0 68
1 61
0 52
1 54
0 52
0 61
1 53
1 66
1 88
1 101
1 52
0 53
1 56
1 53
0 53
0 70
0 52
0 62
1 59
1 55
0 60
0 52
0 56
1 58
0 53
0 88
0 54
1 63
1 52
1 55
0 61
0 49
1 63
1 63
1 53
1 54
0 54
1 59
1 62
0 52
1 53
0 52
0 101
1 54
1 54
1 61
0 54
0 66
0 68
0 70
0 51
1 53
0 67
0 63
0 64
0 69
0 53
0 64
0 61
0 88
1 48
0 67
1 73
1 52
1 54
0 53
1 56
1 54
1 53
0 62
1 56
0 71
0 59
1 94
1 53
1 76
1 84
0 52
1 59
1 61
1 50
0 52
1 62
1 54
1 63
1 74
0 75
0 58
1 49
0 68
1 67
1 53
1 60
0 75
1 53
1 57
1 58
1 54
0 53
1 52
0 63
1 57
0 52
1 67
1 54
0 52
0 69
0 53
0 63
0 53
0 54
1 53
1 53
1 53
1 52
0 50
1 53
1 69
0 54
1 52
0 53
1 50
0 55
1 53
1 61
0 53
0 51
1 55
1 53
1 61
1 52
0 56
0 73
1 53
1 54
0 48
1 52
1 56
1 50
0 52
1 98
1 55
1 62
1 62
1 54
0 54
0 49
1 54
0 54
0 52
0 54
1 74
0 63
0 54
0 60
1 61
1 69
0 63
1 53
1 53
0 66
1 49
1 62
0 52
1 54
0 59
0 68
1 58
1 54
1 53
0 49
1 53
1 56
0 49
1 54
1 52
1 56
1 52
0 63
0 59
1 NA
0 NA
1 61
0 55
0 77
1 52
0 51
1 55
1 63
0 54
0 66
0 55
1 54
1 66
0 76
1 51
0 52
0 92
1 68
0 53
0 89
0 54
1 61
0 50
1 66
1 56
0 57
0 75
0 51
0 61
1 62
0 69
1 76
1 52
0 54
1 60
0 56
1 54
0 63
1 50
1 63
1 53
0 48
0 73
1 67
1 52
0 55
0 53
1 57
1 50
0 55
0 62
0 53
1 51
1 54
1 48
0 66
0 52
1 75
1 74
0 54
0 59
1 69
1 52
0 50
0 63
1 62
0 53
0 52
1 52
0 50
1 48
1 54
1 73
0 52
1 50
0 48
0 61
0 51
1 53
1 52
0 54
0 54
1 54
0 54
1 50
0 52
1 52
1 65
1 54
0 62
1 49
1 63
1 61
1 53
0 54
1 54
1 55
1 64
1 69
1 63
0 73
1 50
1 49
1 55
0 53
1 71
0 62
0 53
1 53
1 76
1 55
0 57
0 54
0 68
0 52
1 51
0 54
1 52
1 53
0 55
0 52
0 54
1 51
0 52
1 50
1 53
0 78
1 53
1 49
0 57
1 54
1 62
0 71
0 56
0 63
0 52
0 53
0 66
1 53
1 69
1 58
1 59
0 75
1 54
1 NA
1 57
1 70
0 50
1 54
0 67
0 49
1 61
1 53
0 54
1 54
0 54
0 52
0 52
0 54
0 63
1 56
1 75
0 53
1 50
0 50
1 52
0 69
1 60
0 68
1 54
1 60
1 52
1 57
1 54
1 53
1 55
1 61
0 53
0 53
1 68
0 52
0 61
1 56
0 66
1 54
1 52
1 67
1 54
1 51
0 62
0 49
0 71
1 50
1 53
0 54
0 52
1 54
0 54
1 67
1 54
1 52
1 54
0 61
0 54
0 53
0 53
1 59
1 52
0 49
1 60
0 53
1 63
0 55
1 60
1 50
1 53
0 52
1 68
1 51
1 63
0 53
0 76
1 59
1 52
1 64
0 58
0 57
1 55
0 52
0 48
0 77
1 52
0 54
0 NA
1 48
1 68
0 75
0 54
0 48
1 49
0 56
1 60
1 54
0 59
0 54
0 53
0 61
0 61
0 52
0 68
0 68
0 50
0 54
1 48
0 60
0 50
1 56
0 54
1 57
0 54
0 61
0 55
0 53
0 54
0 67
1 52
0 54
0 62
0 55
1 72
0 64
0 55
0 94
0 54
0 52
0 54
1 75
1 59
0 53
1 49
1 54
1 62
1 55
1 52
0 54
1 75
0 57
0 52
0 98
1 64
0 54
1 50
1 57
1 56
0 50
1 54
0 58
0 51
1 66
0 51
1 53
0 54
1 60
0 54
1 71
1 57
1 50
1 61
0 53
0 55
0 50
1 52
0 68
1 72
0 59
1 62
0 56
0 56
0 48
1 55
0 50
1 60
1 54
0 55
1 105
1 63
1 56
1 53
1 74
0 61
0 55
0 54
1 62
1 61
0 57
0 54
1 53
0 62
0 62
0 48
1 53
0 52
1 53
1 52
1 69
1 65
0 61
1 57
0 56
0 53
0 68
1 62
0 66
0 67
0 72
1 66
0 78
1 73
0 53
1 52
1 53
1 54
1 54
1 NA
1 52
1 53
0 60
1 68
0 68
1 53
0 67
0 50
0 52
1 98
1 52
0 53
0 53
1 50
0 49
1 63
1 54
0 56
1 88
1 55
0 72
0 75
1 53
1 66
0 52
1 73
1 55
0 61
0 53
0 60
1 60
1 54
1 53
0 53
1 70
0 68
0 64
0 62
1 56
1 48
0 54
0 61
0 61
1 55
1 52
1 53
0 48
0 56
1 61
0 75
0 66
1 54
0 56
0 63
0 61
0 65
1 49
0 52
0 61
1 53
0 52
0 53
0 67
1 53
0 53
1 57
1 66
0 61
0 52
1 49
1 61
0 101
0 62
1 60
0 54
1 53
0 61
0 54
0 60
1 49
0 51
1 57
0 54
0 55
1 66
0 62
0 69
1 66
1 64
0 66
1 60
0 58
0 50
0 57
0 70
0 56
1 58
1 54
1 66
0 68
1 56
0 78
0 51
1 101
0 53
0 62
1 54
1 68
1 54
0 61
1 53
1 92
1 66
0 52
1 54
0 54
1 54
1 50
0 53
0 53
0 56
1 49
0 57
0 57
0 53
1 51
1 68
0 73
1 54
0 63
0 53
1 53
0 62
1 63
0 98
1 52
0 56
1 61
0 53
0 63
1 77
0 54
1 75
1 63
1 56
0 66
1 101
0 49
0 55
1 59
1 63
1 63
0 48
0 53
1 57
0 54
1 61
0 54
0 54
0 53
1 52
1 63
0 49
1 53
0 52
1 57
0 52
1 51
0 64
0 54
0 53
1 49
1 62
0 49
0 55
1 54
1 63
0 57
0 73
0 52
0 63
1 75
0 59
1 52
0 55
1 54
1 51
0 58
1 61
0 53
0 50
1 66
1 48
0 53
1 50
0 52
1 51
0 84
1 55
1 62
0 74
1 48
0 52
1 49
0 49
0 63
0 59
1 61
1 54
1 55
0 60
0 57
0 61
0 90
1 90
1 61
0 50
1 66
0 74
0 54
0 53
1 68
0 63
0 59
1 63
0 50
1 98
1 67
0 54
1 77
0 74
1 54
0 61
1 52
1 54
1 64
0 66
0 75
1 57
1 88
1 88
1 58
0 60
1 73
1 59
1 51
0 58
0 62
0 59
0 53
1 52
0 54
1 52
