sex cpp.age
1 49
1 47
0 54
0 45
0 49
0 47
1 66
0 53
1 47
0 54
1 47
0 50
0 50
0 48
1 47
0 50
0 49
1 58
0 57
1 58
1 47
0 62
0 47
0 52
0 48
1 47
1 48
1 63
0 58
1 54
0 47
1 57
0 47
0 49
0 50
0 49
0 54
1 57
0 48
0 51
0 57
0 47
0 48
0 51
1 55
1 50
0 54
0 51
1 48
0 47
1 55
0 47
1 48
1 52
1 49
0 55
1 54
0 48
1 54
0 47
0 49
0 55
1 45
1 47
0 66
1 55
0 57
0 58
1 49
0 54
1 48
1 50
1 47
0 63
1 51
1 53
0 50
1 49
1 48
1 58
1 47
0 53
1 48
1 49
0 52
0 47
1 57
1 52
0 47
1 52
0 49
1 49
0 49
1 46
0 57
0 58
1 57
0 47
1 49
1 47
1 53
0 48
0 57
0 48
1 50
0 49
1 47
1 52
1 50
1 54
1 50
1 55
0 50
1 50
1 57
0 50
1 53
1 47
0 52
0 46
1 48
1 49
0 48
0 50
1 53
1 53
0 53
0 53
0 57
1 55
1 53
0 52
0 49
0 49
0 47
0 58
0 84
1 58
0 63
0 67
0 52
0 48
1 59
1 52
1 52
1 94
0 48
0 63
0 94
0 55
0 78
1 50
1 66
0 59
0 71
1 59
1 61
0 59
1 54
1 75
0 60
1 53
1 52
0 52
0 52
1 NA
0 54
0 49
1 52
1 55
0 75
0 98
1 63
0 56
1 57
1 75
0 61
1 54
0 53
0 63
0 70
1 54
1 48
1 56
1 63
0 54
0 72
0 64
0 51
1 59
1 53
1 68
0 55
0 61
0 100
1 61
0 89
0 69
1 63
1 74
0 61
1 54
1 52
1 84
0 62
0 52
0 60
1 53
0 53
1 52
1 55
0 53
0 63
0 53
0 57
1 62
1 54
1 65
0 53
1 53
0 71
0 57
1 101
0 66
1 49
1 63
0 68
1 54
1 61
0 54
0 70
1 52
0 52
1 57
0 50
0 51
0 59
1 75
1 54
1 54
0 73
0 63
1 49
0 53
1 47
1 57
1 51
0 55
1 58
1 62
0 48
0 47
0 47
1 57
1 48
0 53
0 52
1 47
0 58
0 47
1 49
0 50
1 58
0 57
0 49
0 55
1 48
0 58
1 51
1 50
0 55
0 50
1 58
0 58
1 48
1 50
1 47
0 53
1 58
1 53
0 47
1 47
1 54
0 48
1 48
0 53
1 50
0 49
1 55
1 53
0 47
0 46
1 54
0 68
1 53
0 54
1 98
1 54
1 66
1 52
0 68
0 70
0 50
1 62
1 64
0 77
1 45
0 62
1 98
1 88
1 63
1 54
0 57
0 54
0 51
1 60
0 54
0 61
0 53
1 57
0 53
0 54
1 60
0 40
1 53
1 63
0 90
0 52
0 54
0 52
0 88
0 54
0 50
1 55
1 68
1 53
1 53
1 61
1 53
1 58
0 57
1 53
1 53
1 64
0 55
1 55
0 54
0 63
1 61
0 56
0 60
1 56
0 54
1 59
0 98
1 61
0 68
1 52
0 52
0 57
0 61
0 60
1 50
0 54
1 52
0 45
0 53
0 66
0 57
0 55
1 49
0 78
1 63
1 69
1 61
1 63
0 57
0 50
0 61
0 53
0 50
0 52
0 55
1 59
0 55
1 53
1 57
1 57
1 53
0 49
0 50
0 52
0 62
1 60
0 69
0 62
1 53
1 45
1 55
0 53
1 61
0 68
1 50
0 64
1 53
0 58
0 50
1 55
1 49
0 52
1 52
0 63
1 60
0 55
0 53
0 68
1 54
0 62
1 53
0 52
1 51
1 105
0 50
1 53
1 52
1 69
1 52
0 56
0 61
0 54
0 53
0 53
0 73
1 53
1 49
1 61
1 52
1 54
1 60
1 61
1 75
1 64
1 53
1 62
0 71
0 53
0 53
0 68
1 56
0 65
0 50
1 73
0 61
0 55
0 98
1 61
0 49
1 61
0 52
1 67
1 69
0 61
1 49
0 66
1 56
1 54
0 54
0 67
0 52
0 101
1 68
0 61
0 59
1 72
0 61
1 50
0 75
0 53
0 53
0 54
1 70
1 69
0 61
0 61
1 53
0 71
0 49
1 61
1 52
1 62
0 73
1 63
0 60
1 54
0 63
0 61
0 50
0 51
1 54
1 53
1 50
0 54
0 51
0 54
0 53
0 54
1 54
1 54
0 51
1 53
1 53
0 53
1 61
1 58
0 54
1 54
0 84
1 56
1 61
0 52
1 57
0 67
0 56
0 54
1 46
1 54
1 54
0 48
1 49
0 49
0 75
0 54
0 52
1 50
0 74
0 54
1 52
0 58
1 71
1 49
1 53
1 58
1 51
1 48
1 66
0 51
0 62
1 54
1 53
0 52
1 62
1 53
0 56
0 53
0 54
0 61
1 67
0 53
1 52
1 59
0 53
1 66
1 101
1 57
0 68
1 52
0 48
0 52
1 75
1 88
0 72
1 61
0 51
0 55
1 54
0 43
0 54
1 55
1 53
0 48
1 52
1 69
0 52
1 65
0 61
1 76
0 60
1 49
0 52
0 58
1 56
0 54
0 54
1 49
1 53
1 61
1 74
0 56
0 63
0 54
0 53
1 57
0 54
0 53
1 50
1 88
1 53
1 48
0 74
0 66
0 59
0 59
0 54
1 54
1 40
1 54
0 62
1 54
0 62
1 58
0 52
1 67
0 68
0 51
1 48
0 75
0 60
1 51
1 53
0 69
1 74
0 92
1 51
0 54
1 52
1 62
1 54
1 63
1 56
1 56
0 48
1 54
1 54
0 50
0 53
0 52
1 66
1 48
1 98
0 54
0 53
0 55
0 54
1 62
1 67
1 60
0 55
0 54
0 55
0 66
0 54
0 50
0 53
0 76
0 54
1 69
1 53
0 53
1 54
0 69
0 66
0 53
0 66
0 44
1 68
0 57
0 54
0 55
0 53
1 52
0 52
1 57
0 65
1 66
0 54
1 62
0 50
1 52
1 52
0 54
1 63
0 68
1 53
1 53
1 63
0 66
0 58
1 88
1 54
1 59
1 50
0 54
0 58
0 NA
0 52
1 46
1 54
0 56
0 75
0 53
1 54
0 55
0 52
0 62
1 53
1 62
1 53
0 62
1 52
1 66
1 73
1 61
0 63
0 62
1 53
1 53
1 48
1 53
0 49
1 43
1 51
1 56
1 51
1 63
1 53
0 52
0 52
1 63
1 53
1 60
1 73
0 69
1 48
1 68
1 63
0 62
1 51
1 57
1 69
1 50
1 56
1 52
0 55
1 68
0 54
1 66
0 53
1 54
1 66
1 52
0 52
1 60
1 62
0 53
1 56
1 62
1 53
0 52
0 68
1 74
1 50
1 75
0 45
0 54
0 59
0 52
0 67
1 66
0 49
1 54
1 52
0 53
0 62
1 54
1 89
0 50
0 57
1 61
1 63
1 50
1 50
0 53
1 52
0 35
0 66
0 49
1 100
0 53
0 53
1 56
1 53
1 54
0 63
1 61
1 52
1 54
0 52
1 48
0 63
0 56
1 52
0 52
1 57
1 50
0 63
0 53
1 57
1 67
0 55
1 71
1 51
0 57
0 58
1 62
1 52
0 54
1 55
1 52
0 52
0 68
1 54
1 46
0 54
1 56
0 57
0 52
0 60
0 50
1 54
0 53
1 71
1 53
0 67
0 69
0 62
0 54
1 52
0 53
0 78
0 73
1 53
1 50
1 56
1 63
0 50
0 49
1 54
1 67
1 92
0 68
0 54
1 52
1 66
1 50
1 60
1 50
1 53
0 54
0 61
1 54
1 35
0 61
1 51
0 52
1 55
0 68
0 46
0 45
1 62
1 84
0 54
0 56
0 64
0 53
0 54
1 68
1 90
0 55
1 55
1 53
0 88
0 63
0 67
0 67
0 53
1 44
0 53
0 66
1 54
1 66
1 73
0 53
0 54
0 52
1 54
0 53
0 66
1 65
1 52
0 53
0 60
1 50
0 54
1 56
0 70
0 52
0 67
1 54
0 52
0 52
1 61
1 61
0 46
1 52
0 NA
1 54
0 74
1 53
1 52
0 63
1 59
1 48
0 75
0 52
1 53
0 73
1 53
1 55
0 62
1 66
0 53
0 65
0 61
1 58
1 54
0 54
1 54
1 52
1 75
0 53
1 56
1 53
1 50
1 63
0 76
1 NA
0 53
1 49
1 54
1 55
1 39
1 54
0 53
0 56
1 54
1 60
1 53
1 53
1 50
0 56
1 70
1 52
0 55
0 55
1 52
0 61
0 50
0 63
1 63
0 52
1 52
0 53
1 51
1 75
1 54
1 60
0 56
1 59
0 55
0 49
1 50
0 64
0 54
1 49
1 57
0 53
0 54
0 53
0 66
0 101
0 52
0 56
0 55
1 54
1 75
1 64
0 54
1 55
0 49
0 52
1 54
0 61
0 52
1 67
1 62
1 51
1 52
1 55
1 61
0 54
0 62
1 60
1 54
0 54
1 52
1 51
1 55
1 49
1 78
1 56
1 77
1 76
0 55
0 63
0 62
0 69
1 45
1 55
1 55
0 49
1 71
0 63
1 54
1 63
0 54
1 64
0 61
0 63
1 54
0 53
0 75
1 61
1 77
1 49
1 52
0 60
0 57
0 76
1 49
0 61
0 53
0 59
0 57
1 55
0 64
1 50
0 63
0 49
0 56
0 56
1 52
0 70
1 68
0 48
1 58
1 66
1 62
1 77
0 59
0 60
0 51
1 63
1 55
0 60
0 54
0 52
1 53
1 101
1 59
0 56
1 73
0 77
0 61
0 50
0 75
1 68
0 52
1 54
0 54
1 61
1 70
1 57
0 48
1 70
1 62
1 53
0 56
0 48
0 50
0 54
0 61
0 50
0 49
1 53
1 54
0 75
1 NA
1 62
0 59
0 73
1 72
1 76
1 52
1 52
