sex cpp.age
1 58
1 57
1 55
1 50
0 50
1 49
0 50
0 47
0 49
0 53
0 52
0 48
1 55
1 54
1 48
1 47
1 52
0 47
0 52
0 53
0 47
0 57
0 50
0 48
1 58
1 57
1 48
0 50
0 62
1 53
1 48
1 53
0 54
1 47
0 50
0 47
0 66
0 48
1 47
1 58
1 52
0 58
0 47
1 50
0 49
0 58
0 48
1 50
1 47
0 51
1 48
0 47
0 52
0 54
0 47
0 55
1 58
0 63
1 47
0 51
1 49
1 58
0 48
0 57
1 50
1 54
1 48
1 50
0 49
1 49
1 47
0 50
0 47
0 47
0 50
0 57
1 62
0 47
1 55
0 53
1 53
1 47
1 66
1 47
1 49
0 49
0 57
1 54
0 49
0 53
0 54
0 48
0 48
1 57
1 48
0 49
1 57
0 49
0 58
1 50
1 53
1 50
1 58
1 53
0 48
1 57
1 57
0 49
1 48
0 54
1 49
1 55
0 48
1 52
1 50
1 53
1 51
0 52
1 47
0 47
1 47
1 63
1 58
1 57
0 48
0 55
1 49
0 47
1 54
1 48
0 50
0 58
1 49
1 55
0 58
0 50
0 53
1 63
0 62
0 66
1 54
1 54
0 52
1 63
0 54
1 63
1 53
0 54
0 54
0 53
1 52
1 53
1 63
1 67
0 54
0 60
1 54
1 54
1 54
1 52
0 53
1 52
0 61
0 68
1 63
0 52
1 48
1 72
0 64
1 48
0 57
1 48
1 51
1 101
0 54
0 54
1 61
0 53
0 52
1 56
0 54
0 52
1 61
1 69
1 59
1 62
1 54
1 89
1 70
0 63
0 60
0 54
1 59
1 56
0 101
1 53
0 59
1 56
0 74
0 62
1 50
1 57
1 54
1 62
0 56
1 61
0 70
1 60
1 59
1 54
0 60
1 54
1 54
0 68
1 53
0 67
0 57
1 54
1 54
0 59
0 74
0 55
1 49
1 88
0 54
1 48
1 64
0 59
0 94
0 54
0 50
1 60
0 53
1 52
0 55
1 54
1 61
0 47
0 50
0 49
1 47
0 47
0 47
1 53
1 47
0 57
0 58
1 47
0 55
1 48
0 54
0 49
1 47
1 47
0 49
1 49
1 48
1 55
0 50
1 54
1 48
1 51
1 50
0 47
1 58
0 47
0 55
0 51
0 58
1 55
1 51
0 52
1 47
1 49
0 55
0 57
1 52
1 54
0 53
0 53
1 53
0 49
0 57
1 56
0 54
