sex cpp.age
0 49
1 57
0 48
0 58
1 51
0 47
0 49
1 47
0 48
1 48
0 47
1 49
1 58
1 47
0 47
1 47
1 58
1 47
0 49
0 48
1 55
1 54
1 55
1 66
0 49
0 52
1 50
1 55
1 62
0 58
0 48
1 47
0 54
1 50
0 53
0 50
0 50
0 47
1 47
0 49
1 53
1 49
0 50
0 58
0 58
0 62
1 48
1 54
0 57
0 57
0 50
1 57
0 47
0 47
1 54
0 49
0 49
0 54
0 57
0 47
0 49
1 53
0 47
0 47
1 47
1 47
1 53
0 57
1 47
1 57
0 53
0 52
1 54
0 52
0 53
1 57
0 47
0 63
0 48
1 47
1 52
1 51
1 55
1 49
0 53
1 58
1 50
0 54
0 66
0 51
1 49
1 48
0 58
1 57
1 53
1 48
1 50
0 47
1 48
0 50
0 49
0 55
1 52
1 54
1 63
1 47
0 50
1 48
0 54
0 47
1 50
0 58
0 53
1 49
0 55
1 49
0 48
0 55
0 55
1 54
0 50
1 47
0 47
1 50
0 47
1 55
1 51
0 54
1 53
1 58
0 57
1 50
1 47
1 54
0 47
1 53
0 63
1 50
0 53
0 62
0 54
1 52
1 53
0 69
1 52
1 53
0 49
1 54
1 68
1 52
1 51
1 66
1 53
0 48
1 73
0 53
1 51
1 73
1 61
0 60
0 54
0 48
1 63
1 48
0 55
0 89
1 53
0 53
0 56
1 NA
0 52
1 54
1 53
0 53
0 52
0 52
1 56
0 84
1 55
0 49
1 53
1 92
1 53
1 64
0 57
0 50
1 53
1 66
1 54
0 55
0 56
1 56
0 56
0 71
0 62
1 54
0 60
1 62
0 50
1 78
1 64
1 59
0 52
1 51
0 59
1 55
1 55
1 49
0 69
0 55
1 53
1 58
1 62
0 51
0 53
0 53
1 64
0 54
1 58
1 60
0 72
0 53
0 64
0 53
1 51
1 69
1 61
0 58
0 54
1 52
0 59
1 61
1 50
1 51
0 57
0 49
1 66
1 49
1 50
1 57
0 52
1 52
1 58
1 53
0 49
0 51
1 49
1 52
1 58
1 55
1 48
1 58
1 47
1 49
0 58
0 47
0 52
1 53
0 49
1 57
1 49
0 48
1 48
0 51
0 48
0 50
0 49
1 53
1 50
1 48
1 58
1 47
0 50
0 48
0 57
1 47
0 55
1 48
0 54
0 47
1 48
0 48
0 50
1 53
0 53
1 76
1 72
1 55
0 52
1 57
1 56
1 50
1 52
0 73
1 68
0 50
0 75
0 53
1 51
1 48
0 53
0 57
0 53
1 57
1 61
1 54
0 51
1 57
1 49
0 64
0 53
0 66
1 52
1 60
0 67
1 55
0 56
1 56
0 48
0 53
0 50
1 54
1 53
0 54
0 52
0 76
0 61
1 84
0 75
0 63
1 75
1 90
1 55
0 54
0 59
0 71
1 63
1 49
1 52
1 62
1 53
0 54
0 56
1 67
0 61
0 88
1 74
1 53
0 54
1 63
0 52
0 69
1 NA
1 62
1 61
0 59
0 54
0 56
0 61
0 72
1 66
0 54
1 56
0 57
1 56
1 59
1 55
1 56
0 68
0 63
1 63
1 59
0 50
0 56
0 54
0 49
1 59
1 50
1 52
1 NA
1 50
1 75
1 62
1 54
0 63
1 49
0 52
0 54
1 54
1 75
0 55
1 62
0 54
1 59
0 59
0 54
0 55
0 61
1 48
0 98
1 66
0 52
0 61
0 53
0 98
0 50
0 NA
0 48
0 52
0 69
0 NA
1 53
0 65
1 100
0 49
0 52
0 58
1 52
0 52
0 75
1 67
0 62
0 61
0 68
1 61
1 53
0 66
0 70
1 51
0 76
1 48
1 60
0 54
0 52
1 53
1 57
0 61
0 53
1 61
1 50
1 50
0 62
1 52
1 75
0 52
1 52
1 64
0 53
1 53
1 60
0 66
0 61
1 57
1 52
1 52
1 53
0 54
1 54
0 61
0 56
0 61
1 74
0 63
1 50
0 53
1 54
0 53
0 53
1 55
0 67
1 64
1 55
1 88
1 63
0 54
1 101
0 53
1 48
1 71
1 66
1 68
1 63
1 54
1 54
0 73
0 53
0 53
0 59
0 54
0 54
0 67
1 56
0 55
0 69
1 58
1 62
0 53
1 63
1 53
1 59
0 71
0 77
1 60
1 98
0 61
1 56
0 61
0 53
0 50
0 52
1 54
1 74
0 57
1 54
1 63
0 51
1 94
0 54
0 61
0 78
1 71
0 52
0 84
1 52
0 52
1 49
1 61
0 68
1 52
0 61
1 84
0 50
1 66
1 49
0 52
0 52
1 67
0 63
1 52
1 65
1 50
1 61
0 75
0 63
0 54
0 63
1 61
1 52
1 60
0 73
1 52
1 62
1 61
0 60
0 53
0 60
0 65
0 59
0 50
1 59
1 76
1 62
0 60
1 54
0 67
1 50
1 53
0 54
1 63
0 57
0 68
0 67
1 61
0 53
1 48
1 53
0 54
0 49
0 54
0 53
0 52
1 53
1 53
0 53
1 68
1 71
1 55
1 55
1 54
0 55
0 63
0 62
1 57
1 72
0 54
0 52
1 57
0 53
1 56
1 55
1 61
1 63
0 54
1 57
1 51
0 51
0 54
0 68
1 63
0 55
0 54
0 55
0 54
0 52
0 55
0 61
1 60
0 64
1 61
1 53
1 62
1 67
1 53
1 49
1 53
1 54
0 54
