sex cpp.age
1 48
1 47
0 49
1 47
0 50
0 48
1 54
1 54
1 58
1 47
0 52
1 55
1 47
0 54
0 47
1 48
1 47
0 50
0 49
1 55
0 45
1 58
0 49
1 50
1 57
1 58
1 53
0 53
0 53
0 49
0 47
0 47
1 53
1 53
0 49
0 51
1 51
1 47
1 47
1 66
1 55
1 54
0 50
0 46
0 55
0 54
1 47
0 55
1 47
0 57
1 52
1 57
0 53
0 48
1 48
1 49
0 47
1 53
0 48
1 47
0 55
1 50
0 50
1 57
0 50
0 58
1 51
1 53
1 57
1 49
0 55
1 53
0 58
1 48
1 50
1 49
0 47
1 47
0 49
1 57
0 55
1 48
0 48
0 58
0 47
0 48
0 53
0 47
1 53
1 58
0 54
1 49
0 58
1 57
1 49
1 47
1 48
0 48
1 49
0 48
0 66
1 50
0 47
1 62
1 46
1 54
0 47
1 51
0 49
1 48
1 52
0 48
0 51
1 48
1 50
1 47
0 47
0 47
1 47
0 49
1 47
0 57
1 55
0 50
0 47
0 47
1 57
0 54
0 49
1 48
1 47
0 50
0 51
0 48
1 63
0 53
0 61
0 53
1 53
1 52
1 54
1 54
1 63
1 52
0 51
0 49
1 53
0 50
0 52
1 56
1 53
1 53
0 61
1 53
0 63
1 53
0 53
1 57
1 63
1 64
0 76
0 71
0 52
1 52
1 50
0 54
0 67
1 58
0 63
1 51
1 75
0 49
0 56
1 75
1 54
0 63
1 70
0 54
0 54
1 53
1 52
1 62
1 61
0 51
0 54
1 55
1 70
1 63
0 75
1 56
0 66
1 53
0 52
0 67
1 44
0 70
0 63
0 50
0 73
1 50
1 60
0 61
0 53
0 50
1 56
0 53
1 60
0 61
0 54
0 65
0 54
1 50
1 54
1 59
1 54
0 63
1 53
1 63
1 49
1 71
0 51
1 61
0 53
0 61
0 61
0 55
1 55
1 50
1 62
1 53
1 49
1 53
0 52
1 52
0 62
0 61
0 68
1 59
0 53
0 72
1 68
1 61
1 54
1 52
0 50
1 52
1 53
0 50
0 57
1 48
1 49
1 50
0 58
0 57
1 58
1 48
0 47
1 49
0 50
0 57
0 57
1 58
0 49
0 54
1 55
0 58
0 58
1 50
1 49
0 63
1 49
0 47
1 58
1 50
1 52
0 48
0 62
1 55
1 54
0 47
0 52
1 54
0 47
0 52
1 45
1 69
0 52
0 49
0 52
0 49
1 58
1 48
1 50
0 62
1 54
0 52
1 48
0 61
0 66
1 63
1 61
0 62
0 60
0 54
1 54
0 50
0 68
1 54
1 55
0 89
0 53
1 57
0 68
0 59
0 66
1 50
0 78
0 59
1 69
1 58
0 63
1 54
0 54
0 62
0 61
0 55
0 53
0 54
0 52
0 54
1 53
0 53
1 55
0 60
1 54
0 63
1 52
1 50
1 98
0 54
1 NA
1 90
1 77
0 100
1 61
0 53
0 50
1 53
0 53
0 55
0 50
0 52
0 54
0 61
1 53
0 51
0 55
1 62
0 74
1 55
1 54
1 53
1 61
0 74
1 84
0 54
1 59
0 66
1 63
1 74
1 52
0 53
1 53
0 52
0 67
1 60
0 52
1 58
1 49
1 73
0 98
1 54
1 88
1 52
0 59
1 59
0 75
0 56
0 52
1 59
0 75
0 53
0 52
1 52
0 52
0 53
0 53
0 53
0 63
1 55
1 89
1 58
0 54
1 52
1 67
0 50
0 63
0 63
0 68
1 53
0 54
0 58
1 53
1 52
0 57
1 49
1 56
1 76
1 51
0 52
1 75
0 62
1 54
1 71
0 43
1 62
0 62
0 54
1 71
1 40
0 50
0 52
1 55
0 53
0 52
1 94
1 52
0 101
1 71
0 66
0 61
1 49
0 49
0 54
1 53
0 53
0 54
1 74
1 54
1 53
1 52
0 60
1 50
1 61
1 61
1 53
0 84
0 62
0 76
1 51
0 52
0 52
0 46
1 73
1 59
1 54
1 45
0 68
0 52
1 63
0 59
1 59
1 54
0 55
0 49
1 54
0 84
0 52
1 45
1 46
0 53
0 69
1 46
1 50
0 53
1 53
1 57
0 61
1 50
0 52
1 53
1 75
0 54
1 52
1 49
0 54
0 61
0 53
0 63
0 62
1 68
1 54
0 56
1 63
1 54
1 55
0 57
1 54
1 66
0 54
1 61
1 52
1 60
0 57
1 54
0 53
0 56
1 48
1 62
0 50
0 64
0 54
1 51
0 67
1 50
1 63
1 92
0 55
0 54
1 70
0 60
1 52
1 60
1 54
0 62
1 51
0 62
0 61
1 61
