sex cpp.age
1 57
0 48
0 47
0 53
0 47
1 50
0 47
0 47
1 48
0 49
1 62
1 48
1 58
1 47
1 47
1 54
1 49
1 50
0 58
0 52
1 48
1 47
1 47
0 62
0 54
0 49
1 50
1 53
1 55
0 58
0 49
0 58
0 53
0 57
1 53
1 49
0 47
1 48
1 48
1 66
1 48
1 47
0 50
0 47
0 51
0 48
0 52
0 50
1 55
0 57
1 47
1 47
1 48
1 49
0 58
1 53
1 54
0 53
1 58
0 52
0 47
1 48
1 54
0 57
1 48
0 49
1 53
1 52
1 54
0 47
1 51
1 49
0 50
1 57
0 49
1 54
1 48
0 54
1 55
1 55
1 49
0 63
0 55
1 47
1 57
0 47
0 52
0 55
1 50
0 49
1 51
0 47
1 48
0 48
0 54
0 55
0 55
1 50
0 50
1 58
1 58
1 53
0 49
0 52
0 55
0 53
0 58
1 49
1 57
1 53
0 47
0 48
0 47
1 47
1 57
1 58
1 47
0 50
1 53
1 54
0 57
1 47
1 51
0 48
1 50
0 50
0 47
0 49
1 47
0 47
0 57
0 48
1 57
1 55
0 49
1 64
1 53
0 56
1 53
1 88
0 56
1 65
1 58
1 61
0 54
1 50
0 54
0 63
0 68
0 53
0 67
1 55
0 70
1 56
1 73
0 56
0 62
1 65
1 52
1 52
1 62
1 61
1 56
0 55
1 63
0 52
0 54
1 53
0 58
1 52
0 62
0 51
0 53
1 53
1 54
1 63
1 60
1 61
0 61
1 50
1 72
1 61
0 54
1 52
1 52
1 54
1 53
0 48
1 55
1 52
1 54
0 56
1 54
1 54
0 54
0 66
0 53
0 52
0 54
1 71
0 100
0 57
0 56
0 54
1 63
0 58
0 60
0 53
1 54
0 69
0 55
0 56
1 55
0 53
0 54
0 53
1 88
1 54
1 66
1 52
0 51
0 55
1 50
0 53
0 68
1 84
1 64
0 52
0 68
1 59
1 75
1 90
1 53
0 57
1 52
1 52
0 54
0 50
0 49
0 47
0 49
0 48
1 50
1 49
0 58
0 57
1 49
0 48
0 53
0 48
0 58
1 47
1 47
1 55
0 48
0 50
0 54
0 51
0 47
1 50
1 57
1 53
0 50
0 57
0 51
1 47
0 50
