sex cpp.age
0 54
0 52
0 47
0 55
1 50
1 52
1 49
1 47
0 58
0 48
0 63
1 53
0 47
1 47
1 53
1 57
0 49
0 66
1 47
1 51
1 47
0 47
0 48
1 49
1 55
0 53
0 50
0 55
1 47
0 49
1 57
0 58
0 46
1 50
1 47
0 50
0 47
1 47
0 52
0 57
1 63
0 47
0 51
0 50
0 48
1 47
0 57
1 47
0 47
1 50
0 48
0 49
0 50
1 52
1 62
1 48
0 50
1 54
1 48
1 50
0 47
0 48
1 55
0 54
1 47
0 50
0 57
1 47
0 49
0 50
1 57
0 48
0 53
0 47
1 54
0 47
0 47
1 47
1 53
1 53
1 55
1 48
1 55
1 53
1 57
1 48
1 66
0 55
1 50
0 48
1 47
1 52
0 49
1 51
1 53
0 55
0 52
0 45
1 58
0 62
1 57
1 58
1 48
1 55
0 49
0 49
1 49
1 45
1 46
0 50
1 54
1 54
1 51
0 49
0 52
0 47
1 49
1 58
0 47
1 49
1 57
1 48
1 47
0 47
0 58
1 54
0 53
1 49
0 47
0 58
1 58
0 54
1 48
0 58
0 52
0 49
1 53
1 47
0 50
1 67
1 69
1 70
0 54
1 53
0 61
1 54
1 66
0 59
1 56
1 62
1 62
0 54
1 62
1 62
0 44
1 60
0 63
1 55
0 53
1 54
0 57
0 69
0 54
0 101
0 61
1 60
0 67
1 75
1 63
0 66
0 48
1 69
1 53
0 94
0 63
1 54
0 62
1 51
1 75
1 73
1 61
0 54
1 63
1 45
0 63
1 50
1 51
1 54
0 52
0 62
1 57
1 78
1 48
0 49
0 49
0 56
0 54
0 54
1 48
1 53
1 89
1 49
1 50
0 52
1 52
1 50
0 48
0 51
0 53
1 51
1 52
0 55
0 55
1 55
0 50
1 74
0 65
0 55
1 53
1 64
0 55
1 98
0 69
1 53
1 52
0 53
0 61
1 53
0 55
0 61
0 54
0 55
0 54
0 53
1 67
0 61
0 62
1 75
1 48
0 52
1 52
0 59
1 56
1 54
0 57
1 48
1 52
1 54
0 49
0 53
0 48
0 48
1 48
0 50
0 51
1 53
1 50
1 49
1 50
0 50
0 47
0 57
1 58
1 57
1 58
0 53
0 49
0 47
0 54
0 57
1 48
1 55
0 53
1 49
1 47
0 55
0 58
0 58
1 50
0 47
1 53
1 58
