sex cpp.age
0 58
0 51
0 48
1 47
0 49
1 57
0 58
0 47
0 54
1 47
1 48
1 54
0 62
0 47
0 49
1 63
0 55
1 52
0 48
1 48
0 48
0 50
0 47
0 63
0 50
0 50
1 49
1 57
1 48
1 49
0 53
0 58
0 47
1 53
1 62
0 47
1 49
0 49
1 55
0 49
0 47
0 48
1 58
0 50
0 66
0 47
1 53
1 47
1 53
1 48
1 54
1 52
0 50
0 49
0 54
1 48
1 47
1 57
0 57
1 53
0 52
1 58
1 49
1 51
1 66
0 57
0 47
1 47
0 48
1 53
0 48
1 49
1 47
1 52
0 48
1 50
0 55
1 55
0 53
1 49
0 48
1 57
0 47
0 47
0 57
1 47
1 55
1 51
0 49
1 48
0 58
1 54
1 51
1 53
0 57
0 58
0 48
1 47
0 52
1 58
0 47
1 50
0 55
0 52
0 51
1 57
1 57
1 58
1 58
0 47
0 47
1 55
1 52
1 47
1 49
1 53
1 50
1 53
1 55
0 47
1 47
1 54
0 48
0 51
1 49
0 55
0 54
1 50
0 55
1 49
0 47
0 49
0 57
1 65
1 54
0 50
1 63
0 53
1 74
0 54
1 59
0 78
0 56
0 63
0 62
1 61
1 105
1 48
0 58
1 53
1 54
0 55
0 54
0 54
1 53
0 54
1 53
1 51
1 54
1 54
0 55
1 53
0 62
0 71
1 67
0 62
1 49
1 54
0 66
0 54
1 75
1 77
0 48
1 49
0 76
1 53
1 54
1 62
0 54
1 63
1 48
0 53
1 53
1 55
0 54
0 65
0 61
1 68
1 52
1 54
0 50
1 63
0 53
1 53
0 49
0 54
1 53
1 53
1 52
0 51
1 78
0 54
1 54
0 52
0 58
0 54
0 54
0 64
0 50
0 53
1 67
1 53
0 63
1 68
0 54
1 58
1 53
0 52
0 53
1 53
1 54
0 53
1 57
0 68
1 54
1 50
1 77
1 66
1 55
1 54
1 50
1 60
0 68
0 56
0 73
1 73
1 55
1 50
1 58
1 48
0 54
1 55
0 50
1 54
0 50
0 49
0 50
1 48
0 53
0 49
0 49
1 58
0 47
0 58
1 47
0 54
1 50
0 47
0 58
1 49
1 50
0 53
1 57
1 48
0 49
1 47
0 53
1 50
1 47
1 48
1 47
0 50
1 58
0 57
1 50
0 49
0 57
1 47
0 56
0 52
0 50
1 47
1 48
1 53
1 75
