sex cpp.age
0 50
1 50
1 48
0 50
1 57
0 47
0 55
1 48
0 47
1 52
1 47
0 50
1 58
1 47
1 54
1 50
0 57
0 47
1 49
1 55
0 63
1 48
1 54
0 52
1 57
1 47
0 58
0 49
1 50
0 57
1 49
1 57
0 48
0 48
1 53
1 48
0 54
0 53
1 52
0 49
1 58
0 48
0 50
1 48
1 66
1 58
0 51
1 47
1 50
1 54
1 55
0 47
1 53
1 53
1 50
0 48
0 55
0 47
1 55
1 54
0 48
1 47
0 53
1 47
0 48
0 51
1 47
0 53
0 57
0 58
1 47
1 53
1 50
0 48
1 58
1 48
0 47
0 54
1 54
0 52
0 48
1 49
0 47
1 52
1 49
1 57
0 47
0 50
0 49
0 52
0 49
1 47
1 58
0 49
1 47
1 50
1 57
0 49
0 50
0 58
1 47
0 54
1 48
1 53
0 55
0 47
0 49
0 57
1 58
0 58
0 49
1 49
0 50
1 53
0 58
0 55
1 55
0 48
1 62
1 49
0 49
1 52
0 53
1 54
0 58
1 49
1 51
0 52
0 52
0 50
1 58
1 63
1 47
0 77
1 55
0 70
1 59
0 75
0 52
0 59
1 68
0 67
0 66
0 54
0 54
1 54
0 88
1 56
1 55
0 67
1 61
1 53
1 53
1 54
0 52
1 52
1 60
0 73
1 54
1 54
1 52
0 54
1 66
1 105
0 54
0 54
1 60
0 53
0 52
1 64
0 57
0 56
0 63
0 74
0 67
1 49
0 54
0 50
1 66
1 61
1 52
0 63
0 54
0 54
1 78
1 62
1 61
1 73
1 50
0 53
0 66
0 48
1 61
1 55
1 50
0 51
1 54
0 50
0 53
0 49
0 68
0 52
1 52
0 53
1 73
1 61
1 52
0 52
1 52
1 56
0 61
1 53
1 61
1 55
0 57
1 76
0 52
1 53
1 53
1 54
1 54
1 76
0 76
0 53
1 54
0 68
0 68
1 54
0 54
1 60
0 67
0 52
0 71
0 53
1 62
1 50
0 62
0 48
1 47
1 49
1 51
0 58
0 47
1 57
1 48
0 49
1 49
1 50
0 47
0 47
0 49
0 53
1 47
1 47
0 47
1 48
1 47
0 62
0 57
1 51
1 58
0 57
0 55
0 47
0 54
1 49
0 54
0 50
1 53
1 55
0 66
0 57
0 47
1 53
0 47
0 47
1 48
1 48
1 62
0 50
0 51
0 49
1 57
0 60
0 53
1 53
0 62
1 50
0 75
1 53
1 51
1 53
0 53
1 61
1 53
1 54
1 73
0 53
0 50
1 62
0 63
1 53
1 58
0 54
1 57
0 52
1 51
1 51
0 53
1 63
0 69
0 60
1 66
1 68
0 50
1 50
1 48
1 54
1 98
1 54
1 64
0 69
1 61
0 66
0 56
0 61
0 55
0 59
1 52
0 63
0 55
1 61
1 55
1 61
1 58
1 54
0 56
0 54
1 54
0 57
1 89
1 50
0 66
1 48
1 54
0 55
0 53
1 62
0 48
0 75
0 52
0 67
1 52
0 53
0 52
0 56
1 55
1 52
1 54
0 54
1 60
1 53
1 63
0 55
1 53
0 75
1 53
0 62
1 88
0 62
0 54
0 52
0 92
0 50
0 54
0 54
0 77
1 54
1 55
0 50
1 52
0 53
0 52
0 55
1 62
0 49
0 54
0 68
0 50
0 50
1 69
1 57
1 67
1 53
0 55
0 48
1 63
1 56
1 57
0 52
1 68
0 84
0 90
1 63
1 51
0 76
0 56
0 53
0 59
0 51
0 57
0 53
1 53
1 57
0 50
1 68
0 69
1 48
0 63
0 52
1 63
0 100
