sex cpp.age
1 54
0 57
0 48
0 50
1 49
0 58
0 49
1 47
1 48
1 58
0 54
1 50
1 48
0 57
1 54
0 55
0 47
0 57
0 50
1 48
1 47
1 46
0 62
1 62
0 51
1 48
1 58
0 49
1 55
1 48
0 51
0 47
1 48
0 50
1 55
1 52
0 55
0 49
1 58
1 47
0 45
1 57
0 50
0 54
0 47
0 49
1 47
0 48
1 49
1 47
1 48
1 55
0 47
1 48
0 58
1 48
1 49
1 52
0 49
1 47
0 53
1 47
0 47
1 53
0 48
0 46
0 55
0 47
1 55
0 47
0 48
0 50
1 66
0 47
1 55
1 57
0 52
0 52
1 63
0 57
1 47
1 53
1 45
1 57
1 49
0 54
1 57
0 50
1 54
0 48
0 47
1 54
1 58
1 53
1 53
0 55
0 47
0 47
0 54
0 58
1 50
0 54
1 53
1 52
0 58
0 49
0 48
0 49
1 51
1 53
1 47
0 53
1 57
0 48
0 52
1 49
1 49
0 51
1 47
1 47
1 49
0 47
1 50
1 50
0 48
0 47
1 51
0 49
0 47
0 53
1 52
1 57
0 58
0 48
1 48
1 58
0 59
0 47
0 53
0 63
0 45
1 63
1 55
0 49
1 52
0 53
1 59
0 61
0 55
0 53
0 63
1 72
1 53
1 64
0 53
0 54
1 49
1 62
1 68
0 98
0 54
0 48
0 57
1 76
1 75
1 48
0 61
0 57
0 56
0 63
0 50
1 54
1 53
0 55
0 54
0 69
1 63
0 60
0 53
1 49
0 52
0 49
0 53
1 61
1 63
1 53
0 53
1 100
0 52
1 54
0 62
1 50
1 75
1 61
0 56
1 54
1 49
1 67
0 54
0 54
0 52
0 54
0 55
1 63
1 72
0 53
1 56
0 52
1 50
0 62
1 60
0 54
1 61
0 53
0 52
0 58
0 54
1 54
1 60
1 54
0 64
1 101
0 53
1 62
0 57
0 55
1 59
1 55
1 61
1 49
1 62
1 55
1 57
1 59
1 48
1 52
1 52
1 73
0 63
1 52
0 57
0 55
0 62
1 57
1 58
0 50
1 49
1 58
1 50
0 53
1 50
0 50
0 49
1 55
0 52
0 50
1 53
0 53
0 49
0 57
1 47
1 48
0 66
0 58
0 57
1 57
0 49
1 51
0 57
1 47
0 63
1 54
1 54
0 52
0 53
1 50
0 47
1 50
0 55
1 49
1 47
0 49
1 50
1 58
1 53
0 53
0 58
1 49
1 47
1 47
0 47
1 54
0 48
0 53
1 69
0 54
0 88
0 63
0 62
0 59
0 53
1 57
1 52
1 61
0 53
1 68
1 54
1 66
0 49
0 89
0 53
1 53
1 50
1 64
0 59
0 55
1 69
1 53
1 52
1 52
1 50
0 66
1 67
1 74
0 60
