sex cpp.age
1 57
1 47
0 51
1 47
0 54
1 54
1 55
1 50
1 47
1 53
1 57
0 47
1 49
1 53
0 48
1 49
1 57
1 53
0 55
1 50
0 58
1 54
0 47
1 52
1 58
1 47
0 49
0 49
0 48
1 47
0 50
1 54
1 54
1 50
0 57
0 48
1 50
0 58
0 48
1 52
0 49
0 47
0 48
1 49
1 54
1 48
0 53
1 58
1 49
0 58
1 47
0 50
1 53
0 47
1 48
0 52
0 55
1 58
0 58
0 50
1 53
1 52
0 47
0 54
0 54
1 55
0 57
0 53
0 49
0 55
1 47
1 52
1 47
1 51
0 49
0 57
0 58
0 47
0 47
0 49
1 58
1 48
1 58
0 66
1 49
0 48
0 63
1 50
1 51
1 47
1 47
1 47
0 47
1 53
1 53
0 52
0 49
0 50
1 53
1 48
0 47
0 62
0 50
0 51
1 58
1 58
1 49
1 51
1 57
1 48
1 48
1 66
0 50
1 48
1 49
0 53
1 55
1 63
0 47
1 47
1 48
0 48
0 49
0 53
0 47
1 48
1 55
0 53
0 58
0 50
1 58
0 49
1 47
1 69
0 47
0 55
1 98
0 59
0 72
1 62
0 52
1 56
1 49
1 53
1 52
1 101
0 63
0 54
0 56
0 51
0 50
1 63
1 61
0 53
1 63
0 52
1 69
0 53
1 NA
1 101
1 63
0 54
0 57
0 69
0 54
0 54
0 60
1 56
0 53
1 57
1 61
1 49
1 54
1 51
1 50
1 55
0 60
1 60
1 66
0 55
1 54
1 60
0 73
1 61
1 69
1 52
1 54
0 54
1 52
1 54
1 52
0 52
0 53
1 66
0 76
1 56
1 53
0 50
0 69
1 49
0 61
0 54
1 53
1 48
1 56
0 53
1 53
1 54
1 49
0 64
0 53
1 73
0 57
0 49
1 49
1 59
0 51
0 52
1 66
1 53
1 65
1 55
1 54
0 59
0 68
1 63
1 57
0 68
0 71
0 60
1 57
0 53
1 88
0 55
1 53
0 48
0 58
1 47
0 50
0 57
1 62
0 57
0 48
1 50
1 48
0 57
1 47
0 52
0 54
0 52
1 48
0 48
0 55
0 57
0 54
0 49
1 47
1 49
1 54
0 55
0 47
0 50
0 51
0 49
1 50
0 47
0 52
0 50
1 57
0 58
1 55
0 47
1 50
0 49
1 55
0 47
1 57
0 48
0 52
1 50
0 47
1 49
1 57
1 53
1 52
0 73
1 58
0 50
0 52
1 67
0 55
1 61
1 51
1 67
1 60
1 54
0 54
0 61
1 64
1 50
1 52
1 84
1 56
1 50
1 49
1 62
0 62
0 68
0 53
1 54
1 48
0 53
1 67
0 NA
0 53
1 64
1 52
1 56
0 51
1 101
0 54
1 62
0 54
0 56
0 52
0 56
0 67
1 67
0 52
0 57
1 53
1 54
1 53
1 68
1 59
0 56
0 52
0 68
1 68
1 63
0 55
1 53
1 64
0 68
1 59
0 53
1 53
1 63
1 49
1 61
1 52
0 54
1 54
0 64
0 66
0 57
0 60
0 52
1 57
0 54
0 54
0 73
0 63
0 75
0 84
0 66
1 58
0 54
1 48
0 50
1 63
0 71
1 50
0 62
0 50
0 62
1 53
1 53
1 54
1 60
1 54
1 105
0 54
0 53
0 54
0 75
0 50
0 52
0 54
1 54
1 55
0 53
0 63
1 61
0 63
0 54
1 52
1 70
0 68
0 53
1 59
1 55
1 67
1 52
0 51
0 73
0 59
1 55
1 53
1 49
1 54
0 68
1 52
0 63
1 62
1 51
1 52
1 54
0 48
0 101
1 55
1 90
1 56
1 51
0 53
0 63
0 55
1 53
0 64
0 53
1 54
0 58
0 63
0 66
0 62
0 53
1 66
1 68
0 53
1 52
0 50
1 56
0 49
1 50
0 60
0 51
0 50
0 51
0 55
1 49
0 52
0 53
1 50
0 49
0 57
0 53
1 71
0 70
1 53
0 89
1 53
0 62
0 75
1 61
1 49
0 51
1 89
0 52
0 55
1 50
0 54
1 60
0 76
1 73
0 54
1 71
1 55
0 53
0 57
0 52
1 51
0 60
1 56
0 52
0 66
0 54
0 48
1 77
0 61
1 53
0 50
0 50
0 50
0 54
1 52
0 53
1 52
0 67
0 61
0 54
1 56
1 62
0 61
0 53
0 55
0 48
1 62
1 66
1 54
0 60
0 54
1 75
0 61
0 63
0 55
0 53
1 53
0 54
1 54
