sex cpp.age
0 49
0 50
0 48
1 58
0 58
0 47
1 48
0 49
1 47
1 55
0 50
0 47
1 57
0 48
1 47
0 57
1 53
1 48
1 47
0 48
1 50
0 66
1 58
1 47
0 48
0 49
1 48
0 48
1 47
1 51
0 52
0 47
1 47
1 50
1 53
1 47
0 47
0 51
0 49
1 48
1 49
0 53
1 53
0 49
0 55
1 57
1 62
1 50
0 52
1 50
0 55
0 53
1 49
1 49
1 57
1 52
0 49
0 47
0 50
0 47
0 50
1 55
1 51
0 54
0 47
0 47
1 66
0 50
0 54
1 47
0 55
0 57
1 55
1 48
0 62
0 55
0 52
1 57
0 51
1 50
0 57
1 50
1 55
0 48
1 47
0 55
1 57
0 47
1 51
1 58
1 53
1 47
0 58
1 50
0 53
1 47
0 63
0 58
1 58
0 47
0 47
0 49
0 48
0 47
1 49
0 54
1 49
0 58
1 54
1 53
0 58
1 58
1 48
1 52
0 47
1 48
1 49
0 50
0 57
1 47
1 48
0 54
1 54
0 54
0 53
1 48
1 55
0 53
0 50
0 49
1 58
1 53
0 48
0 53
1 58
1 48
0 63
0 53
0 66
1 59
1 52
1 67
0 67
1 66
1 53
1 63
0 66
0 63
1 56
0 53
1 52
0 53
0 53
1 53
1 52
0 56
0 68
0 52
1 48
1 66
1 59
0 58
1 53
1 53
1 57
1 84
1 98
0 59
0 58
1 72
1 62
0 66
1 73
1 48
0 54
1 49
0 49
0 67
1 56
0 69
0 73
1 54
1 63
0 53
0 62
0 78
1 52
0 55
1 54
1 67
1 62
1 52
0 70
1 51
1 53
1 63
1 52
1 64
1 56
1 62
0 51
0 62
0 56
1 52
0 48
0 51
0 98
0 54
1 52
0 75
0 63
1 67
0 53
0 68
1 52
1 49
1 54
1 63
0 67
1 50
0 53
0 75
0 48
0 63
1 88
0 74
1 62
0 52
0 54
1 60
1 54
0 53
0 61
0 65
1 54
0 53
0 53
1 50
1 48
0 52
0 47
1 49
0 58
1 54
1 47
1 58
1 48
1 55
1 52
0 50
1 57
1 57
