sex cpp.age
1 57
1 47
1 58
1 47
1 50
1 54
1 50
0 51
1 47
0 48
1 58
0 47
1 46
1 57
0 55
1 49
1 54
1 50
0 47
1 47
1 49
0 49
0 49
0 54
1 47
0 55
0 57
0 53
1 49
1 48
0 50
0 48
0 52
1 48
0 52
1 47
0 47
1 47
0 52
1 52
0 54
1 47
1 53
0 48
0 47
0 49
1 58
1 53
1 52
1 58
1 50
1 49
1 51
0 57
0 48
0 47
0 50
0 50
0 45
1 50
0 47
0 57
1 53
0 50
0 50
1 50
1 57
0 47
0 52
1 47
1 57
0 53
1 49
0 54
0 53
0 49
0 46
1 49
1 55
1 58
1 52
1 47
0 48
1 49
0 53
1 48
1 47
1 57
1 58
1 55
0 50
1 48
0 49
1 48
1 53
0 49
0 47
1 55
0 50
0 58
0 48
1 53
1 47
1 50
1 47
0 58
0 50
0 58
0 49
1 52
1 48
0 47
1 49
0 47
1 47
1 48
0 48
1 48
0 58
0 55
1 57
1 66
1 47
0 51
0 66
1 54
1 55
0 54
1 48
1 53
1 62
0 47
0 54
1 53
1 55
1 51
1 62
1 63
0 73
0 66
1 54
0 56
0 56
0 63
0 53
0 60
1 52
0 67
0 60
0 54
0 73
1 62
1 63
1 56
1 52
1 52
1 65
0 57
0 54
0 53
0 52
0 54
1 54
1 56
1 54
0 75
1 53
1 63
1 63
1 67
0 54
0 53
1 52
1 49
0 68
1 74
1 52
1 53
1 57
1 67
1 67
0 62
0 100
0 56
0 63
0 92
1 62
0 55
0 57
0 51
0 53
1 70
1 61
0 60
1 94
1 98
1 58
1 78
1 51
0 53
0 62
1 63
0 75
0 52
0 60
1 39
0 60
1 53
0 59
0 53
1 54
0 54
0 46
0 50
0 53
1 53
0 59
0 66
1 52
0 49
1 77
1 69
1 68
1 66
1 68
0 54
1 50
0 94
1 52
1 61
1 62
1 53
1 54
1 68
0 63
1 52
0 61
0 51
0 54
0 61
1 71
1 63
1 51
1 56
0 58
0 58
0 49
0 52
0 63
0 47
1 53
0 47
0 48
0 47
1 45
0 57
0 47
0 55
0 48
1 54
1 49
1 51
0 47
0 58
1 50
0 49
0 57
1 48
1 54
0 50
0 53
0 50
0 47
0 57
0 53
0 49
1 54
0 49
0 57
1 58
0 49
1 50
0 51
1 58
1 55
0 53
0 55
0 62
1 57
1 48
1 49
1 51
0 48
1 92
1 52
1 70
0 68
0 57
1 50
1 53
0 67
1 66
1 56
1 57
1 45
1 60
1 53
1 68
0 52
1 61
0 52
0 66
1 54
0 52
0 54
0 49
0 55
0 57
0 60
0 53
0 61
1 52
1 52
1 62
0 59
0 45
0 61
0 NA
1 NA
0 60
1 52
0 53
0 98
0 74
1 54
1 61
1 63
0 55
1 61
1 54
0 61
1 53
1 52
1 54
0 49
0 54
1 64
0 90
1 50
1 61
1 62
1 48
1 50
1 61
1 53
0 54
1 59
1 52
0 52
0 53
0 57
1 67
0 52
0 54
1 72
1 69
0 62
1 57
1 54
1 54
0 57
1 44
1 45
1 69
1 54
0 55
0 49
0 52
1 76
0 61
1 54
0 52
0 76
1 74
1 53
1 50
1 60
0 56
0 54
1 49
0 NA
0 50
1 50
0 55
0 56
0 54
0 52
0 68
1 63
1 51
0 53
0 52
1 70
1 90
0 70
1 64
0 53
1 54
1 66
0 75
1 55
1 74
0 51
1 63
1 53
1 73
0 54
1 49
1 50
0 61
1 73
1 52
1 51
1 53
0 52
0 53
0 62
0 52
1 50
1 54
1 50
1 50
0 55
0 66
0 53
0 66
1 52
0 71
0 60
1 88
0 48
1 61
1 43
0 55
0 53
1 57
0 54
0 55
1 75
1 73
0 54
1 53
1 61
0 66
1 61
1 64
1 55
1 57
1 48
0 54
0 54
0 58
0 53
0 54
1 53
0 63
0 58
0 51
1 53
1 61
0 53
0 62
0 57
1 53
0 84
1 62
1 53
0 49
1 54
1 53
0 63
0 54
1 48
1 48
1 68
0 68
1 68
0 55
1 54
0 50
0 66
1 59
0 50
1 53
1 61
0 54
0 53
1 66
0 54
0 55
0 61
1 55
0 75
1 54
1 56
0 53
1 88
0 63
0 49
0 55
1 62
1 52
0 56
1 64
0 77
0 53
1 54
0 76
0 51
