sex cpp.age
0 48
1 53
1 57
0 47
1 58
0 54
0 49
0 58
1 50
1 58
1 58
0 58
1 48
0 50
0 47
1 57
1 54
1 52
0 52
0 50
1 62
0 47
1 47
1 47
1 53
1 47
0 49
1 48
0 50
1 54
0 49
0 50
0 49
0 58
0 54
0 47
0 50
1 52
1 53
0 47
1 47
1 49
0 58
1 55
1 54
1 50
1 49
0 48
1 51
0 46
0 53
1 54
1 50
0 55
0 47
1 63
0 49
1 48
1 55
0 58
0 47
1 50
1 47
1 66
1 53
1 49
0 47
0 58
0 49
0 54
0 47
0 52
1 50
0 58
0 55
1 53
0 53
1 50
0 47
0 57
0 47
0 49
0 49
1 48
0 47
1 52
1 51
0 51
1 55
0 48
1 49
1 48
1 51
1 49
1 46
1 48
1 47
0 53
0 52
1 57
1 48
0 53
1 52
0 50
0 57
0 57
1 50
0 53
1 55
0 52
0 49
0 49
0 66
1 47
0 52
0 47
0 48
0 55
1 47
0 50
0 45
1 47
0 57
0 55
1 53
1 49
0 48
1 47
0 54
0 50
0 50
1 57
0 47
1 47
0 48
1 49
1 50
0 49
1 45
1 61
0 54
1 54
0 60
0 53
0 62
1 77
0 63
0 53
0 52
1 53
0 50
1 62
1 60
1 64
0 61
1 51
1 73
0 52
1 52
1 52
1 68
0 89
0 62
1 53
1 51
0 63
0 59
0 63
1 68
1 52
1 94
0 55
0 49
0 62
0 54
1 59
1 50
1 60
1 63
1 52
0 54
1 45
0 61
0 62
0 66
1 63
1 84
1 63
1 59
1 52
1 62
1 53
0 48
1 50
0 61
0 74
1 60
1 35
1 53
1 60
1 65
0 67
0 52
0 67
1 49
1 53
0 62
0 59
1 54
1 56
0 56
1 75
1 55
0 75
0 54
1 52
1 62
1 55
1 46
1 61
0 35
0 60
1 65
1 48
1 63
0 48
0 54
1 53
0 53
0 53
1 74
1 53
0 69
1 52
1 56
1 73
1 101
0 58
0 43
0 50
0 55
0 58
1 50
1 74
1 45
0 63
1 47
1 57
0 57
1 50
1 58
1 47
1 55
1 54
1 49
0 49
0 55
1 48
0 57
1 53
1 53
0 51
1 48
0 47
0 48
1 58
1 47
1 49
0 47
1 57
0 47
0 48
1 47
0 54
1 57
0 48
1 50
0 50
0 48
1 58
1 49
0 62
0 51
1 54
1 47
1 60
1 58
1 48
1 58
1 48
0 53
1 76
1 55
1 52
1 54
0 52
0 70
1 63
1 53
0 52
1 58
1 71
1 101
1 60
1 49
1 67
0 53
1 57
1 66
0 52
1 52
1 62
0 64
0 55
1 62
0 58
1 63
1 69
0 61
0 69
0 66
1 68
1 57
1 53
1 54
1 50
1 63
0 62
1 52
1 66
1 75
0 54
0 54
0 63
0 63
1 51
1 52
0 53
1 73
1 65
0 63
0 61
0 53
1 52
1 61
0 68
0 56
1 39
0 73
0 73
0 48
0 54
0 66
0 57
0 58
0 53
0 53
1 50
1 62
1 54
1 53
0 62
1 53
1 63
1 53
1 70
0 57
1 53
1 51
0 53
0 45
0 51
0 55
1 53
1 75
1 75
0 49
1 54
1 50
1 53
0 52
0 51
1 59
1 56
1 52
0 62
0 62
1 55
0 52
1 60
0 53
0 52
1 56
1 53
1 52
0 68
1 89
1 49
1 54
1 73
1 49
0 53
0 53
1 84
0 66
1 54
0 63
1 54
0 49
1 69
0 59
0 49
0 61
1 53
0 76
1 51
0 50
0 56
1 54
1 53
1 62
1 67
1 105
0 54
0 53
1 61
0 70
1 49
0 54
