sex cpp.age
0 50
1 49
1 50
1 54
1 47
0 50
0 57
0 49
1 50
1 53
0 47
0 48
1 53
1 50
1 58
1 49
1 57
0 49
0 46
0 50
1 48
1 49
1 47
1 51
1 48
1 58
1 52
1 50
1 51
0 50
0 47
1 53
1 53
0 57
1 49
1 53
1 50
1 47
0 54
1 52
0 54
0 58
0 48
0 55
1 47
1 55
0 47
1 55
1 48
1 58
0 50
0 58
1 57
0 58
0 47
0 50
1 48
0 48
0 58
0 45
0 51
1 54
1 50
0 53
1 47
0 50
0 50
0 53
0 51
0 47
0 47
0 49
0 49
1 54
0 52
1 48
0 50
1 49
1 55
1 48
1 50
1 63
1 53
1 47
0 66
1 54
0 53
1 47
0 49
1 48
0 49
1 58
0 49
0 47
1 47
1 49
1 51
1 66
0 52
0 49
0 47
1 50
1 52
1 58
1 47
0 48
0 47
1 47
1 58
0 48
1 53
1 57
1 47
0 54
1 62
0 54
1 47
1 48
0 53
0 47
0 55
1 47
1 55
1 48
1 49
1 54
0 58
0 54
1 57
1 46
0 49
0 63
0 52
0 49
1 48
1 47
1 53
0 52
1 54
1 54
1 88
0 53
1 54
1 52
1 66
1 54
1 52
0 54
0 53
0 71
0 55
1 57
1 66
0 49
1 56
0 53
1 59
1 73
1 51
0 63
0 58
0 49
1 66
1 52
1 52
1 101
1 55
1 61
1 64
0 54
0 54
1 71
0 70
0 54
0 53
1 52
1 63
0 61
1 50
0 75
0 63
0 49
1 54
0 59
1 54
0 53
1 53
1 54
0 58
1 54
1 59
1 49
0 53
0 100
1 52
0 68
0 53
0 57
1 50
1 55
0 75
1 57
1 53
0 52
0 73
0 52
1 52
0 46
1 NA
0 54
1 63
0 50
0 53
0 54
1 68
0 52
1 54
0 48
0 54
1 55
0 53
0 55
1 54
1 61
0 64
0 74
1 60
0 63
1 50
0 69
0 61
0 73
1 51
0 68
1 54
1 54
0 61
1 54
1 54
1 53
1 62
1 62
1 62
1 60
0 52
0 55
0 47
0 49
1 48
1 49
0 48
1 52
1 49
0 62
0 49
1 55
1 58
0 50
1 57
1 50
0 58
0 57
0 48
1 49
0 53
1 54
0 47
0 47
0 53
0 58
1 58
1 53
0 57
1 47
1 55
0 47
0 48
0 57
0 51
1 45
1 47
0 48
1 57
0 47
0 47
1 61
0 57
