sex cpp.age
0 49
0 47
0 47
1 55
0 49
1 47
1 47
0 55
1 49
1 50
0 51
1 49
0 53
1 50
0 50
1 54
0 57
0 47
0 57
0 49
0 48
1 47
0 53
0 49
0 47
1 51
1 50
0 58
0 49
0 52
1 55
0 49
1 47
0 49
1 49
0 50
1 52
1 48
0 49
1 47
1 49
0 58
1 58
1 62
1 47
0 47
0 47
1 53
0 48
1 53
1 57
0 46
0 53
1 58
0 57
1 55
0 50
1 53
1 47
0 53
0 52
1 47
1 47
1 48
1 55
1 66
1 58
1 58
1 48
0 47
0 55
1 48
1 58
0 51
1 47
1 47
1 54
1 47
1 49
0 55
0 47
0 52
0 50
0 58
0 54
1 54
0 58
1 49
0 51
0 50
0 55
0 58
0 47
1 48
0 47
1 49
0 47
1 57
1 54
0 58
0 58
1 48
1 50
1 55
1 49
0 48
0 50
1 45
0 63
1 52
1 48
1 57
1 55
1 57
1 50
1 53
1 47
0 50
0 49
1 46
0 50
1 47
1 53
0 49
0 47
1 50
1 53
1 53
0 57
1 52
0 66
1 50
0 48
0 48
1 49
0 54
1 51
0 48
1 63
1 52
0 61
0 52
1 50
0 75
1 56
0 52
0 70
0 48
1 62
0 58
1 75
0 56
0 52
0 78
1 52
1 53
1 52
0 62
1 50
1 54
1 52
0 101
0 53
1 62
1 68
1 59
0 54
1 55
0 52
0 53
1 53
0 49
0 50
0 55
1 53
1 56
0 66
1 54
1 60
0 49
0 63
1 52
0 56
1 52
1 88
0 50
1 50
0 55
0 54
1 61
1 52
1 76
0 53
1 57
1 53
0 53
1 40
1 49
0 60
0 84
0 68
0 49
1 64
0 76
1 53
1 55
0 57
1 66
1 54
0 55
0 70
1 69
0 54
1 66
0 61
1 53
0 55
0 69
1 61
0 88
0 58
0 52
0 67
1 54
0 68
1 50
1 56
1 63
0 55
0 53
1 76
1 54
0 50
0 71
1 55
1 62
1 50
1 54
0 53
1 84
0 63
1 75
1 52
1 53
1 49
0 47
0 48
1 48
0 57
0 48
0 49
0 57
0 45
1 53
0 52
0 54
1 51
1 57
1 57
1 50
0 55
1 54
0 47
0 49
0 50
1 47
1 48
0 53
0 54
1 50
0 47
0 53
1 47
1 58
1 58
0 57
0 47
1 58
0 48
0 50
0 47
1 52
0 54
1 48
1 54
0 54
1 63
0 52
0 62
1 48
1 51
0 54
0 48
0 72
0 52
1 50
1 63
1 60
1 55
1 61
0 52
0 54
0 65
0 53
0 61
1 56
1 98
0 54
1 55
0 54
0 54
0 62
0 54
1 53
1 49
0 66
0 64
1 48
1 54
1 53
1 50
0 51
0 66
0 61
0 50
0 56
1 53
1 54
1 62
0 61
0 52
0 50
1 55
0 61
1 53
1 52
1 53
1 50
1 53
1 56
0 54
1 54
1 72
1 63
0 61
0 57
0 56
0 63
1 55
0 64
0 51
0 68
0 53
1 53
1 52
1 53
1 53
1 53
0 54
0 54
1 55
0 53
0 53
0 52
1 71
1 67
1 62
0 76
0 46
1 50
0 66
1 56
1 60
0 53
0 62
1 54
0 54
1 62
1 59
1 67
1 66
0 53
1 66
0 52
1 53
0 66
1 50
1 48
1 50
0 75
1 69
0 52
1 61
1 53
0 63
1 58
0 40
0 53
0 53
0 63
1 63
1 51
0 50
1 52
1 54
0 55
1 50
1 66
1 50
1 52
0 54
0 53
1 59
0 62
0 62
0 54
0 59
0 49
0 94
1 62
0 56
0 51
0 35
0 51
1 57
0 64
1 52
0 54
1 52
1 61
0 67
1 56
0 75
1 54
1 63
1 46
1 67
1 77
1 54
0 54
0 63
1 46
1 71
1 52
1 60
1 98
0 89
1 63
0 54
1 39
1 61
0 53
1 67
0 53
0 51
1 52
1 NA
1 78
1 57
1 70
0 68
0 52
0 56
1 52
1 62
0 53
1 48
1 54
1 50
0 53
0 53
0 55
1 61
1 53
1 61
0 54
0 53
1 54
1 64
1 52
1 53
1 62
0 78
1 57
0 52
0 56
1 52
0 61
0 50
0 75
0 59
0 57
0 55
1 50
1 61
0 50
1 56
1 68
0 48
1 67
0 63
1 55
1 75
0 59
1 54
1 74
1 54
1 52
1 73
0 52
1 72
1 66
1 54
1 54
1 68
1 90
1 53
1 56
0 55
1 57
1 73
