sex cpp.age
1 58
1 57
1 49
0 50
1 55
0 47
0 50
1 49
1 57
0 49
0 47
1 58
1 47
1 63
0 51
1 49
0 50
0 51
1 50
0 47
0 49
0 47
1 50
1 52
1 53
1 49
0 47
0 52
0 48
1 47
0 57
1 52
1 58
1 47
1 66
0 58
1 48
1 57
1 52
0 47
0 50
1 49
1 45
0 52
1 50
0 55
1 47
1 47
0 53
1 47
1 58
0 50
0 47
1 53
1 57
1 53
0 48
0 49
0 53
0 57
1 51
0 55
0 52
0 49
0 53
1 50
1 50
0 47
0 57
0 48
0 48
1 54
0 49
0 53
1 54
0 49
1 58
0 47
0 47
1 49
0 48
0 45
1 55
1 57
0 53
1 47
0 63
0 50
0 57
1 50
0 48
1 49
0 54
1 52
0 58
0 48
0 47
1 49
1 53
1 55
1 54
0 53
0 55
1 49
1 58
1 51
1 53
1 47
0 50
0 49
1 48
1 53
0 50
0 57
0 58
1 50
0 47
0 57
1 55
0 48
1 48
0 58
1 48
1 57
0 49
0 55
0 47
1 58
0 49
0 50
0 58
0 58
0 47
1 53
0 49
1 47
0 56
1 54
0 54
1 64
0 53
0 61
0 54
1 61
1 49
0 63
0 90
1 62
0 60
0 56
1 52
0 58
0 73
0 62
1 52
1 56
1 52
0 54
1 52
0 53
0 54
0 62
1 60
0 101
0 61
1 63
0 53
1 48
1 71
1 57
0 69
0 50
0 59
1 52
0 62
0 55
0 57
1 58
0 57
1 55
1 52
1 53
1 53
1 54
1 59
0 62
0 63
1 63
1 63
1 55
1 61
1 62
0 54
1 62
1 67
1 54
0 52
0 63
1 51
0 53
1 62
1 65
1 52
1 66
1 67
1 89
0 70
1 62
1 57
1 75
0 69
1 54
1 66
1 62
0 53
0 56
1 54
1 53
0 63
1 53
1 54
1 88
0 52
1 56
0 69
1 54
1 53
1 55
0 53
1 51
1 71
1 62
0 52
1 61
0 53
1 50
1 53
0 52
1 57
0 48
0 84
0 54
1 48
1 54
1 58
0 52
0 51
1 55
1 47
1 48
1 55
1 47
1 51
1 57
1 48
0 47
1 54
0 47
1 48
0 49
0 48
1 48
0 58
1 53
1 47
0 54
0 52
0 66
1 54
0 47
0 54
0 54
0 55
1 47
0 57
1 48
1 50
0 54
0 49
1 48
1 47
1 49
1 62
0 50
1 46
