sex cpp.age
0 47
1 51
0 57
1 53
1 57
1 48
1 58
1 49
0 49
1 49
1 49
1 47
1 58
0 57
0 47
1 53
0 48
0 48
0 58
0 54
0 50
1 49
1 53
1 50
1 55
0 49
0 49
0 58
0 54
0 47
0 57
0 49
1 47
1 51
0 50
1 51
0 54
1 47
0 47
0 53
1 57
0 50
0 50
1 54
1 47
1 54
0 49
0 47
1 53
0 57
0 57
1 66
0 50
0 48
0 47
1 50
0 47
0 57
0 51
1 48
1 53
1 49
0 47
0 49
0 48
1 55
1 57
1 55
1 52
0 55
0 52
1 48
1 54
0 49
1 49
0 49
1 52
1 49
0 58
1 48
1 48
1 50
0 63
0 53
0 47
0 48
1 48
1 57
0 52
1 58
0 50
1 57
0 48
1 62
1 47
1 48
0 48
0 54
0 47
1 55
1 48
1 47
1 47
1 48
0 58
0 49
0 57
0 51
1 47
0 49
1 55
1 58
0 52
1 49
1 47
0 50
0 58
1 49
0 47
0 50
0 48
1 63
0 55
1 50
1 50
0 48
0 49
0 52
1 47
0 58
1 58
0 54
0 53
0 52
1 53
1 57
0 51
1 51
0 66
0 57
1 62
1 63
0 62
1 51
1 76
0 63
0 53
0 63
0 62
1 61
0 50
1 61
0 53
0 55
1 53
1 59
1 54
0 52
1 62
1 63
0 69
0 70
0 68
1 77
0 68
1 50
1 56
1 56
1 62
1 61
0 53
1 60
0 62
0 56
1 57
1 98
0 58
1 53
0 55
0 61
1 55
0 54
0 62
1 52
1 64
0 63
1 54
0 54
0 52
1 56
1 63
1 52
0 98
0 54
1 90
1 66
0 54
1 53
0 98
1 59
1 73
0 52
1 54
0 69
0 62
1 53
0 54
1 64
1 48
1 54
1 63
0 63
0 51
1 53
1 61
1 54
0 48
1 52
1 50
1 49
0 53
1 78
0 101
1 71
0 49
0 49
1 61
0 55
0 52
1 49
0 53
0 54
1 57
1 51
0 55
0 73
0 57
0 50
0 53
0 51
1 48
0 62
1 47
0 55
0 47
1 50
1 50
0 47
0 48
1 58
1 54
0 50
0 52
0 53
0 66
1 57
1 55
1 57
1 47
0 58
1 47
1 47
1 47
0 47
0 55
0 55
1 54
1 47
1 48
1 49
1 50
1 58
0 47
1 50
