sex cpp.age
0 49
0 50
0 49
1 48
0 47
1 49
1 53
0 53
0 54
0 55
1 48
1 47
0 48
0 52
0 52
1 55
1 57
1 57
1 48
0 49
0 47
1 49
1 50
1 47
0 47
0 51
0 50
1 54
0 47
1 50
1 53
1 47
0 50
1 57
0 47
1 47
1 57
0 52
1 50
0 58
1 47
1 48
1 58
1 53
0 50
0 53
0 49
1 53
0 49
0 54
0 47
1 49
0 54
1 58
1 47
0 50
1 53
1 49
0 63
1 58
1 49
1 48
1 50
0 57
0 53
1 49
1 54
0 53
1 54
1 57
1 45
1 58
1 63
1 53
0 48
1 55
0 47
1 48
1 47
0 55
1 55
1 49
1 47
0 47
1 46
0 57
1 52
0 52
1 66
1 52
0 52
0 48
0 47
0 57
1 47
0 54
0 45
1 58
0 47
1 48
1 57
0 47
0 50
0 55
0 48
0 47
0 57
0 55
0 49
1 49
1 51
0 49
0 51
1 48
1 58
0 58
1 54
1 48
0 66
0 49
0 47
0 49
0 47
1 50
0 48
1 47
0 50
1 57
1 49
0 48
1 62
0 57
1 54
1 53
0 58
1 55
0 53
0 62
0 45
0 61
1 90
0 49
0 92
1 63
1 73
0 63
1 54
0 53
1 59
1 66
0 54
1 62
0 70
1 50
0 63
0 62
1 52
1 53
1 53
1 52
0 84
0 74
1 53
0 53
1 54
1 53
1 101
0 78
1 53
0 68
1 54
1 55
0 54
0 50
0 53
1 60
1 60
1 49
0 61
1 40
0 59
1 53
0 50
0 68
0 52
0 53
0 55
0 54
0 68
0 58
0 56
1 56
0 63
0 52
0 54
1 55
0 52
0 52
1 54
0 59
1 57
1 54
1 62
0 54
1 52
1 62
0 53
0 68
0 52
0 55
1 53
0 70
0 52
0 51
1 51
0 48
0 59
0 52
0 55
0 71
1 54
0 58
0 66
1 67
0 54
0 51
0 58
0 67
1 72
0 53
1 49
0 54
1 61
0 63
0 57
0 50
0 68
1 54
0 61
0 55
0 54
0 53
0 98
0 53
0 47
0 53
0 58
1 54
0 58
0 47
1 47
0 55
