sex cpp.age
0 49
1 53
1 50
0 50
0 48
1 50
0 47
0 47
0 49
1 57
1 52
0 58
0 54
1 50
1 58
1 58
1 53
1 58
0 57
0 66
1 47
0 53
1 49
0 48
1 50
1 58
0 48
1 47
0 51
1 48
1 47
0 49
1 50
0 55
0 49
1 49
1 47
1 48
0 48
0 58
1 50
0 47
0 48
1 57
1 52
1 55
1 55
0 58
1 63
0 47
0 58
0 48
0 63
0 54
1 48
0 47
1 55
0 55
1 53
0 54
1 54
1 50
0 57
1 48
0 49
0 47
1 53
1 53
1 57
0 47
0 50
1 50
0 50
0 49
0 47
1 49
0 58
1 49
0 57
1 53
1 51
1 66
1 54
0 47
0 52
0 62
0 46
1 57
1 48
0 49
1 55
1 48
1 47
0 50
0 53
1 55
1 48
0 47
0 47
0 48
1 49
0 53
1 47
1 57
1 52
1 54
1 47
1 45
0 51
0 50
0 49
1 47
1 50
1 58
1 58
1 49
0 51
0 52
0 57
1 54
1 47
0 53
0 54
0 55
1 47
0 52
1 57
0 47
0 47
1 47
1 58
1 46
0 47
1 47
0 48
1 62
1 52
1 48
0 59
0 50
0 71
1 61
0 49
1 51
0 61
0 57
1 54
0 60
1 51
1 53
0 54
1 52
0 54
1 54
1 57
0 53
1 52
1 NA
1 54
1 54
1 70
0 73
0 62
0 54
1 57
1 52
0 60
1 53
1 89
1 54
1 61
1 52
1 57
1 62
0 54
0 61
0 64
0 68
1 54
0 60
1 56
1 53
1 75
0 75
1 54
0 61
0 49
0 48
0 55
1 59
0 65
0 62
0 63
1 49
1 46
0 68
1 54
1 53
1 92
0 56
1 49
1 54
1 63
0 75
1 54
0 68
0 56
1 52
0 55
0 98
1 53
1 70
1 61
0 75
0 67
1 61
0 52
1 54
0 50
1 60
1 56
1 53
1 52
1 52
0 73
1 52
1 54
1 60
1 56
0 62
1 77
0 62
0 54
1 75
0 62
0 53
0 62
1 64
0 54
1 74
1 53
0 53
0 62
1 50
1 48
1 52
0 50
1 51
1 49
0 58
1 54
0 55
0 49
1 49
0 47
0 50
0 54
0 47
0 57
1 53
0 50
0 55
0 58
1 47
1 58
1 55
0 53
1 47
1 47
0 48
1 49
0 47
1 47
0 53
0 49
0 49
0 57
1 51
0 48
1 48
0 45
0 49
1 54
0 52
1 49
1 54
0 50
1 48
1 53
0 57
0 52
1 62
1 57
1 52
0 54
0 67
1 45
1 54
0 53
0 60
0 51
0 53
0 53
0 40
0 53
1 53
1 52
0 59
0 52
1 68
1 61
1 75
0 52
1 57
0 98
0 52
0 64
1 49
0 53
1 52
0 66
0 51
1 53
0 54
0 68
1 52
1 61
0 56
0 53
0 52
1 53
1 50
1 61
0 49
0 53
1 61
0 61
1 53
0 54
0 53
1 55
1 61
1 66
1 54
0 57
0 53
1 57
0 53
1 63
1 52
1 63
1 50
1 52
0 54
1 50
1 59
0 54
1 62
0 66
1 52
0 62
0 52
1 61
0 45
0 69
1 49
0 48
0 56
0 55
1 39
1 NA
0 50
1 65
1 53
0 63
1 52
0 74
0 56
0 54
0 56
1 58
1 52
0 59
0 100
0 50
1 54
1 49
1 56
1 69
0 52
1 73
1 68
1 105
1 53
1 48
0 57
1 50
1 84
1 62
0 57
0 51
1 63
1 68
0 67
1 61
0 53
1 66
1 57
1 49
0 53
1 NA
1 46
0 73
0 61
0 61
0 51
0 84
0 66
1 52
1 50
1 67
1 94
1 98
0 54
0 52
1 54
1 45
0 59
0 62
0 64
1 59
1 54
0 52
0 54
0 52
0 66
1 73
1 53
1 52
1 54
0 63
0 68
0 53
1 55
1 53
1 50
1 54
1 73
0 53
1 48
1 60
1 49
1 56
0 53
0 49
0 48
0 62
0 66
1 53
0 69
0 90
0 66
0 73
0 61
1 66
0 76
0 58
1 50
1 54
0 74
0 50
1 63
0 55
0 76
1 59
0 70
0 50
0 67
1 71
0 63
0 63
0 52
0 54
1 50
1 55
0 49
1 74
0 53
0 50
1 88
0 54
1 51
1 101
0 61
1 75
0 53
1 56
1 61
0 50
0 61
1 54
1 75
1 52
1 51
0 53
0 63
0 54
0 89
1 52
0 72
1 53
0 60
0 54
1 61
1 61
0 78
0 52
1 50
0 69
0 57
1 54
1 54
1 35
0 54
0 49
1 61
1 90
1 66
0 63
1 53
1 68
1 75
0 54
1 57
1 53
0 54
1 44
0 49
0 92
0 71
0 75
0 69
0 55
0 54
1 54
1 46
0 52
0 55
0 NA
0 52
1 62
1 52
1 66
0 48
0 55
1 71
1 61
0 75
0 54
0 52
1 57
0 55
0 53
1 53
1 61
0 54
1 56
0 54
1 69
0 46
1 61
0 63
1 53
0 68
1 65
0 58
0 52
1 66
1 84
0 54
0 57
1 53
0 49
1 53
1 58
1 54
1 55
0 50
1 62
0 54
0 46
1 48
0 56
1 53
1 54
1 55
0 54
0 68
0 52
0 52
1 62
0 53
1 53
1 60
1 55
0 54
1 50
1 67
0 54
0 52
1 73
0 48
0 53
0 56
0 55
1 64
1 52
1 54
0 52
1 59
1 54
1 56
1 60
1 63
1 52
0 48
0 69
0 54
1 62
0 56
1 66
1 62
1 52
1 51
0 54
0 63
1 54
1 53
1 66
1 53
1 48
1 54
0 54
0 76
1 54
1 54
1 45
1 53
1 53
1 63
0 55
1 55
0 66
1 53
1 58
0 51
0 57
0 54
0 54
1 50
1 57
1 51
1 57
0 63
0 50
1 55
0 101
0 55
1 49
0 54
1 74
0 63
1 53
1 55
1 62
0 50
1 77
0 50
1 53
1 53
1 52
1 88
1 63
0 57
1 57
0 49
0 53
0 54
0 52
1 63
1 53
0 53
1 51
0 61
1 53
1 63
0 54
1 62
0 54
0 57
1 66
0 64
1 60
0 63
0 57
0 54
1 53
0 67
0 59
1 54
0 52
0 51
0 61
0 50
0 52
0 61
1 50
0 53
0 52
0 53
1 50
1 56
0 53
0 52
0 60
0 68
0 46
0 101
1 54
0 77
1 57
0 51
1 63
0 53
0 53
0 67
1 63
0 53
0 53
0 55
0 52
0 55
0 55
1 66
0 88
0 68
1 62
0 71
0 63
1 88
1 59
0 59
1 54
0 48
1 53
0 54
0 57
0 53
1 54
0 55
0 68
1 51
1 52
0 54
1 54
1 48
1 67
1 60
1 72
0 54
0 67
1 43
1 56
0 48
0 61
1 55
0 50
0 52
0 53
0 52
0 52
1 61
1 56
1 75
0 53
1 63
0 52
1 51
0 70
0 49
0 62
1 55
1 63
0 62
0 56
1 76
1 55
1 55
1 53
0 54
1 76
0 59
1 71
0 62
0 56
1 52
0 61
0 61
0 53
1 61
1 55
0 52
0 50
1 54
1 52
0 35
0 54
1 63
1 60
0 73
0 53
0 54
0 66
1 72
0 52
0 53
0 53
1 77
1 50
0 51
1 54
0 70
1 54
1 67
1 55
1 40
0 57
0 75
1 78
1 54
0 54
1 54
1 52
0 62
1 62
1 56
1 49
0 84
0 61
0 75
1 49
1 65
0 63
1 61
0 52
1 54
1 101
1 62
1 98
1 58
0 53
1 52
0 53
0 56
1 49
0 61
1 53
0 61
0 55
0 50
1 51
0 55
1 75
0 55
1 68
0 69
1 53
0 53
0 63
1 56
0 61
0 49
1 54
0 54
0 52
0 54
0 63
1 75
1 88
1 62
1 52
1 51
1 66
0 65
0 50
0 60
0 54
0 74
0 54
0 60
0 57
0 48
0 66
1 52
1 74
1 52
1 54
1 63
1 68
1 53
0 75
1 48
1 52
1 53
0 49
1 50
1 56
1 69
1 69
0 52
1 98
1 53
0 98
0 58
1 64
0 61
1 48
1 48
1 54
1 52
1 58
0 50
0 51
0 55
1 67
0 53
1 62
1 54
1 67
1 101
1 59
1 63
0 63
0 61
0 52
1 57
1 53
0 72
1 53
0 54
1 54
0 56
1 49
0 70
1 52
0 60
0 61
0 50
0 54
0 NA
0 58
1 63
1 63
1 54
1 54
0 53
0 62
0 66
0 53
1 54
1 48
1 55
0 53
1 51
0 53
0 73
0 54
0 53
0 70
1 52
1 52
1 53
0 59
1 55
1 50
0 55
0 60
0 45
1 61
1 53
0 59
0 54
0 56
1 52
0 62
0 69
1 54
0 52
1 52
0 60
0 94
0 71
1 59
0 54
0 45
1 50
1 50
1 68
0 58
0 53
0 55
0 65
0 53
0 43
1 56
0 54
1 60
1 52
1 53
1 66
0 78
1 55
0 51
1 49
0 52
1 52
0 61
0 77
0 68
0 58
0 63
1 66
1 53
0 68
1 53
1 53
1 66
1 67
0 61
1 69
1 56
0 56
1 53
1 76
0 53
1 52
0 52
1 63
1 68
0 53
1 64
1 100
1 54
1 56
0 53
0 54
0 50
1 62
1 61
1 61
1 59
1 69
1 53
1 60
0 68
1 53
1 52
1 50
0 66
1 60
1 52
0 49
0 75
0 53
0 59
0 52
0 60
0 52
0 52
0 44
1 55
1 63
0 56
1 57
0 54
1 59
0 52
1 53
1 69
0 67
1 58
1 49
1 60
1 54
0 64
0 52
1 70
0 63
0 55
1 54
1 61
0 50
1 68
1 71
0 63
0 66
0 88
0 54
0 56
0 62
1 50
0 61
1 73
1 70
0 49
0 78
1 54
0 52
0 53
1 54
0 53
1 64
0 68
0 52
