sex cpp.age
1 55
1 47
1 49
0 49
0 50
1 47
1 47
1 55
1 49
1 53
0 47
0 48
0 55
0 49
0 58
1 57
0 48
1 54
0 49
0 57
0 55
0 53
0 51
0 55
0 48
1 52
1 48
1 48
0 54
1 50
1 53
0 63
1 50
0 48
1 57
0 50
1 52
0 54
0 47
0 51
0 48
1 47
0 57
1 48
1 49
0 50
1 57
1 50
1 47
0 47
0 58
1 48
0 47
1 54
1 50
0 47
1 63
1 47
1 58
1 47
1 62
1 57
0 48
0 52
1 49
1 54
1 48
0 58
1 47
1 50
1 57
0 66
0 55
0 47
1 48
1 51
1 51
0 57
0 47
0 47
1 48
1 51
1 54
1 50
0 48
0 58
0 50
1 53
1 53
0 48
0 54
0 48
1 49
1 47
1 53
1 57
1 53
0 50
1 58
1 58
1 49
0 52
1 48
0 57
0 62
0 49
1 57
1 55
0 50
1 58
0 47
0 50
0 54
1 54
0 58
0 47
0 53
0 55
0 49
0 50
0 47
0 53
0 57
0 58
1 48
0 50
0 58
0 52
0 49
1 55
0 49
1 47
1 47
0 74
1 48
1 49
1 54
0 61
0 50
1 56
1 49
0 62
0 56
1 62
1 51
1 59
0 54
0 68
1 84
1 53
0 53
1 50
0 58
1 68
1 59
0 57
0 56
0 54
0 53
0 53
1 71
1 78
0 51
0 66
1 66
0 57
0 69
0 53
0 100
0 48
0 54
0 54
0 54
0 56
1 69
1 62
0 52
0 49
0 50
0 49
0 68
1 62
0 52
1 56
0 54
0 53
1 77
1 NA
1 59
0 53
1 53
0 54
1 62
0 51
0 67
1 58
0 76
0 61
1 51
0 52
0 64
1 52
0 66
1 66
1 52
1 66
1 54
0 51
0 53
0 68
1 65
1 89
0 53
1 62
0 71
1 53
0 56
1 54
0 51
1 53
0 56
0 61
1 63
1 55
1 59
1 63
1 53
1 69
1 69
1 56
1 57
1 48
1 48
1 55
1 49
0 76
1 50
0 47
1 66
1 47
0 57
0 52
1 55
0 49
1 58
0 47
0 53
0 51
0 47
1 49
0 52
0 47
1 50
1 50
1 49
1 48
1 52
0 49
1 47
0 49
1 58
0 48
1 54
0 49
1 49
0 49
0 54
1 55
1 50
1 53
0 47
1 49
0 50
1 58
1 47
1 52
0 47
1 47
1 54
0 57
1 53
0 53
1 58
1 53
1 59
0 53
1 58
1 75
0 68
1 52
0 50
0 53
0 63
1 52
1 56
0 73
1 59
0 55
0 63
0 50
0 63
1 73
0 56
1 52
0 75
1 51
0 88
0 55
1 61
0 50
1 88
0 58
0 52
0 63
1 54
0 78
0 52
1 52
1 72
0 66
1 49
1 49
0 53
0 56
0 58
1 60
1 101
0 56
0 54
0 50
1 69
0 52
1 61
0 52
1 98
1 70
0 53
0 48
0 54
0 62
1 60
0 56
1 52
1 75
1 55
1 54
0 50
1 53
1 52
1 48
0 54
1 53
0 50
0 54
1 53
1 48
1 63
1 52
1 52
1 58
1 62
0 59
1 57
0 54
0 52
1 67
1 57
1 61
1 54
1 73
1 52
1 52
1 49
0 53
1 52
0 75
1 62
0 55
0 54
1 54
1 60
1 98
1 48
1 54
1 49
1 55
0 51
0 77
0 75
1 57
0 63
0 75
1 49
1 52
1 54
1 54
1 55
1 51
0 61
0 55
1 52
0 53
0 52
0 67
0 58
1 72
0 60
1 67
1 63
1 54
0 54
0 57
1 70
1 56
1 55
0 75
1 53
0 69
0 59
1 54
1 61
1 54
1 75
0 62
0 60
0 53
1 54
0 54
0 65
0 53
0 64
1 50
1 53
1 62
0 60
1 74
0 52
0 56
1 53
1 101
1 71
0 70
1 52
1 75
0 53
1 73
0 55
1 52
0 53
1 51
1 49
0 62
0 53
1 63
1 54
1 67
1 52
1 61
0 50
1 64
0 56
0 53
1 52
1 61
1 53
0 53
0 62
0 55
0 52
1 51
1 53
0 50
1 56
1 57
1 51
0 54
0 69
0 67
0 53
1 67
0 55
1 54
0 61
1 53
0 63
1 53
1 56
0 NA
0 62
1 56
1 52
0 64
1 61
1 66
0 63
0 66
0 54
1 66
0 68
0 68
1 62
1 100
0 49
1 94
1 60
0 49
0 55
0 52
1 54
1 52
