sex cpp.age
1 63
1 53
0 47
1 57
1 58
1 58
0 58
0 47
0 54
1 47
1 47
1 48
1 48
0 50
1 47
0 47
0 48
1 51
0 50
1 48
1 58
0 47
0 48
1 54
0 53
1 48
1 55
1 48
1 47
1 52
1 48
0 57
0 50
0 50
0 47
0 47
1 50
0 47
0 48
1 54
1 48
0 51
0 49
0 52
1 57
0 51
0 54
1 50
0 55
0 49
1 58
0 52
1 54
0 58
1 47
1 52
1 52
0 58
1 47
1 47
1 53
0 49
1 47
0 49
0 48
0 47
1 47
0 55
1 57
0 47
0 57
1 49
1 53
0 55
0 49
0 48
0 47
1 46
0 50
1 51
1 58
0 57
0 62
0 49
1 55
1 55
1 49
1 55
0 52
0 53
0 57
1 53
0 50
0 53
1 45
1 47
1 53
1 47
0 57
0 48
1 49
0 49
0 50
1 53
1 50
1 49
0 46
0 47
1 58
0 54
1 49
1 62
0 58
1 53
1 51
0 54
0 50
1 50
0 57
1 47
0 48
0 48
1 52
1 57
0 54
1 48
0 55
1 49
1 47
1 49
0 58
1 50
1 48
0 49
1 54
1 48
0 53
1 47
1 51
0 54
0 55
0 60
1 52
1 67
1 69
0 68
1 66
0 55
0 54
1 55
0 68
1 54
1 61
1 88
1 49
1 55
1 56
1 52
1 67
1 63
0 52
1 61
0 49
1 75
1 49
0 66
0 60
1 55
0 54
0 61
1 92
1 48
1 98
1 65
1 53
0 54
1 73
0 74
1 63
0 68
1 52
1 52
1 52
0 35
0 63
1 53
0 60
1 63
0 53
1 69
0 56
1 55
0 54
1 35
0 54
1 66
0 66
1 57
0 54
0 54
0 53
0 69
0 59
0 60
0 52
0 56
1 60
1 53
0 62
1 57
1 73
0 54
1 69
1 55
1 75
1 76
0 NA
1 52
0 52
0 50
0 54
0 49
0 52
1 52
0 63
0 61
1 54
0 70
1 54
0 73
0 48
0 101
1 55
1 55
1 56
0 53
0 55
1 54
1 50
1 49
0 65
1 74
0 57
1 63
0 48
1 49
0 47
1 55
0 49
1 50
0 49
0 66
1 66
1 57
0 53
0 47
0 50
0 57
1 54
1 47
0 47
0 63
0 49
1 57
1 50
0 53
0 51
0 53
1 55
1 49
1 50
1 57
1 58
1 53
0 52
0 58
0 49
0 48
1 47
0 47
1 48
1 49
0 52
0 58
1 58
1 54
0 55
0 47
0 50
1 50
0 47
0 46
1 54
1 53
0 55
0 76
0 75
0 69
0 63
1 53
0 56
0 45
1 53
0 52
0 55
0 50
0 54
0 57
0 54
0 59
0 54
0 57
0 50
1 53
1 66
0 73
0 101
0 51
0 53
0 60
1 69
1 63
1 55
0 53
1 67
0 53
1 49
0 92
1 63
0 43
1 53
0 48
0 66
0 54
1 89
1 75
0 54
1 66
0 49
1 105
1 50
1 51
0 52
1 68
1 50
0 62
0 62
0 56
0 61
1 54
1 50
0 55
1 66
1 88
1 62
1 52
1 98
0 50
1 62
1 53
1 61
1 63
1 54
0 58
1 60
0 88
0 53
0 54
1 57
1 88
0 61
0 69
0 52
0 54
1 53
1 50
0 65
0 53
0 53
0 52
0 71
0 NA
1 61
0 45
1 53
0 52
1 50
0 68
0 77
0 62
0 63
1 70
0 55
1 61
1 51
1 54
1 53
0 68
0 62
0 63
0 61
1 52
1 56
1 56
1 62
0 56
0 54
0 53
0 61
0 54
