sex cpp.age
1 47
0 55
1 49
0 47
0 50
0 53
1 48
1 49
1 48
1 50
0 55
1 54
0 58
0 57
1 48
0 47
1 50
0 48
1 48
0 49
1 57
1 54
0 47
0 58
0 54
0 62
0 58
0 58
0 51
0 48
0 54
0 54
0 47
1 58
0 49
1 53
0 50
0 57
1 58
1 55
1 48
1 55
1 57
0 53
0 47
0 47
0 47
1 50
0 52
1 53
0 58
0 55
1 53
1 47
0 57
1 47
0 48
1 47
1 47
1 49
0 57
1 57
1 52
1 57
1 52
1 52
0 49
1 51
1 54
1 55
1 47
1 48
1 58
1 66
1 50
1 51
0 58
0 49
0 47
0 49
0 54
1 48
1 50
1 62
0 48
1 47
1 47
0 47
1 57
0 48
0 48
0 54
1 53
1 49
0 47
0 47
1 47
1 54
0 49
0 47
1 47
0 50
0 48
0 57
1 49
1 53
0 53
1 49
1 51
0 47
1 50
0 53
1 47
1 50
1 48
0 51
1 49
1 57
0 47
0 55
0 66
0 49
1 58
1 47
0 55
0 57
1 49
1 47
0 47
1 49
0 48
1 54
1 47
0 68
0 52
0 50
1 60
1 68
0 53
1 57
1 49
0 53
0 57
1 63
1 52
1 52
0 59
1 54
1 69
1 54
1 53
0 56
0 53
1 62
0 60
1 61
1 66
0 53
1 58
1 63
1 66
0 56
1 54
1 101
1 55
1 52
1 61
0 56
0 52
0 76
0 75
0 53
1 56
0 53
0 55
1 65
0 54
1 54
0 56
0 61
1 88
0 73
0 71
0 62
1 61
0 59
1 69
1 54
1 62
0 54
0 75
1 52
1 63
1 74
1 54
1 51
1 66
1 54
1 52
1 77
0 67
0 53
1 69
0 63
1 59
1 54
1 55
1 54
0 54
0 55
1 75
0 53
1 57
1 74
0 68
0 66
0 63
0 53
1 52
0 89
1 60
0 55
0 77
1 67
0 48
0 65
0 52
1 54
0 98
0 56
0 57
1 52
1 50
0 71
1 56
1 61
0 54
1 47
0 49
0 49
1 57
1 58
0 47
0 53
0 50
0 51
0 49
0 50
1 53
0 48
0 47
1 49
0 57
0 50
1 53
0 50
0 52
1 50
1 48
0 52
0 52
0 63
1 58
1 47
0 50
1 50
1 55
1 48
0 50
1 48
1 58
0 49
1 53
1 52
1 54
0 50
1 63
1 58
1 54
0 48
0 58
0 49
1 55
0 63
0 75
1 75
0 52
1 50
0 52
0 52
0 69
0 54
0 56
1 75
0 54
0 55
0 63
0 53
1 53
1 52
0 56
1 58
1 50
1 49
0 92
0 53
1 56
0 61
0 54
0 53
0 54
0 50
0 53
1 59
1 60
0 59
1 74
0 49
1 52
0 72
0 54
0 54
1 63
1 52
0 53
1 53
0 52
1 53
1 53
1 48
0 61
0 54
1 54
1 64
1 56
1 98
1 72
0 53
1 53
0 55
0 61
1 61
0 53
1 60
0 59
1 75
1 55
0 61
1 56
0 88
1 98
1 56
1 66
0 52
1 53
1 52
1 63
0 63
0 60
0 59
0 53
0 53
0 52
0 61
1 63
1 59
0 75
1 52
0 70
1 54
1 63
0 53
1 55
0 49
0 49
0 68
1 65
0 73
1 54
1 71
0 57
1 49
0 62
1 53
1 50
0 52
0 50
1 53
1 62
0 NA
0 53
1 53
0 75
1 55
0 54
0 57
1 51
0 77
0 60
0 48
0 52
0 55
1 50
1 51
1 57
1 68
0 60
0 70
1 53
1 61
0 64
0 57
0 75
1 101
0 61
0 66
1 52
1 63
1 70
0 61
0 54
1 54
0 61
0 63
0 52
0 52
1 48
1 57
1 53
1 51
0 75
1 57
0 54
0 56
1 53
0 63
1 73
0 53
0 54
0 67
1 60
0 63
0 49
1 52
1 53
0 66
0 69
0 55
1 55
1 62
0 53
0 53
0 58
0 84
0 58
1 49
1 53
0 51
1 66
0 53
0 49
1 54
1 65
1 69
0 53
1 66
1 53
1 76
1 69
1 55
1 52
1 58
1 54
0 49
1 57
1 64
0 53
0 51
0 61
1 66
0 52
0 54
1 61
0 56
1 53
0 54
1 62
1 53
1 61
0 49
0 68
0 60
0 53
0 57
0 84
1 54
1 50
0 58
1 76
0 62
0 50
0 53
0 66
0 53
1 51
1 88
0 61
0 52
0 54
1 50
1 54
1 56
0 55
1 68
1 54
0 88
0 66
1 54
0 50
1 61
0 60
0 56
1 53
1 63
0 63
0 54
1 63
1 61
1 61
0 68
1 100
1 56
0 54
0 73
0 54
0 63
0 53
1 49
1 59
1 76
1 53
0 54
0 76
1 48
0 63
1 52
1 88
1 68
1 51
1 68
0 53
0 50
0 54
1 54
0 53
1 61
0 54
0 100
1 62
1 62
0 63
1 53
0 53
0 54
1 88
0 52
0 68
0 65
0 61
1 55
0 53
0 54
1 54
1 NA
1 75
0 54
1 63
1 52
0 68
1 61
1 63
1 61
0 53
1 52
0 50
1 48
0 57
0 49
1 73
0 69
0 55
0 52
0 48
0 52
0 52
1 55
1 63
0 69
1 56
0 57
1 61
1 54
0 66
0 52
1 54
1 53
1 64
1 53
0 72
0 62
1 61
0 51
1 57
1 55
1 53
1 53
0 53
1 70
1 55
1 69
0 56
1 52
1 54
1 54
0 60
1 52
1 75
0 54
0 55
0 52
1 59
1 59
1 52
0 71
1 53
0 53
1 61
0 74
1 55
1 66
1 61
1 77
1 56
1 62
0 49
0 53
1 54
0 55
1 61
0 59
1 54
0 55
1 62
0 52
0 70
1 54
1 50
0 90
1 49
1 58
0 62
0 67
0 53
0 55
1 49
1 73
0 53
0 62
1 70
1 63
0 57
0 66
0 76
0 101
1 54
0 52
1 57
0 68
1 53
1 54
0 74
1 51
0 52
0 54
1 63
0 54
0 53
0 52
1 68
0 57
1 75
0 54
0 51
0 65
1 53
0 61
0 54
0 63
1 52
0 54
1 54
1 63
1 53
1 53
1 73
1 52
1 55
1 68
1 NA
0 62
0 49
0 63
1 53
0 57
0 78
1 50
0 54
1 66
0 56
0 56
1 60
0 52
0 61
1 52
1 59
0 52
1 56
0 53
