sex cpp.age
0 54
0 47
0 48
1 57
1 48
1 47
0 54
0 47
1 49
1 57
0 48
1 50
0 47
1 50
0 58
1 48
1 51
1 58
1 49
1 50
0 52
1 53
1 49
1 49
0 50
1 49
1 47
1 58
0 58
0 52
1 51
1 58
0 50
1 47
0 49
1 48
1 52
1 47
0 47
1 58
0 47
0 49
1 48
1 49
1 48
0 58
0 58
0 55
1 48
0 58
1 48
1 55
0 47
1 52
0 47
0 51
0 49
1 47
0 49
0 63
1 50
1 48
1 53
1 49
0 52
1 54
0 49
1 58
1 62
1 50
0 57
1 48
1 58
0 50
1 55
0 58
1 49
0 48
1 55
1 49
1 53
0 57
0 49
0 49
0 47
0 57
1 50
0 57
1 63
0 57
0 50
0 47
0 49
0 47
0 48
1 55
0 47
1 57
0 53
0 48
1 55
1 47
0 50
1 47
0 55
0 55
0 47
0 48
1 54
1 47
1 57
1 48
1 57
0 49
1 58
0 48
1 52
1 53
0 57
0 53
0 51
1 50
0 53
1 47
1 47
1 55
1 66
0 50
1 50
1 53
1 53
0 47
1 47
0 69
0 48
0 70
1 75
0 78
0 53
1 55
1 67
1 57
1 54
0 54
0 55
0 61
1 48
1 55
1 66
0 54
1 55
1 55
1 50
1 59
1 74
1 54
0 52
0 70
1 63
1 98
1 67
1 56
0 55
1 50
0 74
1 49
1 63
1 52
0 60
0 73
0 51
1 56
0 52
0 54
1 78
1 49
0 52
1 71
1 74
0 48
0 54
0 68
0 52
0 56
0 63
0 54
0 68
0 68
0 59
0 75
1 56
1 50
0 54
0 54
1 62
1 98
1 70
1 52
1 61
0 61
1 66
1 53
0 74
0 49
1 68
0 56
0 53
0 61
1 63
1 69
1 105
1 64
0 71
0 49
1 53
1 68
0 55
1 57
0 66
1 49
0 56
0 53
0 63
1 60
0 70
0 77
0 53
1 53
0 52
1 51
0 53
0 58
0 59
0 54
1 77
1 61
1 52
0 55
1 54
1 52
0 47
0 47
1 47
0 47
1 50
1 53
1 57
1 47
0 48
0 66
1 47
0 53
1 58
0 62
0 50
1 47
0 54
0 54
0 50
0 55
1 48
0 49
0 50
0 57
1 54
0 58
0 49
1 53
0 48
1 49
1 54
0 52
0 52
0 49
1 57
1 51
1 47
0 53
0 61
0 50
0 51
1 54
0 54
0 50
0 53
1 61
1 67
1 54
0 55
1 59
1 64
0 67
0 49
0 54
1 53
1 53
0 73
0 59
0 54
1 53
1 52
1 48
0 68
0 54
1 65
0 59
1 63
1 54
1 59
1 63
0 54
0 73
1 57
1 66
1 61
1 62
0 51
0 54
1 53
0 48
0 51
0 69
0 55
0 62
0 76
0 88
1 53
0 57
0 63
0 53
0 62
0 55
1 57
1 88
1 64
1 66
0 61
0 62
0 61
0 61
0 54
1 52
0 56
1 48
0 60
1 61
0 61
0 50
1 74
0 53
0 60
0 56
0 50
1 60
0 56
1 50
0 58
1 52
0 55
1 54
1 53
0 63
1 54
0 67
1 55
0 61
1 52
1 NA
1 54
0 66
0 53
0 62
0 53
1 59
0 54
1 72
0 53
0 52
0 52
1 67
1 63
1 53
1 53
1 54
0 66
0 48
1 54
1 53
1 53
1 56
1 52
0 58
1 53
1 52
0 56
1 50
1 56
0 50
0 54
0 61
0 70
0 50
0 69
0 53
0 50
0 55
1 53
1 88
0 60
1 66
0 54
1 52
0 54
1 52
0 51
0 101
0 52
1 69
1 55
1 61
0 75
0 52
0 75
1 61
1 54
1 50
1 54
0 69
0 68
1 54
1 52
1 63
1 63
1 53
0 57
0 52
0 52
1 52
1 49
0 52
1 63
1 53
1 75
0 51
1 66
1 57
0 54
0 54
1 56
0 55
1 54
0 51
1 60
0 48
0 68
1 76
1 53
1 63
1 51
1 88
1 54
1 50
1 57
1 61
0 57
1 53
1 74
1 52
1 58
1 53
0 56
1 49
1 NA
1 84
0 66
0 64
0 57
0 56
1 66
0 53
0 62
1 49
1 57
0 68
0 57
1 53
1 75
1 52
1 52
1 53
1 49
0 53
0 72
0 68
1 54
1 52
1 58
1 52
0 98
0 65
1 73
1 61
0 54
1 54
1 52
1 68
1 54
0 76
1 57
1 50
0 53
0 52
0 50
1 53
1 49
1 50
1 54
0 61
0 55
1 52
0 60
0 48
1 68
1 49
0 53
0 52
0 66
0 50
0 53
0 66
1 67
0 53
0 50
0 62
0 53
0 54
1 56
1 54
1 57
1 66
0 53
1 62
0 53
1 54
1 52
1 62
1 66
0 53
1 69
0 51
0 55
1 53
1 58
0 50
1 61
1 53
1 54
0 49
0 55
1 77
1 53
1 55
0 52
1 52
0 69
0 76
0 68
0 54
0 53
0 47
1 50
0 52
0 53
0 56
0 52
1 54
0 53
1 68
0 54
0 59
0 54
0 54
0 57
0 56
1 61
0 58
0 55
0 63
0 61
1 61
1 53
0 53
1 54
1 53
1 89
1 53
1 53
1 75
1 54
0 100
1 73
1 53
1 101
1 63
0 75
0 59
0 50
1 52
0 NA
1 63
0 63
0 54
0 52
0 49
1 52
0 61
1 66
1 48
1 70
0 52
0 71
0 56
0 52
1 76
0 53
1 52
1 63
1 51
0 68
0 52
0 54
0 53
1 54
0 55
1 64
1 68
1 60
0 55
1 63
0 78
0 48
0 60
1 50
1 50
0 63
0 71
0 75
0 54
0 56
1 51
1 57
0 61
1 65
0 101
1 62
0 60
1 54
1 63
0 61
1 71
0 90
1 98
0 54
1 56
0 98
0 54
1 68
1 63
1 62
0 61
0 49
0 53
0 56
0 52
0 52
0 53
0 59
0 54
1 48
1 52
0 63
0 48
1 76
1 61
0 64
0 54
0 52
1 50
1 54
0 63
0 94
1 52
1 88
0 61
1 70
0 63
0 53
0 54
1 59
0 67
0 52
0 52
0 67
0 54
0 48
0 51
0 53
0 98
0 51
1 62
0 53
1 75
0 54
1 53
0 67
1 52
0 75
1 64
0 59
0 53
1 54
0 62
0 62
0 65
0 62
1 53
0 53
1 101
0 50
1 52
1 53
0 57
1 101
1 53
0 60
1 52
1 63
0 59
1 57
1 60
1 55
0 73
1 54
0 54
0 49
1 56
1 55
1 53
1 52
1 54
1 69
1 56
0 48
1 52
1 61
1 53
1 53
1 60
1 54
1 52
0 54
1 59
0 61
0 57
0 66
0 52
1 61
1 54
0 61
1 56
1 52
1 52
0 73
1 84
1 49
1 63
1 61
1 60
0 52
1 54
1 68
1 77
1 54
0 54
0 54
1 62
0 56
0 63
0 74
1 55
1 75
1 67
1 54
0 67
1 49
0 53
1 61
0 65
1 54
0 62
1 61
0 55
0 54
1 58
0 53
0 61
0 69
1 67
0 61
0 63
1 53
1 54
0 51
0 54
0 53
0 62
1 62
1 52
0 57
1 53
1 54
0 53
0 66
1 68
1 62
1 54
1 94
0 52
1 56
0 54
0 70
1 75
1 52
1 51
0 53
0 57
1 53
0 75
1 54
1 51
1 60
1 66
0 54
0 61
0 59
0 52
1 53
0 66
0 50
0 52
1 57
1 48
1 52
1 55
0 52
1 52
0 58
1 63
1 52
1 55
1 53
0 53
1 48
1 56
1 62
0 67
0 52
1 60
0 62
1 54
0 53
1 50
1 56
0 49
0 61
1 54
0 54
1 54
0 78
0 63
1 90
1 71
0 53
1 60
0 75
