sex cpp.age
1 55
0 47
1 48
1 47
1 48
0 58
0 49
0 49
0 50
1 48
0 51
1 49
1 50
1 53
0 48
1 49
0 49
1 48
0 48
1 47
1 53
1 47
1 58
1 47
1 47
1 48
0 47
1 48
0 52
1 49
1 47
0 57
0 49
1 58
1 58
0 48
1 55
0 49
1 53
1 47
0 49
1 55
1 47
0 54
0 58
0 50
0 49
0 53
1 52
0 47
1 50
0 47
1 58
0 47
1 49
0 47
1 50
1 49
1 48
0 51
0 53
0 57
1 50
0 49
0 55
1 57
0 58
0 48
1 48
0 49
1 49
1 47
0 52
0 54
0 55
0 57
0 58
0 47
0 49
0 50
1 50
1 53
1 49
0 66
1 48
1 66
0 49
1 58
1 49
0 50
1 54
1 57
1 51
0 47
0 57
1 50
0 53
1 57
1 51
0 62
0 47
1 53
1 50
1 52
1 53
0 48
0 47
0 53
0 48
0 57
0 47
1 47
1 58
1 51
1 47
1 58
1 54
0 48
1 63
0 47
1 53
0 47
1 57
1 62
1 57
1 53
1 55
0 50
0 55
0 50
0 54
1 55
0 58
1 75
1 49
0 75
1 61
1 66
0 57
1 54
0 68
0 55
0 59
0 52
0 49
1 94
0 54
0 56
0 63
0 52
0 73
1 49
1 52
1 66
1 56
0 50
0 55
0 52
1 54
0 54
0 53
1 59
0 69
0 66
0 59
1 72
0 62
1 54
0 54
0 54
0 55
1 54
0 49
1 52
1 63
1 49
1 54
0 53
0 55
1 69
0 53
0 62
0 61
1 75
1 60
1 52
1 49
0 61
0 68
0 54
0 68
1 66
1 53
0 52
0 53
0 52
1 52
0 58
1 54
1 53
0 50
1 62
0 49
0 61
0 54
1 52
1 61
0 67
0 52
1 70
0 61
0 54
0 57
1 52
0 57
0 53
1 61
1 61
0 48
0 52
0 48
1 55
0 53
1 61
1 66
1 54
1 49
0 55
1 75
1 62
1 53
0 49
1 63
0 63
1 52
1 54
1 70
1 48
0 50
1 47
0 55
1 47
0 52
1 57
1 54
0 51
1 47
1 47
0 57
0 49
1 57
1 54
0 47
0 52
0 47
0 58
1 52
1 49
0 54
0 55
0 47
1 55
0 63
0 48
0 47
1 47
0 50
1 58
0 57
0 48
0 54
0 50
0 58
1 48
1 54
1 50
0 50
0 53
0 52
1 52
1 50
1 54
0 52
0 54
0 68
1 74
0 73
1 56
1 56
0 54
1 57
0 61
0 68
0 54
1 57
0 53
0 72
1 53
1 59
1 51
0 67
0 88
0 61
1 76
0 50
0 52
0 53
0 53
1 48
0 57
0 56
0 53
0 55
0 54
0 68
0 56
0 101
1 68
1 NA
1 68
1 50
1 53
0 61
0 52
1 53
0 63
1 48
0 98
1 68
0 53
0 64
0 54
0 52
0 52
1 53
0 78
1 60
0 57
0 60
1 54
1 53
0 48
1 49
1 52
1 88
1 52
1 68
1 61
1 60
0 61
0 52
1 84
0 55
1 71
0 54
0 53
1 55
0 54
1 64
1 84
1 54
0 52
0 56
0 52
1 105
1 53
1 52
1 54
1 49
0 73
1 101
1 55
0 54
0 53
0 53
0 61
1 78
0 68
1 54
0 53
1 NA
0 54
1 57
1 62
1 52
1 68
0 53
1 69
1 56
0 53
1 71
1 57
0 54
1 53
0 56
1 56
1 51
1 53
1 65
1 63
0 53
0 62
1 50
1 57
0 56
0 52
0 52
0 54
1 55
1 52
0 53
1 54
0 63
1 75
1 61
1 73
1 53
1 58
0 56
0 55
0 52
1 52
1 58
1 67
1 56
0 48
0 61
0 53
1 54
0 50
1 54
1 54
1 49
1 54
0 63
0 53
1 54
1 57
1 61
1 62
0 68
1 53
1 62
1 53
0 51
1 52
0 62
1 56
1 75
0 67
1 50
0 84
0 69
1 50
0 55
1 58
1 54
1 52
0 54
1 62
1 53
1 53
0 55
0 53
1 53
0 NA
0 54
1 73
1 55
1 77
0 55
1 61
1 51
1 62
1 53
1 NA
0 54
0 53
0 52
1 63
0 52
1 54
1 74
0 75
1 53
0 60
0 50
1 63
1 70
1 68
1 52
1 60
1 62
1 53
0 94
0 52
0 74
0 65
1 66
1 54
1 53
0 53
1 52
0 63
0 101
1 52
1 54
0 68
1 54
1 53
1 52
0 61
0 53
0 73
1 54
1 54
1 61
0 49
0 98
1 69
1 52
1 55
1 56
1 53
1 76
1 64
0 65
1 50
1 54
0 76
0 53
0 60
1 50
0 63
1 61
0 50
0 60
0 54
0 57
0 63
0 71
1 53
1 55
1 48
0 59
0 50
0 62
0 74
0 59
0 53
1 75
1 53
1 65
1 63
1 70
0 62
0 65
1 54
1 51
1 53
1 53
0 63
0 54
0 66
0 61
0 59
0 54
1 54
1 54
0 48
1 49
0 63
1 75
0 57
1 54
0 66
0 54
0 53
1 66
1 62
1 54
0 77
1 55
0 67
1 57
0 52
1 98
1 55
0 61
1 63
1 49
1 54
0 54
0 69
1 55
0 62
0 53
0 66
1 54
1 50
0 56
0 62
1 61
0 64
0 55
0 71
1 73
0 63
0 60
1 75
1 57
0 52
0 59
1 92
1 56
1 50
0 52
1 54
0 75
1 52
1 52
0 54
0 53
1 72
0 53
0 63
0 62
0 62
0 55
1 54
0 50
1 63
0 61
0 57
1 53
0 52
1 60
0 72
0 54
1 64
0 54
1 54
1 57
1 50
1 64
0 64
0 48
1 51
0 75
0 54
0 88
1 66
1 62
1 88
0 54
0 63
1 53
0 56
0 54
0 53
0 66
0 58
0 62
1 52
0 56
0 50
1 53
0 54
1 61
0 56
1 61
0 61
0 54
0 52
0 53
1 52
0 54
1 77
0 100
1 69
0 53
1 54
1 51
1 63
1 66
1 53
1 57
0 52
0 52
0 58
1 67
0 51
1 58
0 51
0 49
0 68
0 54
1 56
0 60
1 60
0 53
0 67
1 55
0 56
0 75
0 50
0 53
0 54
1 58
0 55
1 68
0 53
1 98
0 60
0 78
0 61
1 53
0 53
1 54
0 50
1 62
1 52
0 52
1 71
1 53
0 61
1 54
0 62
1 52
0 48
1 53
0 54
0 53
0 55
1 53
1 60
0 57
0 75
0 53
0 59
0 54
0 89
1 62
0 51
0 61
0 67
0 77
0 53
1 52
0 54
1 48
1 57
1 61
0 66
0 66
0 62
1 57
1 53
0 50
0 49
1 62
1 49
0 48
0 55
0 60
1 50
0 78
1 63
1 48
1 61
0 58
0 52
0 53
1 59
1 54
1 62
0 52
0 54
1 101
1 73
0 70
1 53
0 53
1 98
0 68
1 54
1 60
0 54
0 70
0 57
1 48
0 69
0 75
1 63
0 62
1 61
0 55
1 52
1 50
1 61
1 68
0 54
0 74
1 49
1 53
1 50
0 61
1 48
0 54
0 53
1 68
1 59
1 74
1 51
0 70
0 52
1 54
0 63
1 51
1 63
0 92
0 53
0 55
0 55
1 54
0 50
0 53
0 75
0 53
0 76
1 50
0 51
0 61
0 54
1 52
1 51
0 49
1 65
1 61
0 63
0 53
1 53
1 52
0 53
1 63
0 54
1 61
1 63
0 73
1 52
1 59
1 52
0 66
0 61
0 68
0 57
0 63
0 50
0 52
0 98
1 63
0 50
0 56
1 57
0 55
0 69
0 54
0 56
1 54
0 73
1 56
1 63
1 54
0 52
1 52
0 53
0 59
0 64
1 54
0 66
0 55
1 55
0 50
1 61
1 76
1 53
0 61
1 54
1 69
1 54
1 55
0 54
0 76
1 63
1 53
1 71
0 84
0 57
1 63
1 54
0 54
1 67
0 52
0 62
1 61
0 62
1 64
0 54
0 52
0 63
0 49
1 50
1 53
1 59
1 59
0 52
0 49
1 88
0 66
1 52
1 63
1 66
1 53
0 54
0 52
0 51
0 49
1 48
0 75
0 55
1 51
1 67
1 66
1 66
0 54
0 63
1 52
1 50
1 77
0 54
1 60
1 53
1 55
1 49
0 68
0 53
0 51
1 67
0 53
1 66
1 63
0 56
1 52
0 52
1 56
0 53
0 54
0 54
1 58
1 61
0 90
1 88
0 56
1 57
1 48
0 67
1 50
1 54
1 53
1 56
1 56
1 63
0 50
0 61
0 52
0 71
0 48
0 66
0 58
0 54
1 66
0 61
1 89
1 53
1 52
0 54
1 52
1 50
1 53
1 73
1 53
1 51
0 49
1 69
1 53
1 50
0 58
0 66
1 59
1 67
0 50
0 60
1 56
1 54
0 52
1 52
0 52
1 69
0 71
1 62
1 60
0 59
0 63
1 59
1 55
1 52
1 52
1 50
0 52
0 69
1 54
1 50
0 54
0 51
1 49
1 55
0 70
1 54
1 53
0 52
0 50
1 61
0 52
0 62
1 52
1 49
1 56
1 100
1 61
0 60
0 57
1 50
1 90
0 54
1 52
0 51
1 74
1 60
0 52
0 48
1 59
1 55
0 68
0 49
1 53
1 62
1 53
0 67
1 52
1 53
0 50
0 59
0 63
0 56
0 53
0 60
0 51
0 54
1 52
1 54
1 52
0 64
1 66
1 75
1 60
1 54
0 69
0 60
0 53
0 70
0 53
0 61
1 67
1 55
0 NA
0 49
0 53
1 54
1 54
1 53
1 56
1 101
1 62
1 54
1 55
1 53
