sex cpp.age
0 49
1 47
1 53
1 50
0 53
1 58
0 52
1 53
0 52
0 47
1 48
1 50
0 54
1 47
1 48
1 47
1 54
0 57
0 50
1 47
0 48
0 47
1 50
1 51
0 50
1 49
0 52
0 49
1 48
1 48
1 52
1 47
0 50
1 58
1 57
0 55
1 49
1 55
1 47
0 47
1 48
1 48
0 54
0 49
0 51
0 55
1 47
1 55
1 50
1 58
0 57
1 49
1 50
0 55
0 48
0 47
0 53
1 66
0 52
0 47
1 50
1 62
0 48
0 51
1 58
1 50
1 58
1 53
1 47
1 57
1 55
1 53
1 58
0 47
1 55
1 58
1 47
1 47
0 47
1 49
0 58
0 58
0 51
1 54
1 52
0 48
0 52
1 49
0 50
1 47
0 54
0 50
0 50
1 57
1 63
0 48
0 48
0 58
1 48
0 47
1 50
1 47
0 48
0 57
1 55
1 57
0 58
1 53
1 54
1 54
1 50
0 49
1 53
0 47
1 58
1 48
0 49
1 57
0 53
1 49
0 50
0 49
1 48
0 48
0 49
0 49
1 49
1 57
0 57
0 47
0 47
0 53
0 47
0 69
0 49
0 75
1 66
1 58
0 50
1 50
1 62
1 52
0 66
1 57
0 61
1 50
1 67
1 61
0 54
0 68
0 50
1 49
0 52
0 78
1 54
0 61
1 59
1 53
1 54
1 56
1 54
0 53
0 63
1 57
1 60
1 77
1 55
0 49
0 64
1 55
1 53
0 73
0 63
1 62
1 61
0 61
0 54
1 53
1 75
1 63
0 52
0 63
0 63
0 48
0 52
1 55
0 55
0 73
0 73
1 59
0 53
0 69
0 66
1 50
0 61
1 52
0 56
1 53
0 54
1 67
0 69
1 55
1 53
0 51
0 59
0 63
0 54
1 53
0 53
0 51
0 59
0 54
0 50
1 63
1 54
0 66
1 48
1 74
1 52
1 54
0 56
1 56
0 54
1 52
1 48
0 52
0 53
1 61
1 55
0 66
1 52
1 62
1 54
0 55
1 55
0 57
1 53
1 51
0 57
0 54
0 50
0 50
0 55
0 57
1 47
1 55
0 62
0 47
1 54
0 50
1 54
1 49
1 49
1 47
0 54
0 63
0 57
1 52
0 58
1 57
0 47
0 49
0 58
0 49
0 47
1 47
0 47
1 48
0 58
1 49
0 53
0 48
1 53
0 48
1 52
1 47
0 66
0 55
1 70
1 51
1 48
0 49
1 53
1 69
1 52
1 75
0 55
1 54
0 60
1 57
1 55
0 53
0 54
1 53
1 50
0 98
0 61
0 52
1 57
1 68
0 54
0 75
1 50
0 70
0 52
0 54
0 52
1 68
0 54
0 74
1 53
1 53
1 73
1 60
1 69
0 68
1 75
0 68
1 50
0 50
0 78
0 52
1 54
0 53
0 98
1 54
1 52
0 49
0 62
1 59
1 54
0 57
1 52
0 52
1 101
0 51
1 58
1 52
1 49
0 58
0 71
1 53
0 89
0 52
0 53
1 54
1 74
1 53
1 69
1 72
0 52
1 62
0 53
1 68
1 53
1 52
0 52
0 53
0 50
0 61
0 68
1 61
0 49
0 68
0 55
1 53
0 62
1 75
1 53
0 62
0 60
0 52
1 54
0 54
0 52
0 56
0 68
1 61
0 53
1 48
1 49
0 56
0 62
0 59
0 53
0 57
0 50
1 59
0 62
0 53
0 54
1 51
1 61
0 60
0 51
0 52
1 55
0 61
1 98
1 52
1 60
1 52
0 65
0 67
0 57
1 52
0 52
0 51
1 54
1 59
1 54
0 56
0 62
0 56
0 55
0 59
1 54
1 76
1 52
1 84
1 50
1 54
1 84
1 61
0 54
1 56
0 62
0 54
0 49
0 50
1 53
0 53
1 56
0 55
0 76
1 57
1 63
1 52
1 51
1 61
0 53
1 75
1 62
0 53
0 53
0 56
0 58
1 52
1 56
0 64
1 64
0 59
1 52
0 54
0 54
1 52
1 52
0 57
1 53
0 61
0 65
0 74
0 49
1 48
1 62
1 49
0 54
1 56
0 50
0 54
0 52
1 54
0 61
1 51
1 53
0 53
0 52
0 54
0 70
0 54
1 49
1 56
0 54
1 49
1 53
1 55
0 60
0 53
0 61
0 59
0 92
0 61
1 49
1 61
0 50
0 48
1 55
1 61
0 63
0 60
0 54
1 57
0 53
0 48
0 63
1 49
0 52
1 52
0 60
1 59
0 52
0 53
0 73
0 63
1 54
1 61
0 52
1 54
0 63
1 63
0 63
1 63
0 69
0 56
0 53
1 62
0 75
0 64
0 52
1 101
0 54
0 50
1 49
1 61
0 61
0 53
0 52
1 63
0 68
0 84
0 53
0 55
0 54
0 57
0 55
1 50
0 63
1 54
1 52
1 54
0 54
1 53
1 54
0 52
0 59
0 66
0 61
0 55
0 53
0 61
1 56
0 52
0 62
1 55
0 55
1 63
1 73
1 73
1 66
0 47
1 56
0 75
0 51
1 48
1 64
1 66
1 54
1 49
0 76
1 60
1 68
0 52
1 62
1 58
1 57
0 49
0 59
0 62
1 57
1 51
0 70
0 59
1 55
1 53
1 53
0 63
1 75
1 66
0 66
0 52
1 66
0 61
0 48
0 53
1 57
1 56
1 NA
1 73
1 54
1 53
1 50
0 77
0 60
0 53
1 66
1 53
1 52
1 48
1 75
1 67
0 63
1 59
0 54
0 54
1 55
1 60
0 74
1 63
0 75
1 61
1 94
0 55
1 49
0 54
1 77
1 52
1 55
1 71
0 49
0 71
0 54
1 69
1 71
1 56
1 74
0 51
1 53
1 61
0 67
0 53
0 88
0 53
1 53
0 54
1 53
0 77
1 56
1 50
0 68
0 54
0 49
1 50
0 61
1 54
1 57
1 100
0 63
0 53
0 66
0 72
1 53
1 50
1 62
1 53
0 54
0 54
1 62
0 56
1 60
1 54
0 55
1 61
1 61
0 53
0 73
1 50
0 55
1 53
0 52
1 69
1 61
1 92
1 54
1 52
0 68
1 54
1 63
1 66
0 49
1 54
1 53
1 53
1 62
0 53
0 72
0 54
0 58
0 53
0 90
1 53
0 53
1 52
0 64
0 57
0 50
0 56
1 55
0 56
1 50
1 54
0 60
0 52
1 62
0 52
1 64
1 56
0 52
1 105
0 50
1 51
1 52
0 53
1 52
0 62
0 50
1 54
1 54
0 53
0 66
1 61
1 55
0 59
0 53
1 60
0 54
0 48
1 54
1 52
1 52
0 61
1 61
1 52
0 NA
0 66
0 52
1 51
1 50
0 98
1 53
1 48
0 63
1 53
1 63
1 57
0 57
1 90
0 54
1 61
1 68
0 76
0 88
0 62
1 54
0 56
0 49
1 NA
1 62
0 50
1 52
1 57
1 70
1 54
0 61
0 53
0 75
0 54
0 50
1 54
1 54
0 58
0 63
1 48
0 52
0 68
1 52
0 52
1 54
0 54
0 56
0 67
1 53
1 66
1 59
1 58
1 69
0 53
1 53
1 53
0 52
1 71
1 50
0 56
1 52
1 65
0 70
0 56
0 68
0 54
0 58
0 66
1 54
0 61
1 50
1 54
0 57
0 50
0 62
0 54
1 88
0 62
1 63
0 54
1 56
0 61
1 72
0 53
0 94
1 63
0 54
0 66
0 50
1 54
1 62
0 53
1 65
1 62
0 53
1 58
1 52
0 55
0 53
1 61
0 60
1 76
0 52
0 NA
1 51
1 76
1 60
1 54
1 59
1 75
0 48
1 60
1 67
1 54
1 54
1 101
0 65
0 51
1 98
1 67
1 50
1 52
1 88
0 52
0 53
0 84
0 57
1 50
1 68
1 52
0 63
0 61
1 53
0 53
0 54
0 50
0 57
1 63
1 52
1 49
1 55
1 51
0 58
1 54
1 67
0 50
0 63
0 62
1 53
0 54
0 53
1 54
0 53
0 61
1 54
1 56
1 57
0 67
0 53
1 55
1 63
1 54
0 55
0 67
1 62
1 69
0 55
1 73
0 55
0 69
0 75
1 75
0 52
0 61
