sex cpp.age
0 49
0 47
0 58
1 58
0 55
0 51
0 48
1 57
1 55
1 47
0 49
1 47
1 49
1 57
0 47
1 47
0 48
0 66
1 47
0 55
0 52
0 55
0 47
0 47
0 58
1 48
0 58
1 50
0 54
0 49
0 58
1 47
1 57
1 48
0 48
1 55
1 49
1 63
0 50
1 50
0 47
1 51
0 53
1 53
1 49
1 54
0 48
1 57
1 54
0 52
0 50
0 47
0 50
1 55
1 52
0 47
1 58
0 47
0 48
0 49
1 48
0 49
1 52
1 47
0 47
0 55
1 58
0 50
1 54
0 58
1 52
0 47
0 57
0 57
1 53
0 54
0 49
1 49
1 48
1 51
1 53
1 49
1 54
0 47
0 63
1 50
0 51
0 50
0 53
1 48
0 49
0 58
1 48
0 52
0 57
1 47
0 47
0 48
0 50
0 54
1 47
1 58
0 48
0 50
0 47
0 53
1 49
1 47
1 50
0 49
1 50
1 57
1 62
1 49
0 49
0 50
0 57
1 53
1 53
1 50
0 50
0 57
1 47
1 47
1 49
1 50
1 48
0 47
1 55
0 49
0 52
1 50
1 49
1 61
1 54
1 55
0 76
0 54
0 66
1 52
1 54
1 66
0 53
0 50
1 56
0 49
0 55
0 54
1 65
1 53
1 53
0 63
0 49
1 60
0 55
1 51
1 54
1 50
0 56
0 67
0 69
1 54
1 59
1 55
1 101
1 63
1 53
0 52
1 68
0 61
1 53
1 53
1 54
1 50
1 73
1 53
0 70
0 53
1 55
1 57
0 74
0 54
0 68
1 53
1 53
0 48
1 54
0 49
0 53
1 101
0 59
0 53
1 61
1 63
1 48
0 50
0 54
0 50
1 63
1 63
0 53
1 55
1 60
0 55
0 54
0 66
1 64
0 59
1 54
1 89
1 52
1 56
0 52
0 101
0 54
1 60
0 57
0 94
0 57
1 56
0 53
1 63
1 75
0 63
0 54
0 52
1 52
1 49
1 52
0 62
1 71
0 70
0 54
1 50
0 63
0 52
1 48
1 51
0 62
0 57
1 55
1 47
1 47
1 58
1 52
0 52
0 47
0 54
1 58
1 53
1 49
0 53
1 48
0 57
0 49
0 49
1 53
1 48
0 53
1 53
0 48
1 57
1 58
1 54
0 58
1 55
0 55
1 47
0 50
0 47
1 48
1 58
0 48
0 47
0 51
1 47
1 66
1 47
1 54
0 48
0 54
1 57
1 48
0 52
0 62
1 63
1 53
1 66
0 56
1 57
0 49
0 63
0 55
1 52
1 54
0 50
1 52
1 55
0 61
0 63
1 74
1 53
0 56
0 63
1 53
0 61
0 60
0 55
0 50
0 76
1 54
1 52
1 69
1 51
0 54
0 52
1 76
0 77
0 55
1 62
0 66
1 53
1 76
0 55
1 52
1 51
1 59
0 54
0 66
0 51
0 53
0 50
1 70
0 53
0 50
0 60
1 54
1 53
0 63
0 NA
1 57
1 53
1 68
0 61
0 54
0 75
1 54
0 50
1 57
0 60
1 54
0 56
0 63
1 90
0 71
0 57
1 59
0 73
0 53
1 61
1 52
1 53
0 70
1 53
1 54
0 58
0 52
1 84
1 59
1 52
1 61
0 70
0 52
0 57
1 52
1 54
1 52
1 59
1 52
0 52
0 56
0 63
1 54
0 61
1 56
0 60
1 58
1 66
1 53
1 54
1 52
1 68
1 50
0 66
0 56
1 53
0 54
0 57
0 62
1 52
0 54
1 53
0 69
1 53
1 51
0 53
1 57
1 62
1 61
0 54
0 52
1 54
1 54
1 50
0 50
1 61
0 50
1 61
0 67
1 52
1 62
0 54
0 61
0 70
0 52
0 60
0 49
0 54
1 53
0 61
1 49
0 53
1 53
1 51
0 56
0 73
1 52
0 61
0 52
1 67
1 72
1 48
0 61
0 52
1 60
1 54
1 63
1 67
0 54
1 55
1 50
0 54
1 101
0 50
1 56
0 51
1 49
0 61
0 66
0 67
0 68
1 53
1 61
0 56
0 100
1 53
0 75
0 49
1 61
0 53
1 54
0 53
1 49
1 67
1 57
1 52
1 63
1 60
1 78
1 53
1 73
0 53
1 53
1 88
0 54
1 52
0 62
1 73
0 62
0 56
1 54
1 54
1 52
0 54
1 69
0 52
0 52
0 50
0 61
1 56
0 68
1 54
1 54
1 50
1 60
1 100
0 51
0 53
1 68
0 65
1 53
1 56
0 60
0 89
0 54
0 48
1 53
1 52
0 50
0 52
1 50
