sex cpp.age
0 47
0 54
1 53
0 47
1 51
0 47
1 66
1 52
0 49
0 54
1 47
0 48
0 49
1 50
0 49
1 47
1 49
1 58
1 48
0 57
1 54
0 47
1 54
1 57
1 52
0 53
1 50
1 47
1 58
0 51
0 48
1 57
1 49
0 47
0 63
0 48
0 58
0 58
1 47
1 51
1 54
0 49
1 47
1 53
1 48
1 55
0 58
1 52
0 48
1 58
1 50
0 58
0 49
1 58
1 58
0 53
0 49
0 51
0 54
0 47
1 52
0 47
1 49
1 47
0 49
0 47
0 50
0 47
0 55
0 52
0 50
1 53
0 50
1 55
0 55
1 58
0 47
0 50
1 63
1 50
0 47
1 48
1 55
0 51
1 47
0 50
0 49
1 57
0 49
0 48
1 47
0 47
1 50
0 66
0 47
0 57
1 50
0 52
0 53
0 50
0 55
0 49
1 50
1 47
1 58
1 57
1 49
1 49
1 47
1 53
1 49
0 58
1 55
0 50
1 47
0 53
0 57
0 52
0 48
0 48
0 62
1 54
1 50
1 47
1 53
1 62
1 55
1 49
0 47
1 48
1 57
0 52
1 48
0 62
1 47
0 50
0 53
1 50
1 56
0 54
1 55
0 54
0 74
0 52
0 61
0 56
1 67
1 65
0 53
1 69
0 60
0 53
1 56
0 48
1 73
0 88
1 98
0 55
1 55
0 63
0 58
1 54
0 52
0 57
0 50
0 57
0 55
1 67
1 54
0 101
1 60
1 52
0 50
1 60
1 51
0 59
0 49
1 52
1 55
0 52
0 54
1 54
0 53
1 53
0 54
1 54
0 53
0 67
0 90
0 53
1 55
1 68
1 57
0 66
1 52
0 55
1 48
1 67
1 55
1 66
1 54
1 75
1 62
0 75
1 50
0 49
1 50
1 49
0 54
1 54
0 49
0 48
0 56
1 56
1 59
1 61
1 60
0 52
1 62
0 58
1 NA
0 53
0 54
0 62
1 53
1 60
0 53
1 52
1 54
0 69
0 52
1 52
0 54
1 55
1 49
1 53
1 49
0 47
0 50
0 55
0 52
1 53
0 53
1 53
1 53
1 48
0 48
0 48
1 54
0 57
1 47
0 55
0 50
0 48
1 49
0 47
1 51
0 58
0 57
1 47
0 49
1 48
0 50
1 48
1 48
