sex cpp.age
0 57
1 49
1 58
1 48
0 55
1 48
1 51
0 47
1 57
1 48
1 58
1 48
1 47
0 54
1 55
0 52
1 47
0 54
0 49
0 49
0 50
0 58
0 47
0 48
1 48
1 49
0 55
0 47
1 49
0 51
0 47
1 47
0 49
1 57
1 48
0 54
1 57
1 52
0 53
1 47
0 49
1 48
0 48
0 47
0 58
0 50
1 47
1 58
1 49
0 58
1 53
1 53
1 47
1 50
1 51
1 58
0 50
0 50
0 48
1 47
0 53
1 57
0 57
0 47
0 52
0 57
1 54
1 50
1 52
0 50
0 55
0 50
1 52
0 50
0 50
1 49
0 57
0 48
1 55
0 47
1 47
1 50
0 52
0 49
0 57
0 62
0 49
0 49
1 55
1 47
0 53
1 49
1 50
1 53
1 66
0 47
1 50
1 57
0 49
0 52
0 52
1 51
1 54
0 50
0 58
1 58
1 55
1 58
1 47
0 49
0 47
1 50
0 57
1 50
1 62
1 54
0 48
0 50
0 48
0 47
1 53
0 47
0 63
0 49
1 47
0 55
1 53
1 48
1 47
1 47
0 47
1 50
0 51
0 63
0 57
1 53
0 63
0 67
1 53
1 52
1 52
0 60
1 61
0 68
0 50
1 101
0 54
0 53
1 61
1 54
1 54
0 66
0 55
1 66
0 53
0 54
1 63
0 52
1 69
1 56
1 75
0 71
1 63
0 61
0 52
1 50
1 54
0 77
0 63
1 72
1 53
1 52
0 53
1 66
0 52
0 52
1 52
0 77
1 52
0 61
0 61
1 64
1 59
0 52
1 61
1 70
0 53
1 60
1 88
0 65
1 63
0 54
0 53
0 52
1 59
0 54
0 68
0 54
0 52
1 60
0 58
0 55
0 61
0 68
1 52
1 67
1 63
1 62
0 53
0 55
0 54
1 54
1 54
0 56
0 52
0 52
0 75
1 54
0 66
0 56
0 55
1 57
1 53
1 75
1 54
1 76
1 63
1 55
1 56
1 61
0 54
1 53
0 54
0 53
1 55
0 54
1 61
0 47
1 49
0 55
0 54
0 47
0 49
1 52
1 49
1 48
1 54
0 53
1 54
1 53
1 54
0 47
1 48
0 47
1 53
0 49
0 48
0 48
1 63
1 49
1 47
0 48
0 53
1 58
1 55
1 49
1 48
0 48
0 47
1 55
0 58
1 58
1 53
1 57
0 51
0 66
0 54
1 47
0 55
1 57
0 58
1 50
1 47
1 66
0 78
1 63
1 55
0 68
0 63
1 53
0 48
0 62
0 62
1 69
1 50
0 48
0 61
1 54
1 52
1 49
0 73
0 61
0 52
0 62
1 58
0 64
0 101
0 75
0 68
1 55
1 71
0 63
0 54
0 62
0 90
1 50
1 61
1 88
1 60
1 61
1 62
1 49
1 50
1 54
1 60
0 53
1 53
0 68
1 53
0 66
0 55
1 53
0 74
1 62
0 53
0 88
0 50
1 54
0 53
1 51
0 56
0 59
1 NA
1 55
0 58
1 69
1 54
1 53
1 52
1 61
1 63
1 52
0 53
1 54
0 54
1 62
1 61
0 53
0 62
1 54
1 53
1 61
1 54
1 75
0 68
1 57
1 48
0 70
1 53
1 68
1 49
0 51
1 54
1 52
0 59
0 49
0 49
1 61
1 60
1 98
0 60
1 53
1 53
0 51
1 62
0 63
0 55
1 57
0 50
1 51
1 63
0 52
0 53
1 54
1 59
1 54
0 52
1 53
1 66
0 49
1 75
0 55
1 57
0 66
