sex cpp.age
0 57
0 49
0 50
0 49
1 47
0 50
0 57
1 58
1 49
1 50
0 47
1 47
0 50
0 53
1 54
0 47
1 48
0 49
1 47
0 58
0 57
1 47
0 50
1 49
0 49
1 51
0 55
1 57
0 48
1 48
1 49
0 58
0 63
0 58
1 50
1 52
1 50
1 51
1 48
1 52
1 58
1 49
0 47
1 53
0 54
1 47
0 47
0 49
0 47
0 47
0 52
0 49
0 52
0 47
1 55
1 47
0 45
1 47
0 50
0 48
1 53
1 52
1 55
1 62
1 57
1 49
1 63
0 58
1 50
0 48
0 49
0 46
1 48
1 48
0 58
1 48
1 47
0 47
0 48
0 55
1 57
0 62
1 54
1 49
0 50
0 54
0 54
0 47
0 53
1 52
0 47
1 50
1 53
0 57
1 54
0 48
0 48
0 52
0 54
1 49
0 57
0 53
0 53
0 49
1 49
1 50
1 47
0 48
1 58
0 47
0 53
1 53
1 58
1 53
0 58
1 46
0 48
0 49
1 55
0 49
0 50
0 48
1 55
1 66
1 55
0 47
1 49
0 58
1 47
1 48
1 58
0 47
1 47
0 51
0 47
0 55
0 63
1 58
1 54
1 52
0 52
1 49
0 53
0 52
0 52
0 50
0 48
0 68
1 60
0 53
0 52
1 88
1 54
1 75
0 54
0 54
0 53
0 53
0 53
1 61
0 61
1 45
1 53
1 60
1 53
0 55
1 64
1 52
1 53
1 66
0 61
1 52
0 54
1 61
0 53
0 54
1 54
0 58
1 52
1 68
0 55
0 54
0 49
0 57
0 53
0 71
0 54
1 54
1 53
0 52
0 52
1 74
0 84
1 51
0 55
0 53
1 55
0 66
0 52
1 68
1 53
1 101
1 54
1 56
0 61
1 61
1 53
1 54
1 53
0 76
1 52
0 68
1 54
1 53
0 56
0 69
0 50
1 54
0 50
0 75
0 56
0 64
1 57
0 54
0 52
0 59
0 57
0 56
1 60
1 52
0 94
1 66
1 63
0 49
1 68
0 75
0 63
0 78
0 53
0 52
1 48
1 64
1 74
1 51
0 51
0 50
1 57
1 50
1 57
0 49
1 58
0 49
1 47
1 57
0 47
1 58
1 47
1 47
1 45
0 54
0 48
1 53
1 47
1 53
1 54
1 53
0 57
0 51
1 48
1 57
0 53
0 52
0 50
0 47
1 55
1 47
0 47
1 48
1 51
1 54
1 49
1 48
1 54
0 55
1 50
1 67
0 55
0 52
0 50
0 57
1 48
0 53
0 66
1 54
1 60
0 64
1 57
0 64
1 65
1 57
1 NA
1 101
0 68
1 46
0 55
1 56
1 54
1 61
0 92
0 55
1 53
1 50
0 50
0 60
0 49
1 54
1 67
1 63
0 63
1 50
1 70
1 53
1 51
1 53
0 51
1 53
0 55
1 52
1 53
1 56
0 60
0 59
0 62
1 49
0 69
0 51
0 54
0 77
0 70
0 56
1 57
1 62
0 66
0 55
1 46
0 70
0 52
1 54
1 75
1 53
1 54
0 70
0 71
1 53
1 61
1 50
0 53
1 78
1 52
1 53
1 73
0 52
1 53
0 54
1 53
0 62
1 54
1 53
1 52
0 35
0 50
0 49
0 54
0 68
0 55
1 55
0 101
1 63
0 52
1 52
0 66
0 98
0 55
1 53
0 63
0 61
1 56
0 53
1 67
1 52
0 54
1 50
1 65
0 52
1 53
0 56
1 84
1 54
0 54
0 74
0 63
1 61
1 59
1 66
0 75
1 69
0 62
0 49
1 54
1 50
1 76
1 66
0 53
0 54
1 63
0 54
1 50
1 55
1 52
0 60
0 54
0 48
0 43
1 61
1 53
0 52
0 54
0 52
1 54
1 68
1 54
0 55
0 62
0 50
1 69
1 53
0 60
0 59
1 63
1 73
0 60
1 57
1 62
0 50
1 62
0 61
0 61
1 68
0 75
1 63
1 63
0 52
1 49
1 63
0 53
0 61
1 52
0 56
1 59
0 68
1 54
1 52
1 60
1 51
1 76
0 63
1 52
0 52
0 55
1 54
1 48
0 57
0 65
0 53
1 48
0 44
1 63
0 53
1 77
1 54
0 53
0 53
1 53
1 98
1 61
1 53
1 48
1 56
1 52
1 52
1 59
1 49
